consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.49,1803.32
C1,1,2,2.49,1735.4
C1,1,3,2.49,1667.5
C1,1,4,2.49,1599.6
C1,1,5,2.49,1531.6
C1,1,6,2.49,1463.7
C1,1,7,2.49,1395.8
C1,1,8,2.49,1327.9
C1,1,9,2.49,1260.0
C1,1,10,2.49,1192.03
C1,2,1,2.49,1694.85
C1,2,2,2.49,1631.0
C1,2,3,2.49,1567.2
C1,2,4,2.49,1503.3
C1,2,5,2.49,1439.5
C1,2,6,2.49,1375.7
C1,2,7,2.49,1311.8
C1,2,8,2.49,1248.0
C1,2,9,2.49,1184.2
C1,2,10,2.49,1120.33
C1,3,1,2.44,1634.46
C1,3,2,2.44,1572.9
C1,3,3,2.44,1511.3
C1,3,4,2.44,1449.8
C1,3,5,2.44,1388.2
C1,3,6,2.44,1326.6
C1,3,7,2.44,1265.1
C1,3,8,2.44,1203.5
C1,3,9,2.44,1142.0
C1,3,10,2.44,1080.4
C1,4,1,2.42,1595.83
C1,4,2,2.42,1535.7
C1,4,3,2.42,1475.6
C1,4,4,2.42,1415.5
C1,4,5,2.42,1355.4
C1,4,6,2.42,1295.3
C1,4,7,2.42,1235.2
C1,4,8,2.42,1175.1
C1,4,9,2.42,1115.0
C1,4,10,2.42,1054.87
C1,5,1,2.32,1654.46
C1,5,2,2.32,1592.1
C1,5,3,2.32,1529.8
C1,5,4,2.32,1467.5
C1,5,5,2.32,1405.2
C1,5,6,2.32,1342.9
C1,5,7,2.32,1280.6
C1,5,8,2.32,1218.3
C1,5,9,2.32,1155.9
C1,5,10,2.32,1093.63
C1,6,1,2.27,1608.89
C1,6,2,2.27,1548.3
C1,6,3,2.27,1487.7
C1,6,4,2.27,1427.1
C1,6,5,2.27,1366.5
C1,6,6,2.27,1305.9
C1,6,7,2.27,1245.3
C1,6,8,2.27,1184.7
C1,6,9,2.27,1124.1
C1,6,10,2.27,1063.5
C1,7,1,2.21,1567.11
C1,7,2,2.21,1508.1
C1,7,3,2.21,1449.1
C1,7,4,2.21,1390.0
C1,7,5,2.21,1331.0
C1,7,6,2.21,1272.0
C1,7,7,2.21,1213.0
C1,7,8,2.21,1153.9
C1,7,9,2.21,1094.9
C1,7,10,2.21,1035.89
C1,8,1,2.24,1514.13
C1,8,2,2.24,1457.1
C1,8,3,2.24,1400.1
C1,8,4,2.24,1343.0
C1,8,5,2.24,1286.0
C1,8,6,2.24,1229.0
C1,8,7,2.24,1172.0
C1,8,8,2.24,1114.9
C1,8,9,2.24,1057.9
C1,8,10,2.24,1000.87
C1,9,1,2.17,1559.7
C1,9,2,2.17,1501.0
C1,9,3,2.17,1442.2
C1,9,4,2.17,1383.5
C1,9,5,2.17,1324.7
C1,9,6,2.17,1266.0
C1,9,7,2.17,1207.2
C1,9,8,2.17,1148.5
C1,9,9,2.17,1089.7
C1,9,10,2.17,1030.99
C1,10,1,2.19,1543.96
C1,10,2,2.19,1485.8
C1,10,3,2.19,1427.7
C1,10,4,2.19,1369.5
C1,10,5,2.19,1311.3
C1,10,6,2.19,1253.2
C1,10,7,2.19,1195.0
C1,10,8,2.19,1136.9
C1,10,9,2.19,1078.7
C1,10,10,2.19,1020.58
C1,11,1,2.17,1578.51
C1,11,2,2.17,1519.1
C1,11,3,2.17,1459.6
C1,11,4,2.17,1400.1
C1,11,5,2.17,1340.7
C1,11,6,2.17,1281.2
C1,11,7,2.17,1221.8
C1,11,8,2.17,1162.3
C1,11,9,2.17,1102.9
