consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.72,1421.69
C2,1,2,2.72,1368.1
C2,1,3,2.72,1314.6
C2,1,4,2.72,1261.0
C2,1,5,2.72,1207.5
C2,1,6,2.72,1154.0
C2,1,7,2.72,1100.4
C2,1,8,2.72,1046.9
C2,1,9,2.72,993.3
C2,1,10,2.72,939.76
C2,2,1,2.72,1392.6
C2,2,2,2.72,1340.1
C2,2,3,2.72,1287.7
C2,2,4,2.72,1235.2
C2,2,5,2.72,1182.8
C2,2,6,2.72,1130.3
C2,2,7,2.72,1077.9
C2,2,8,2.72,1025.4
C2,2,9,2.72,973.0
C2,2,10,2.72,920.53
C2,3,1,2.61,1383.8
C2,3,2,2.61,1331.7
C2,3,3,2.61,1279.6
C2,3,4,2.61,1227.4
C2,3,5,2.61,1175.3
C2,3,6,2.61,1123.2
C2,3,7,2.61,1071.1
C2,3,8,2.61,1019.0
C2,3,9,2.61,966.8
C2,3,10,2.61,914.71
C2,4,1,2.50,1355.27
C2,4,2,2.50,1304.2
C2,4,3,2.50,1253.2
C2,4,4,2.50,1202.1
C2,4,5,2.50,1151.1
C2,4,6,2.50,1100.0
C2,4,7,2.50,1049.0
C2,4,8,2.50,998.0
C2,4,9,2.50,946.9
C2,4,10,2.50,895.86
C2,5,1,2.43,1381.39
C2,5,2,2.43,1329.4
C2,5,3,2.43,1277.3
C2,5,4,2.43,1225.3
C2,5,5,2.43,1173.3
C2,5,6,2.43,1121.2
C2,5,7,2.43,1069.2
C2,5,8,2.43,1017.2
C2,5,9,2.43,965.2
C2,5,10,2.43,913.12
C2,6,1,2.45,1314.05
C2,6,2,2.45,1264.6
C2,6,3,2.45,1215.1
C2,6,4,2.45,1165.6
C2,6,5,2.45,1116.1
C2,6,6,2.45,1066.6
C2,6,7,2.45,1017.1
C2,6,8,2.45,967.6
C2,6,9,2.45,918.1
C2,6,10,2.45,868.61
C2,7,1,2.46,1314.23
C2,7,2,2.46,1264.7
C2,7,3,2.46,1215.2
C2,7,4,2.46,1165.7
C2,7,5,2.46,1116.2
C2,7,6,2.46,1066.7
C2,7,7,2.46,1017.2
C2,7,8,2.46,967.7
C2,7,9,2.46,918.2
C2,7,10,2.46,868.73
C2,8,1,2.49,1285.43
C2,8,2,2.49,1237.0
C2,8,3,2.49,1188.6
C2,8,4,2.49,1140.2
C2,8,5,2.49,1091.8
C2,8,6,2.49,1043.4
C2,8,7,2.49,994.9
C2,8,8,2.49,946.5
C2,8,9,2.49,898.1
C2,8,10,2.49,849.69
C2,9,1,2.44,1297.38
C2,9,2,2.44,1248.5
C2,9,3,2.44,1199.6
C2,9,4,2.44,1150.8
C2,9,5,2.44,1101.9
C2,9,6,2.44,1053.1
C2,9,7,2.44,1004.2
C2,9,8,2.44,955.3
C2,9,9,2.44,906.5
C2,9,10,2.44,857.59
C2,10,1,2.39,1289.41
C2,10,2,2.39,1240.8
C2,10,3,2.39,1192.3
C2,10,4,2.39,1143.7
C2,10,5,2.39,1095.1
C2,10,6,2.39,1046.6
C2,10,7,2.39,998.0
C2,10,8,2.39,949.5
C2,10,9,2.39,900.9
C2,10,10,2.39,852.32
C2,11,1,2.42,1281.44
C2,11,2,2.42,1233.2
C2,11,3,2.42,1184.9
C2,11,4,2.42,1136.6
C2,11,5,2.42,1088.4
C2,11,6,2.42,1040.1
C2,11,7,2.42,991.9
C2,11,8,2.42,943.6
C2,11,9,2.42,895.3
C2,11,10,2.42,847.06
C2,12,1,2.45,1293.76
C2,12,2,2.45,1245.0
C2,12,3,2.45,1196.3
C2,12,4,2.45,1147.6
C2,12,5,2.45,1098.8
C2,12,6,2.45,1050.1
C2,12,7,2.45,1001.4
C2,12,8,2.45,952.7
C2,12,9,2.45,903.9
C2,12,10,2.45,855.2
C2,13,1,2.42,1236.24
C2,13,2,2.42,1189.7
C2,13,3,2.42,1143.1
C2,13,4,2.42,1096.6
C2,13,5,2.42,1050.0
C2,13,6,2.42,1003.4
C2,13,7,2.42,956.9
C2,13,8,2.42,910.3
C2,13,9,2.42,863.7
C2,13,10,2.42,817.18
C2,14,1,2.45,1264.77
C2,14,2,2.45,1217.1
C2,14,3,2.45,1169.5
C2,14,4,2.45,1121.9
C2,14,5,2.45,1074.2
C2,14,6,2.45,1026.6
C2,14,7,2.45,978.9
C2,14,8,2.45,931.3
C2,14,9,2.45,883.7
C2,14,10,2.45,836.03
C2,15,1,2.36,1282.18
C2,15,2,2.36,1233.9
C2,15,3,2.36,1185.6
C2,15,4,2.36,1137.3
C2,15,5,2.36,1089.0
C2,15,6,2.36,1040.7
C2,15,7,2.36,992.4
C2,15,8,2.36,944.1
C2,15,9,2.36,895.8
C2,15,10,2.36,847.55
C2,16,1,2.34,1292.19
C2,16,2,2.34,1243.5
C2,16,3,2.34,1194.9
C2,16,4,2.34,1146.2
C2,16,5,2.34,1097.5
C2,16,6,2.34,1048.8
C2,16,7,2.34,1000.2
C2,16,8,2.34,951.5
C2,16,9,2.34,902.8
C2,16,10,2.34,854.16
C2,17,1,2.29,1232.44
C2,17,2,2.29,1186.0
C2,17,3,2.29,1139.6
C2,17,4,2.29,1093.2
C2,17,5,2.29,1046.8
C2,17,6,2.29,1000.3
C2,17,7,2.29,953.9
C2,17,8,2.29,907.5
C2,17,9,2.29,861.1
C2,17,10,2.29,814.67
C2,18,1,2.36,1264.12
C2,18,2,2.36,1216.5
C2,18,3,2.36,1168.9
C2,18,4,2.36,1121.3
C2,18,5,2.36,1073.7
C2,18,6,2.36,1026.1
C2,18,7,2.36,978.4
C2,18,8,2.36,930.8
C2,18,9,2.36,883.2
C2,18,10,2.36,835.61
C2,19,1,2.38,1281.07
C2,19,2,2.38,1232.8
C2,19,3,2.38,1184.6
C2,19,4,2.38,1136.3
C2,19,5,2.38,1088.1
C2,19,6,2.38,1039.8
C2,19,7,2.38,991.6
C2,19,8,2.38,943.3
C2,19,9,2.38,895.1
C2,19,10,2.38,846.81
C2,20,1,2.40,1290.34
C2,20,2,2.40,1241.7
C2,20,3,2.40,1193.1
C2,20,4,2.40,1144.5
C2,20,5,2.40,1095.9
C2,20,6,2.40,1047.3
C2,20,7,2.40,998.7
C2,20,8,2.40,950.1
C2,20,9,2.40,901.5
C2,20,10,2.40,852.93
C2,21,1,2.50,1295.89
C2,21,2,2.50,1247.1
C2,21,3,2.50,1198.3
C2,21,4,2.50,1149.5
C2,21,5,2.50,1100.7
C2,21,6,2.50,1051.8
C2,21,7,2.50,1003.0
C2,21,8,2.50,954.2
C2,21,9,2.50,905.4
C2,21,10,2.50,856.61
C2,22,1,2.62,1313.03
C2,22,2,2.62,1263.6
C2,22,3,2.62,1214.1
C2,22,4,2.62,1164.7
C2,22,5,2.62,1115.2
C2,22,6,2.62,1065.8
C2,22,7,2.62,1016.3
C2,22,8,2.62,966.8
C2,22,9,2.62,917.4
C2,22,10,2.62,867.94
C2,23,1,2.72,1323.78
C2,23,2,2.72,1273.9
C2,23,3,2.72,1224.1
C2,23,4,2.72,1174.2
C2,23,5,2.72,1124.3
C2,23,6,2.72,1074.5
C2,23,7,2.72,1024.6
C2,23,8,2.72,974.8
C2,23,9,2.72,924.9
C2,23,10,2.72,875.04
C2,24,1,2.90,1343.23
C2,24,2,2.90,1292.6
C2,24,3,2.90,1242.0
C2,24,4,2.90,1191.5
C2,24,5,2.90,1140.9
C2,24,6,2.90,1090.3
C2,24,7,2.90,1039.7
C2,24,8,2.90,989.1
C2,24,9,2.90,938.5
C2,24,10,2.90,887.9
C2,25,1,2.96,1482.54
C2,25,2,2.96,1426.7
C2,25,3,2.96,1370.9
C2,25,4,2.96,1315.0
C2,25,5,2.96,1259.2
C2,25,6,2.96,1203.3
C2,25,7,2.96,1147.5
C2,25,8,2.96,1091.7
C2,25,9,2.96,1035.8
C2,25,10,2.96,979.99
C2,26,1,3.08,1436.69
C2,26,2,3.08,1382.6
C2,26,3,3.08,1328.5
C2,26,4,3.08,1274.4
C2,26,5,3.08,1220.2
C2,26,6,3.08,1166.1
C2,26,7,3.08,1112.0
C2,26,8,3.08,1057.9
C2,26,9,3.08,1003.8
C2,26,10,3.08,949.68
C2,27,1,3.26,1383.8
C2,27,2,3.26,1331.7
C2,27,3,3.26,1279.6
C2,27,4,3.26,1227.4
C2,27,5,3.26,1175.3
C2,27,6,3.26,1123.2
C2,27,7,3.26,1071.1
C2,27,8,3.26,1019.0
C2,27,9,3.26,966.8
C2,27,10,3.26,914.71
C2,28,1,3.56,1390.19
C2,28,2,3.56,1337.8
C2,28,3,3.56,1285.5
C2,28,4,3.56,1233.1
C2,28,5,3.56,1180.7
C2,28,6,3.56,1128.4
C2,28,7,3.56,1076.0
C2,28,8,3.56,1023.7
C2,28,9,3.56,971.3
C2,28,10,3.56,918.94
C2,29,1,3.67,1406.4
C2,29,2,3.67,1353.4
C2,29,3,3.67,1300.5
C2,29,4,3.67,1247.5
C2,29,5,3.67,1194.5
C2,29,6,3.67,1141.5
C2,29,7,3.67,1088.6
C2,29,8,3.67,1035.6
C2,29,9,3.67,982.6
C2,29,10,3.67,929.66
C2,30,1,3.79,1383.8
C2,30,2,3.79,1331.7
C2,30,3,3.79,1279.6
C2,30,4,3.79,1227.4
C2,30,5,3.79,1175.3
C2,30,6,3.79,1123.2
C2,30,7,3.79,1071.1
C2,30,8,3.79,1019.0
C2,30,9,3.79,966.8
C2,30,10,3.79,914.71
C2,31,1,4.02,1374.44
C2,31,2,4.02,1322.7
C2,31,3,4.02,1270.9
C2,31,4,4.02,1219.1
C2,31,5,4.02,1167.4
C2,31,6,4.02,1115.6
C2,31,7,4.02,1063.8
C2,31,8,4.02,1012.1
C2,31,9,4.02,960.3
C2,31,10,4.02,908.53
C2,32,1,4.06,1383.8
C2,32,2,4.06,1331.7
C2,32,3,4.06,1279.6
C2,32,4,4.06,1227.4
C2,32,5,4.06,1175.3
C2,32,6,4.06,1123.2
C2,32,7,4.06,1071.1
C2,32,8,4.06,1019.0
C2,32,9,4.06,966.8
C2,32,10,4.06,914.71
C2,33,1,4.41,1384.36
C2,33,2,4.41,1332.2
C2,33,3,4.41,1280.1
C2,33,4,4.41,1227.9
C2,33,5,4.41,1175.8
C2,33,6,4.41,1123.6
C2,33,7,4.41,1071.5
C2,33,8,4.41,1019.4
C2,33,9,4.41,967.2
C2,33,10,4.41,915.08
C2,34,1,4.46,1308.12
C2,34,2,4.46,1258.9
C2,34,3,4.46,1209.6
C2,34,4,4.46,1160.3
C2,34,5,4.46,1111.0
C2,34,6,4.46,1061.8
C2,34,7,4.46,1012.5
C2,34,8,4.46,963.2
C2,34,9,4.46,914.0
C2,34,10,4.46,864.69
C2,35,1,4.41,1224.85
C2,35,2,4.41,1178.7
C2,35,3,4.41,1132.6
C2,35,4,4.41,1086.4
C2,35,5,4.41,1040.3
C2,35,6,4.41,994.2
C2,35,7,4.41,948.0
C2,35,8,4.41,901.9
C2,35,9,4.41,855.8
