generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.35,364.3
G2,1,2,1.35,439.5
G2,1,3,1.35,514.6
G2,1,4,1.35,589.8
G2,1,5,1.35,665.0
G2,1,6,1.35,740.2
G2,1,7,1.35,815.3
G2,1,8,1.35,890.5
G2,1,9,1.35,965.7
G2,1,10,3.65,1040.85
G2,2,1,1.23,353.6
G2,2,2,1.23,426.6
G2,2,3,1.23,499.5
G2,2,4,1.23,572.5
G2,2,5,1.23,645.5
G2,2,6,1.23,718.4
G2,2,7,1.23,791.4
G2,2,8,1.23,864.4
G2,2,9,1.23,937.3
G2,2,10,4.33,1010.3
G2,3,1,1.25,328.3
G2,3,2,1.25,396.0
G2,3,3,1.25,463.7
G2,3,4,1.25,531.5
G2,3,5,1.25,599.2
G2,3,6,1.25,667.0
G2,3,7,1.25,734.7
G2,3,8,1.25,802.4
G2,3,9,1.25,870.2
G2,3,10,3.55,937.92
G2,4,1,1.19,316.3
G2,4,2,1.19,381.5
G2,4,3,1.19,446.8
G2,4,4,1.19,512.1
G2,4,5,1.19,577.3
G2,4,6,1.19,642.6
G2,4,7,1.19,707.8
G2,4,8,1.19,773.1
G2,4,9,1.19,838.4
G2,4,10,2.49,903.63
G2,5,1,1.19,342.9
G2,5,2,1.19,413.6
G2,5,3,1.19,484.4
G2,5,4,1.19,555.1
G2,5,5,1.19,625.9
G2,5,6,1.19,696.6
G2,5,7,1.19,767.4
G2,5,8,1.19,838.1
G2,5,9,1.19,908.9
G2,5,10,1.99,979.62
G2,6,1,1.18,334.5
G2,6,2,1.18,403.5
G2,6,3,1.18,472.5
G2,6,4,1.18,541.5
G2,6,5,1.18,610.5
G2,6,6,1.18,679.6
G2,6,7,1.18,748.6
G2,6,8,1.18,817.6
G2,6,9,1.18,886.6
G2,6,10,1.78,955.62
G2,7,1,1.17,323.9
G2,7,2,1.17,390.8
G2,7,3,1.17,457.6
G2,7,4,1.17,524.5
G2,7,5,1.17,591.3
G2,7,6,1.17,658.2
G2,7,7,1.17,725.0
G2,7,8,1.17,791.9
G2,7,9,1.17,858.7
G2,7,10,1.67,925.55
G2,8,1,1.20,318.8
G2,8,2,1.20,384.6
G2,8,3,1.20,450.4
G2,8,4,1.20,516.2
G2,8,5,1.20,582.0
G2,8,6,1.20,647.8
G2,8,7,1.20,713.6
G2,8,8,1.20,779.3
G2,8,9,1.20,845.1
G2,8,10,1.80,910.92
G2,9,1,1.19,324.3
G2,9,2,1.19,391.2
G2,9,3,1.19,458.1
G2,9,4,1.19,525.0
G2,9,5,1.19,591.9
G2,9,6,1.19,658.9
G2,9,7,1.19,725.8
G2,9,8,1.19,792.7
G2,9,9,1.19,859.6
G2,9,10,1.19,926.53
G2,10,1,1.18,322.9
G2,10,2,1.18,389.6
G2,10,3,1.18,456.2
G2,10,4,1.18,522.8
G2,10,5,1.18,589.5
G2,10,6,1.18,656.1
G2,10,7,1.18,722.8
G2,10,8,1.18,789.4
G2,10,9,1.18,856.0
G2,10,10,1.18,922.67
G2,11,1,1.09,320.0
G2,11,2,1.09,386.1
G2,11,3,1.09,452.1
G2,11,4,1.09,518.1
G2,11,5,1.09,584.2
G2,11,6,1.09,650.2
G2,11,7,1.09,716.2
G2,11,8,1.09,782.3
G2,11,9,1.09,848.3
G2,11,10,1.09,914.35
G2,12,1,1.10,314.5
G2,12,2,1.10,379.3
G2,12,3,1.10,444.2
G2,12,4,1.10,509.1
G2,12,5,1.10,574.0
G2,12,6,1.10,638.9
G2,12,7,1.10,703.8
G2,12,8,1.10,768.7
G2,12,9,1.10,833.5
G2,12,10,1.10,898.43
G2,13,1,1.10,318.9
G2,13,2,1.10,384.7
G2,13,3,1.10,450.5
G2,13,4,1.10,516.3
G2,13,5,1.10,582.1
G2,13,6,1.10,647.9
G2,13,7,1.10,713.6
G2,13,8,1.10,779.4
G2,13,9,1.10,845.2
G2,13,10,1.10,911.04
G2,14,1,1.19,311.5
G2,14,2,1.19,375.7
G2,14,3,1.19,440.0
G2,14,4,1.19,504.3
G2,14,5,1.19,568.5
G2,14,6,1.19,632.8
G2,14,7,1.19,697.1
G2,14,8,1.19,761.3
G2,14,9,1.19,825.6
G2,14,10,1.19,889.86
G2,15,1,1.20,320.4
G2,15,2,1.20,386.5
G2,15,3,1.20,452.6
G2,15,4,1.20,518.7
G2,15,5,1.20,584.8
G2,15,6,1.20,650.9
G2,15,7,1.20,717.0
G2,15,8,1.20,783.1
G2,15,9,1.20,849.2
G2,15,10,1.20,915.33
G2,16,1,1.24,316.1
G2,16,2,1.24,381.4
G2,16,3,1.24,446.6
G2,16,4,1.24,511.8
G2,16,5,1.24,577.0
G2,16,6,1.24,642.3
G2,16,7,1.24,707.5
G2,16,8,1.24,772.7
G2,16,9,1.24,838.0
G2,16,10,1.24,903.2
G2,17,1,1.20,310.7
G2,17,2,1.20,374.8
G2,17,3,1.20,439.0
G2,17,4,1.20,503.1
G2,17,5,1.20,567.2
G2,17,6,1.20,631.3
G2,17,7,1.20,695.4
G2,17,8,1.20,759.5
G2,17,9,1.20,823.7
G2,17,10,1.20,887.77
G2,18,1,1.29,315.2
G2,18,2,1.29,380.2
G2,18,3,1.29,445.2
G2,18,4,1.29,510.3
G2,18,5,1.29,575.3
G2,18,6,1.29,640.3
G2,18,7,1.29,705.4
G2,18,8,1.29,770.4
G2,18,9,1.29,835.4
G2,18,10,1.29,900.45
G2,19,1,1.30,324.5
G2,19,2,1.30,391.4
G2,19,3,1.30,458.4
G2,19,4,1.30,525.3
G2,19,5,1.30,592.3
G2,19,6,1.30,659.2
G2,19,7,1.30,726.2
G2,19,8,1.30,793.1
G2,19,9,1.30,860.1
G2,19,10,1.30,927.02
G2,20,1,1.41,325.4
G2,20,2,1.41,392.5
G2,20,3,1.41,459.7
G2,20,4,1.41,526.8
G2,20,5,1.41,593.9
G2,20,6,1.41,661.1
G2,20,7,1.41,728.2
G2,20,8,1.41,795.4
G2,20,9,1.41,862.5
G2,20,10,1.41,929.66
G2,21,1,1.52,321.5
G2,21,2,1.52,387.8
G2,21,3,1.52,454.1
G2,21,4,1.52,520.5
