consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.41,1670.4
C1,1,2,2.41,1607.5
C1,1,3,2.41,1544.6
C1,1,4,2.41,1481.7
C1,1,5,2.41,1418.7
C1,1,6,2.41,1355.8
C1,1,7,2.41,1292.9
C1,1,8,2.41,1230.0
C1,1,9,2.41,1167.1
C1,1,10,2.41,1104.16
C1,2,1,2.36,1623.71
C1,2,2,2.36,1562.6
C1,2,3,2.36,1501.4
C1,2,4,2.36,1440.2
C1,2,5,2.36,1379.1
C1,2,6,2.36,1317.9
C1,2,7,2.36,1256.8
C1,2,8,2.36,1195.6
C1,2,9,2.36,1134.5
C1,2,10,2.36,1073.3
C1,3,1,2.35,1574.71
C1,3,2,2.35,1515.4
C1,3,3,2.35,1456.1
C1,3,4,2.35,1396.8
C1,3,5,2.35,1337.5
C1,3,6,2.35,1278.2
C1,3,7,2.35,1218.8
C1,3,8,2.35,1159.5
C1,3,9,2.35,1100.2
C1,3,10,2.35,1040.91
C1,4,1,2.35,1468.19
C1,4,2,2.35,1412.9
C1,4,3,2.35,1357.6
C1,4,4,2.35,1302.3
C1,4,5,2.35,1247.0
C1,4,6,2.35,1191.7
C1,4,7,2.35,1136.4
C1,4,8,2.35,1081.1
C1,4,9,2.35,1025.8
C1,4,10,2.35,970.5
C1,5,1,2.33,1482.17
C1,5,2,2.33,1426.3
C1,5,3,2.33,1370.5
C1,5,4,2.33,1314.7
C1,5,5,2.33,1258.9
C1,5,6,2.33,1203.0
C1,5,7,2.33,1147.2
C1,5,8,2.33,1091.4
C1,5,9,2.33,1035.6
C1,5,10,2.33,979.74
C1,6,1,2.34,1429.47
C1,6,2,2.34,1375.6
C1,6,3,2.34,1321.8
C1,6,4,2.34,1267.9
C1,6,5,2.34,1214.1
C1,6,6,2.34,1160.3
C1,6,7,2.34,1106.4
C1,6,8,2.34,1052.6
C1,6,9,2.34,998.7
C1,6,10,2.34,944.9
C1,7,1,2.33,1384.82
C1,7,2,2.33,1332.7
C1,7,3,2.33,1280.5
C1,7,4,2.33,1228.3
C1,7,5,2.33,1176.2
C1,7,6,2.33,1124.0
C1,7,7,2.33,1071.9
C1,7,8,2.33,1019.7
C1,7,9,2.33,967.5
C1,7,10,2.33,915.39
C1,8,1,2.35,1321.46
C1,8,2,2.35,1271.7
C1,8,3,2.35,1221.9
C1,8,4,2.35,1172.1
C1,8,5,2.35,1122.4
C1,8,6,2.35,1072.6
C1,8,7,2.35,1022.8
C1,8,8,2.35,973.1
C1,8,9,2.35,923.3
C1,8,10,2.35,873.51
C1,9,1,2.29,1394.45
C1,9,2,2.29,1341.9
C1,9,3,2.29,1289.4
C1,9,4,2.29,1236.9
C1,9,5,2.29,1184.4
C1,9,6,2.29,1131.8
C1,9,7,2.29,1079.3
C1,9,8,2.29,1026.8
C1,9,9,2.29,974.3
C1,9,10,2.29,921.76
C1,10,1,2.34,1389.45
C1,10,2,2.34,1337.1
C1,10,3,2.34,1284.8
C1,10,4,2.34,1232.5
C1,10,5,2.34,1180.1
C1,10,6,2.34,1127.8
C1,10,7,2.34,1075.5
C1,10,8,2.34,1023.1
C1,10,9,2.34,970.8
C1,10,10,2.34,918.45
C1,11,1,2.30,1360.46
C1,11,2,2.30,1309.2
C1,11,3,2.30,1258.0
C1,11,4,2.30,1206.7
C1,11,5,2.30,1155.5
C1,11,6,2.30,1104.3
C1,11,7,2.30,1053.0
C1,11,8,2.30,1001.8
C1,11,9,2.30,950.5
C1,11,10,2.30,899.29
C1,12,1,2.34,1343.23
C1,12,2,2.34,1292.6
C1,12,3,2.34,1242.0
C1,12,4,2.34,1191.5
C1,12,5,2.34,1140.9
C1,12,6,2.34,1090.3
C1,12,7,2.34,1039.7
C1,12,8,2.34,989.1
C1,12,9,2.34,938.5
C1,12,10,2.34,887.9
C1,13,1,2.31,1347.4
C1,13,2,2.31,1296.7
C1,13,3,2.31,1245.9
C1,13,4,2.31,1195.2
C1,13,5,2.31,1144.4
C1,13,6,2.31,1093.7
C1,13,7,2.31,1042.9
C1,13,8,2.31,992.2
C1,13,9,2.31,941.4
C1,13,10,2.31,890.65
C1,14,1,2.39,1343.23
C1,14,2,2.39,1292.6
C1,14,3,2.39,1242.0
C1,14,4,2.39,1191.5
C1,14,5,2.39,1140.9
C1,14,6,2.39,1090.3
C1,14,7,2.39,1039.7
C1,14,8,2.39,989.1
C1,14,9,2.39,938.5
C1,14,10,2.39,887.9
C1,15,1,2.40,1321.09
C1,15,2,2.40,1271.3
C1,15,3,2.40,1221.6
C1,15,4,2.40,1171.8
C1,15,5,2.40,1122.1
C1,15,6,2.40,1072.3
C1,15,7,2.40,1022.5
C1,15,8,2.40,972.8
C1,15,9,2.40,923.0
C1,15,10,2.40,873.26
C1,16,1,2.38,1328.31
C1,16,2,2.38,1278.3
C1,16,3,2.38,1228.3
C1,16,4,2.38,1178.2
C1,16,5,2.38,1128.2
C1,16,6,2.38,1078.2
