generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.08,405.6
G1,1,2,1.08,489.3
G1,1,3,1.08,573.0
G1,1,4,1.08,656.6
G1,1,5,1.08,740.3
G1,1,6,1.08,824.0
G1,1,7,1.08,907.7
G1,1,8,1.08,991.4
G1,1,9,1.08,1075.1
G1,1,10,3.08,1158.78
G1,2,1,1.12,374.4
G1,2,2,1.12,451.6
G1,2,3,1.12,528.9
G1,2,4,1.12,606.1
G1,2,5,1.12,683.4
G1,2,6,1.12,760.6
G1,2,7,1.12,837.9
G1,2,8,1.12,915.1
G1,2,9,1.12,992.4
G1,2,10,3.02,1069.63
G1,3,1,1.02,363.4
G1,3,2,1.02,438.4
G1,3,3,1.02,513.4
G1,3,4,1.02,588.4
G1,3,5,1.02,663.4
G1,3,6,1.02,738.4
G1,3,7,1.02,813.4
G1,3,8,1.02,888.4
G1,3,9,1.02,963.4
G1,3,10,2.82,1038.4
G1,4,1,0.99,357.5
G1,4,2,0.99,431.3
G1,4,3,0.99,505.1
G1,4,4,0.99,578.9
G1,4,5,0.99,652.6
G1,4,6,0.99,726.4
G1,4,7,0.99,800.2
G1,4,8,0.99,874.0
G1,4,9,0.99,947.7
G1,4,10,3.59,1021.5
G1,5,1,0.93,364.3
G1,5,2,0.93,439.5
G1,5,3,0.93,514.7
G1,5,4,0.93,589.8
G1,5,5,0.93,665.0
G1,5,6,0.93,740.2
G1,5,7,0.93,815.4
G1,5,8,0.93,890.6
G1,5,9,0.93,965.7
G1,5,10,3.03,1040.91
G1,6,1,0.89,355.7
G1,6,2,0.89,429.1
G1,6,3,0.89,502.5
G1,6,4,0.89,575.9
G1,6,5,0.89,649.3
G1,6,6,0.89,722.7
G1,6,7,0.89,796.1
G1,6,8,0.89,869.6
G1,6,9,0.89,943.0
G1,6,10,3.39,1016.36
G1,7,1,0.88,347.2
G1,7,2,0.88,418.9
G1,7,3,0.88,490.5
G1,7,4,0.88,562.2
G1,7,5,0.88,633.8
G1,7,6,0.88,705.5
G1,7,7,0.88,777.2
G1,7,8,0.88,848.8
G1,7,9,0.88,920.5
G1,7,10,2.48,992.11
G1,8,1,0.84,340.7
G1,8,2,0.84,411.0
G1,8,3,0.84,481.3
G1,8,4,0.84,551.6
G1,8,5,0.84,621.9
G1,8,6,0.84,692.2
G1,8,7,0.84,762.5
G1,8,8,0.84,832.8
G1,8,9,0.84,903.1
G1,8,10,2.74,973.43
G1,9,1,0.86,348.1
G1,9,2,0.86,420.0
G1,9,3,0.86,491.8
G1,9,4,0.86,563.7
G1,9,5,0.86,635.5
G1,9,6,0.86,707.3
G1,9,7,0.86,779.2
G1,9,8,0.86,851.0
G1,9,9,0.86,922.8
G1,9,10,2.66,994.68
G1,10,1,0.86,341.4
G1,10,2,0.86,411.9
G1,10,3,0.86,482.3
G1,10,4,0.86,552.8
G1,10,5,0.86,623.2
G1,10,6,0.86,693.7
G1,10,7,0.86,764.2
G1,10,8,0.86,834.6
G1,10,9,0.86,905.1
