generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,0.94,298.3
G2,1,2,0.94,359.9
G2,1,3,0.94,421.5
G2,1,4,0.94,483.0
G2,1,5,0.94,544.6
G2,1,6,0.94,606.1
G2,1,7,0.94,667.7
G2,1,8,0.94,729.3
G2,1,9,0.94,790.8
G2,1,10,5.94,852.38
G2,2,1,0.97,296.2
G2,2,2,0.97,357.3
G2,2,3,0.97,418.4
G2,2,4,0.97,479.5
G2,2,5,0.97,540.6
G2,2,6,0.97,601.7
G2,2,7,0.97,662.9
G2,2,8,0.97,724.0
G2,2,9,0.97,785.1
G2,2,10,4.47,846.2
G2,3,1,0.95,294.1
G2,3,2,0.95,354.8
G2,3,3,0.95,415.5
G2,3,4,0.95,476.1
G2,3,5,0.95,536.8
G2,3,6,0.95,597.5
G2,3,7,0.95,658.2
G2,3,8,0.95,718.9
G2,3,9,0.95,779.6
G2,3,10,4.15,840.26
G2,4,1,0.91,287.8
G2,4,2,0.91,347.2
G2,4,3,0.91,406.6
G2,4,4,0.91,466.0
G2,4,5,0.91,525.4
G2,4,6,0.91,584.8
G2,4,7,0.91,644.2
G2,4,8,0.91,703.5
G2,4,9,0.91,762.9
G2,4,10,4.01,822.32
G2,5,1,0.84,296.2
G2,5,2,0.84,357.3
G2,5,3,0.84,418.4
G2,5,4,0.84,479.5
G2,5,5,0.84,540.6
G2,5,6,0.84,601.7
G2,5,7,0.84,662.9
G2,5,8,0.84,724.0
G2,5,9,0.84,785.1
G2,5,10,3.14,846.2
G2,6,1,0.75,281.2
G2,6,2,0.75,339.2
G2,6,3,0.75,397.2
G2,6,4,0.75,455.2
G2,6,5,0.75,513.2
G2,6,6,0.75,571.3
G2,6,7,0.75,629.3
G2,6,8,0.75,687.3
G2,6,9,0.75,745.3
G2,6,10,4.35,803.34
G2,7,1,0.78,278.6
G2,7,2,0.78,336.0
G2,7,3,0.78,393.5
G2,7,4,0.78,451.0
G2,7,5,0.78,508.5
G2,7,6,0.78,566.0
G2,7,7,0.78,623.4
G2,7,8,0.78,680.9
G2,7,9,0.78,738.4
G2,7,10,4.48,795.87
G2,8,1,0.69,267.2
G2,8,2,0.69,322.4
G2,8,3,0.69,377.5
G2,8,4,0.69,432.6
G2,8,5,0.69,487.8
G2,8,6,0.69,542.9
G2,8,7,0.69,598.1
G2,8,8,0.69,653.2
G2,8,9,0.69,708.3
G2,8,10,3.89,763.48
G2,9,1,0.64,272.9
G2,9,2,0.64,329.2
G2,9,3,0.64,385.5
G2,9,4,0.64,441.8
G2,9,5,0.64,498.1
G2,9,6,0.64,554.4
G2,9,7,0.64,610.7
G2,9,8,0.64,667.0
G2,9,9,0.64,723.3
G2,9,10,4.74,779.58
G2,10,1,0.68,263.1
G2,10,2,0.68,317.4
G2,10,3,0.68,371.7
G2,10,4,0.68,426.0
G2,10,5,0.68,480.3
G2,10,6,0.68,534.6
G2,10,7,0.68,588.8
G2,10,8,0.68,643.1
G2,10,9,0.68,697.4
G2,10,10,4.98,751.72
G2,11,1,0.67,260.2
G2,11,2,0.67,313.9
G2,11,3,0.67,367.5
G2,11,4,0.67,421.2
G2,11,5,0.67,474.9
G2,11,6,0.67,528.6
G2,11,7,0.67,582.3
G2,11,8,0.67,636.0
G2,11,9,0.67,689.6
G2,11,10,4.47,743.33
G2,12,1,0.68,253.4
G2,12,2,0.68,305.7
G2,12,3,0.68,357.9
G2,12,4,0.68,410.2
G2,12,5,0.68,462.5
G2,12,6,0.68,514.8
G2,12,7,0.68,567.1
G2,12,8,0.68,619.4
G2,12,9,0.68,671.6
G2,12,10,4.58,723.92
G2,13,1,0.70,258.1
G2,13,2,0.70,311.4
G2,13,3,0.70,364.6
G2,13,4,0.70,417.9
G2,13,5,0.70,471.1
G2,13,6,0.70,524.4
G2,13,7,0.70,577.7
G2,13,8,0.70,630.9
G2,13,9,0.70,684.2
G2,13,10,3.20,737.45
G2,14,1,0.73,260.2
G2,14,2,0.73,313.9
G2,14,3,0.73,367.6
G2,14,4,0.73,421.3
G2,14,5,0.73,474.9
G2,14,6,0.73,528.6
G2,14,7,0.73,582.3
G2,14,8,0.73,636.0
G2,14,9,0.73,689.7
G2,14,10,2.83,743.39
G2,15,1,0.72,254.6
G2,15,2,0.72,307.1
G2,15,3,0.72,359.6
G2,15,4,0.72,412.2
G2,15,5,0.72,464.7
G2,15,6,0.72,517.2
G2,15,7,0.72,569.8
G2,15,8,0.72,622.3
G2,15,9,0.72,674.8
G2,15,10,3.92,727.35
G2,16,1,0.72,255.8
G2,16,2,0.72,308.6
G2,16,3,0.72,361.3
G2,16,4,0.72,414.1
G2,16,5,0.72,466.9
G2,16,6,0.72,519.7
G2,16,7,0.72,572.4
G2,16,8,0.72,625.2
G2,16,9,0.72,678.0
G2,16,10,4.22,730.78
G2,17,1,0.67,254.4
G2,17,2,0.67,306.8
G2,17,3,0.67,359.3
G2,17,4,0.67,411.8
G2,17,5,0.67,464.3
G2,17,6,0.67,516.8
G2,17,7,0.67,569.3
G2,17,8,0.67,621.8
G2,17,9,0.67,674.3
G2,17,10,5.07,726.74
G2,18,1,0.76,253.7
G2,18,2,0.76,306.1
G2,18,3,0.76,358.5
G2,18,4,0.76,410.8
G2,18,5,0.76,463.2
G2,18,6,0.76,515.5
G2,18,7,0.76,567.9
G2,18,8,0.76,620.2
G2,18,9,0.76,672.6
G2,18,10,5.36,724.96
G2,19,1,0.78,248.9
G2,19,2,0.78,300.3
G2,19,3,0.78,351.6
G2,19,4,0.78,403.0
G2,19,5,0.78,454.4
G2,19,6,0.78,505.7
G2,19,7,0.78,557.1
G2,19,8,0.78,608.5
