consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.64,1693.83
C2,1,2,2.64,1630.0
C2,1,3,2.64,1566.2
C2,1,4,2.64,1502.4
C2,1,5,2.64,1438.6
C2,1,6,2.64,1374.8
C2,1,7,2.64,1311.0
C2,1,8,2.64,1247.2
C2,1,9,2.64,1183.4
C2,1,10,2.64,1119.65
C2,2,1,2.60,1628.99
C2,2,2,2.60,1567.6
C2,2,3,2.60,1506.3
C2,2,4,2.60,1444.9
C2,2,5,2.60,1383.6
C2,2,6,2.60,1322.2
C2,2,7,2.60,1260.9
C2,2,8,2.60,1199.5
C2,2,9,2.60,1138.1
C2,2,10,2.60,1076.79
C2,3,1,2.58,1634.55
C2,3,2,2.58,1573.0
C2,3,3,2.58,1511.4
C2,3,4,2.58,1449.9
C2,3,5,2.58,1388.3
C2,3,6,2.58,1326.7
C2,3,7,2.58,1265.2
C2,3,8,2.58,1203.6
C2,3,9,2.58,1142.0
C2,3,10,2.58,1080.46
C2,4,1,2.51,1491.9
C2,4,2,2.51,1435.7
C2,4,3,2.51,1379.5
C2,4,4,2.51,1323.3
C2,4,5,2.51,1267.1
C2,4,6,2.51,1210.9
C2,4,7,2.51,1154.7
C2,4,8,2.51,1098.6
C2,4,9,2.51,1042.4
C2,4,10,2.51,986.17
C2,5,1,2.58,1560.17
C2,5,2,2.58,1501.4
C2,5,3,2.58,1442.6
C2,5,4,2.58,1383.9
C2,5,5,2.58,1325.1
C2,5,6,2.58,1266.4
C2,5,7,2.58,1207.6
C2,5,8,2.58,1148.8
C2,5,9,2.58,1090.1
C2,5,10,2.58,1031.3
C2,6,1,2.60,1584.44
C2,6,2,2.60,1524.8
C2,6,3,2.60,1465.1
C2,6,4,2.60,1405.4
C2,6,5,2.60,1345.7
C2,6,6,2.60,1286.1
C2,6,7,2.60,1226.4
C2,6,8,2.60,1166.7
C2,6,9,2.60,1107.0
C2,6,10,2.60,1047.34
C2,7,1,2.54,1558.59
C2,7,2,2.54,1499.9
C2,7,3,2.54,1441.2
C2,7,4,2.54,1382.5
C2,7,5,2.54,1323.8
C2,7,6,2.54,1265.1
C2,7,7,2.54,1206.4
C2,7,8,2.54,1147.7
C2,7,9,2.54,1089.0
C2,7,10,2.54,1030.26
C2,8,1,2.55,1399.36
C2,8,2,2.55,1346.7
C2,8,3,2.55,1293.9
C2,8,4,2.55,1241.2
C2,8,5,2.55,1188.5
C2,8,6,2.55,1135.8
C2,8,7,2.55,1083.1
C2,8,8,2.55,1030.4
C2,8,9,2.55,977.7
C2,8,10,2.55,925.0
C2,9,1,2.46,1491.9
C2,9,2,2.46,1435.7
C2,9,3,2.46,1379.5
C2,9,4,2.46,1323.3
C2,9,5,2.46,1267.1
C2,9,6,2.46,1210.9
C2,9,7,2.46,1154.7
C2,9,8,2.46,1098.6
C2,9,9,2.46,1042.4
C2,9,10,2.46,986.17
C2,10,1,2.41,1491.81
C2,10,2,2.41,1435.6
C2,10,3,2.41,1379.4
C2,10,4,2.41,1323.2
C2,10,5,2.41,1267.1
C2,10,6,2.41,1210.9
C2,10,7,2.41,1154.7
C2,10,8,2.41,1098.5
C2,10,9,2.41,1042.3
C2,10,10,2.41,986.11
C2,11,1,2.44,1559.61
C2,11,2,2.44,1500.9
C2,11,3,2.44,1442.1
C2,11,4,2.44,1383.4
C2,11,5,2.44,1324.6
C2,11,6,2.44,1265.9
C2,11,7,2.44,1207.2
C2,11,8,2.44,1148.4
C2,11,9,2.44,1089.7
C2,11,10,2.44,1030.93
C2,12,1,2.36,1463.18
C2,12,2,2.36,1408.1
C2,12,3,2.36,1353.0
C2,12,4,2.36,1297.9
C2,12,5,2.36,1242.7
C2,12,6,2.36,1187.6
C2,12,7,2.36,1132.5
C2,12,8,2.36,1077.4
C2,12,9,2.36,1022.3
C2,12,10,2.36,967.19
C2,13,1,2.35,1442.53
C2,13,2,2.35,1388.2
C2,13,3,2.35,1333.9
C2,13,4,2.35,1279.5
C2,13,5,2.35,1225.2
C2,13,6,2.35,1170.9
C2,13,7,2.35,1116.5
C2,13,8,2.35,1062.2
C2,13,9,2.35,1007.9
C2,13,10,2.35,953.53
C2,14,1,2.35,1458.64
C2,14,2,2.35,1403.7
C2,14,3,2.35,1348.8
C2,14,4,2.35,1293.8
C2,14,5,2.35,1238.9
C2,14,6,2.35,1183.9
C2,14,7,2.35,1129.0
C2,14,8,2.35,1074.1
C2,14,9,2.35,1019.1
C2,14,10,2.35,964.19
C2,15,1,2.35,1535.53
C2,15,2,2.35,1477.7
C2,15,3,2.35,1419.9
C2,15,4,2.35,1362.0
C2,15,5,2.35,1304.2
C2,15,6,2.35,1246.4
C2,15,7,2.35,1188.5
C2,15,8,2.35,1130.7
C2,15,9,2.35,1072.8
C2,15,10,2.35,1015.01
C2,16,1,2.35,1536.18
C2,16,2,2.35,1478.3
C2,16,3,2.35,1420.5
C2,16,4,2.35,1362.6
C2,16,5,2.35,1304.7
C2,16,6,2.35,1246.9
C2,16,7,2.35,1189.0
C2,16,8,2.35,1131.2
C2,16,9,2.35,1073.3
C2,16,10,2.35,1015.44
C2,17,1,2.37,1477.91
C2,17,2,2.37,1422.2
C2,17,3,2.37,1366.6
C2,17,4,2.37,1310.9
C2,17,5,2.37,1255.2
C2,17,6,2.37,1199.6
C2,17,7,2.37,1143.9
C2,17,8,2.37,1088.3
C2,17,9,2.37,1032.6
C2,17,10,2.37,976.92
