consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.82,1734.4
C1,1,2,2.82,1669.1
C1,1,3,2.82,1603.7
C1,1,4,2.82,1538.4
C1,1,5,2.82,1473.1
C1,1,6,2.82,1407.8
C1,1,7,2.82,1342.4
C1,1,8,2.82,1277.1
C1,1,9,2.82,1211.8
C1,1,10,2.82,1146.47
C1,2,1,2.77,1672.53
C1,2,2,2.77,1609.5
C1,2,3,2.77,1546.5
C1,2,4,2.77,1483.5
C1,2,5,2.77,1420.5
C1,2,6,2.77,1357.6
C1,2,7,2.77,1294.6
C1,2,8,2.77,1231.6
C1,2,9,2.77,1168.6
C1,2,10,2.77,1105.57
C1,3,1,2.79,1586.94
C1,3,2,2.79,1527.2
C1,3,3,2.79,1467.4
C1,3,4,2.79,1407.6
C1,3,5,2.79,1347.9
C1,3,6,2.79,1288.1
C1,3,7,2.79,1228.3
C1,3,8,2.79,1168.5
C1,3,9,2.79,1108.8
C1,3,10,2.79,1048.99
C1,4,1,2.83,1502.83
C1,4,2,2.83,1446.2
C1,4,3,2.83,1389.6
C1,4,4,2.83,1333.0
C1,4,5,2.83,1276.4
C1,4,6,2.83,1219.8
C1,4,7,2.83,1163.2
C1,4,8,2.83,1106.6
C1,4,9,2.83,1050.0
C1,4,10,2.83,993.4
C1,5,1,2.83,1544.42
C1,5,2,2.83,1486.3
C1,5,3,2.83,1428.1
C1,5,4,2.83,1369.9
C1,5,5,2.83,1311.7
C1,5,6,2.83,1253.6
C1,5,7,2.83,1195.4
C1,5,8,2.83,1137.2
C1,5,9,2.83,1079.1
C1,5,10,2.83,1020.89
C1,6,1,2.81,1521.45
C1,6,2,2.81,1464.1
C1,6,3,2.81,1406.8
C1,6,4,2.81,1349.5
C1,6,5,2.81,1292.2
C1,6,6,2.81,1234.9
C1,6,7,2.81,1177.6
C1,6,8,2.81,1120.3
C1,6,9,2.81,1063.0
C1,6,10,2.81,1005.7
C1,7,1,2.84,1498.48
C1,7,2,2.84,1442.0
C1,7,3,2.84,1385.6
C1,7,4,2.84,1329.2
C1,7,5,2.84,1272.7
C1,7,6,2.84,1216.3
C1,7,7,2.84,1159.8
C1,7,8,2.84,1103.4
C1,7,9,2.84,1047.0
C1,7,10,2.84,990.52
C1,8,1,2.81,1475.5
C1,8,2,2.81,1419.9
C1,8,3,2.81,1364.4
C1,8,4,2.81,1308.8
C1,8,5,2.81,1253.2
C1,8,6,2.81,1197.6
C1,8,7,2.81,1142.1
C1,8,8,2.81,1086.5
C1,8,9,2.81,1030.9
C1,8,10,2.81,975.33
C1,9,1,2.79,1452.9
C1,9,2,2.79,1398.2
C1,9,3,2.79,1343.5
C1,9,4,2.79,1288.7
C1,9,5,2.79,1234.0
C1,9,6,2.79,1179.3
C1,9,7,2.79,1124.6
C1,9,8,2.79,1069.8
C1,9,9,2.79,1015.1
C1,9,10,2.79,960.39
C1,10,1,2.75,1442.9
C1,10,2,2.75,1388.6
C1,10,3,2.75,1334.2
C1,10,4,2.75,1279.9
C1,10,5,2.75,1225.5
C1,10,6,2.75,1171.2
C1,10,7,2.75,1116.8
C1,10,8,2.75,1062.5
C1,10,9,2.75,1008.1
C1,10,10,2.75,953.78
C1,11,1,2.81,1428.63
C1,11,2,2.81,1374.8
C1,11,3,2.81,1321.0
C1,11,4,2.81,1267.2
C1,11,5,2.81,1213.4
C1,11,6,2.81,1159.6
C1,11,7,2.81,1105.8
C1,11,8,2.81,1052.0
C1,11,9,2.81,998.2
C1,11,10,2.81,944.35
C1,12,1,2.73,1405.66
C1,12,2,2.73,1352.7
C1,12,3,2.73,1299.8
C1,12,4,2.73,1246.8
C1,12,5,2.73,1193.9
C1,12,6,2.73,1140.9
C1,12,7,2.73,1088.0
C1,12,8,2.73,1035.1
C1,12,9,2.73,982.1
C1,12,10,2.73,929.17
C1,13,1,2.72,1376.94
C1,13,2,2.72,1325.1
C1,13,3,2.72,1273.2
C1,13,4,2.72,1221.4
C1,13,5,2.72,1169.5
C1,13,6,2.72,1117.6
C1,13,7,2.72,1065.8
C1,13,8,2.72,1013.9
C1,13,9,2.72,962.0
C1,13,10,2.72,910.18
C1,14,1,2.72,1387.32
C1,14,2,2.72,1335.1
C1,14,3,2.72,1282.8
C1,14,4,2.72,1230.6
C1,14,5,2.72,1178.3
C1,14,6,2.72,1126.1
C1,14,7,2.72,1073.8
C1,14,8,2.72,1021.5
C1,14,9,2.72,969.3
C1,14,10,2.72,917.04
C1,15,1,2.74,1412.24
C1,15,2,2.74,1359.0
C1,15,3,2.74,1305.9
C1,15,4,2.74,1252.7
C1,15,5,2.74,1199.5
C1,15,6,2.74,1146.3
C1,15,7,2.74,1093.1
C1,15,8,2.74,1039.9
C1,15,9,2.74,986.7
C1,15,10,2.74,933.51
C1,16,1,2.70,1411.77
C1,16,2,2.70,1358.6
C1,16,3,2.70,1305.4
C1,16,4,2.70,1252.3
C1,16,5,2.70,1199.1
C1,16,6,2.70,1145.9
C1,16,7,2.70,1092.7
C1,16,8,2.70,1039.6
C1,16,9,2.70,986.4
C1,16,10,2.70,933.21
C1,17,1,2.66,1410.57
C1,17,2,2.66,1357.4
C1,17,3,2.66,1304.3
C1,17,4,2.66,1251.2
C1,17,5,2.66,1198.1
C1,17,6,2.66,1144.9
