generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.14,391.9
G2,1,2,1.14,472.7
G2,1,3,1.14,553.6
G2,1,4,1.14,634.5
G2,1,5,1.14,715.3
G2,1,6,1.14,796.2
G2,1,7,1.14,877.1
G2,1,8,1.14,957.9
G2,1,9,1.14,1038.8
G2,1,10,2.14,1119.65
G2,2,1,1.10,376.9
G2,2,2,1.10,454.6
G2,2,3,1.10,532.4
G2,2,4,1.10,610.2
G2,2,5,1.10,687.9
G2,2,6,1.10,765.7
G2,2,7,1.10,843.5
G2,2,8,1.10,921.3
G2,2,9,1.10,999.0
G2,2,10,2.60,1076.79
G2,3,1,1.08,378.2
G2,3,2,1.08,456.2
G2,3,3,1.08,534.2
G2,3,4,1.08,612.3
G2,3,5,1.08,690.3
G2,3,6,1.08,768.3
G2,3,7,1.08,846.4
G2,3,8,1.08,924.4
G2,3,9,1.08,1002.4
G2,3,10,2.38,1080.46
G2,4,1,1.01,345.2
G2,4,2,1.01,416.4
G2,4,3,1.01,487.6
G2,4,4,1.01,558.8
G2,4,5,1.01,630.1
G2,4,6,1.01,701.3
G2,4,7,1.01,772.5
G2,4,8,1.01,843.7
G2,4,9,1.01,914.9
G2,4,10,1.91,986.17
G2,5,1,1.08,361.0
G2,5,2,1.08,435.4
G2,5,3,1.08,509.9
G2,5,4,1.08,584.4
G2,5,5,1.08,658.9
G2,5,6,1.08,733.4
G2,5,7,1.08,807.9
G2,5,8,1.08,882.3
G2,5,9,1.08,956.8
G2,5,10,1.08,1031.3
G2,6,1,1.02,366.6
G2,6,2,1.02,442.2
G2,6,3,1.02,517.9
G2,6,4,1.02,593.5
G2,6,5,1.02,669.1
G2,6,6,1.02,744.8
G2,6,7,1.02,820.4
G2,6,8,1.02,896.1
G2,6,9,1.02,971.7
G2,6,10,1.02,1047.34
G2,7,1,1.03,360.6
G2,7,2,1.03,435.0
G2,7,3,1.03,509.4
G2,7,4,1.03,583.8
G2,7,5,1.03,658.2
