generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.38,289.7
G2,1,2,1.38,349.4
G2,1,3,1.38,409.2
G2,1,4,1.38,469.0
G2,1,5,1.38,528.7
G2,1,6,1.38,588.5
G2,1,7,1.38,648.3
G2,1,8,1.38,708.0
G2,1,9,1.38,767.8
G2,1,10,4.48,827.58
G2,2,1,1.31,289.3
G2,2,2,1.31,349.0
G2,2,3,1.31,408.7
G2,2,4,1.31,468.4
G2,2,5,1.31,528.1
G2,2,6,1.31,587.8
G2,2,7,1.31,647.5
G2,2,8,1.31,707.2
G2,2,9,1.31,766.9
G2,2,10,4.91,826.61
G2,3,1,1.21,276.8
G2,3,2,1.21,333.9
G2,3,3,1.21,391.0
G2,3,4,1.21,448.1
G2,3,5,1.21,505.3
G2,3,6,1.21,562.4
G2,3,7,1.21,619.5
G2,3,8,1.21,676.6
G2,3,9,1.21,733.7
G2,3,10,4.81,790.85
G2,4,1,1.15,260.3
G2,4,2,1.15,314.0
G2,4,3,1.15,367.7
G2,4,4,1.15,421.4
G2,4,5,1.15,475.1
G2,4,6,1.15,528.8
G2,4,7,1.15,582.5
G2,4,8,1.15,636.2
G2,4,9,1.15,689.9
G2,4,10,4.45,743.64
G2,5,1,1.09,280.4
G2,5,2,1.09,338.3
G2,5,3,1.09,396.1
G2,5,4,1.09,454.0
G2,5,5,1.09,511.8
G2,5,6,1.09,569.7
G2,5,7,1.09,627.6
G2,5,8,1.09,685.4
G2,5,9,1.09,743.3
G2,5,10,4.09,801.13
G2,6,1,1.04,266.7
G2,6,2,1.04,321.7
G2,6,3,1.04,376.7
G2,6,4,1.04,431.7
G2,6,5,1.04,486.8
G2,6,6,1.04,541.8
G2,6,7,1.04,596.8
G2,6,8,1.04,651.8
G2,6,9,1.04,706.9
G2,6,10,4.44,761.88
G2,7,1,1.11,260.8
G2,7,2,1.11,314.6
G2,7,3,1.11,368.4
G2,7,4,1.11,422.2
G2,7,5,1.11,476.0
G2,7,6,1.11,529.8
G2,7,7,1.11,583.6
G2,7,8,1.11,637.4
G2,7,9,1.11,691.2
G2,7,10,3.51,745.05
G2,8,1,1.12,251.6
G2,8,2,1.12,303.5
G2,8,3,1.12,355.5
G2,8,4,1.12,407.4
G2,8,5,1.12,459.3
G2,8,6,1.12,511.2
G2,8,7,1.12,563.1
G2,8,8,1.12,615.1
G2,8,9,1.12,667.0
G2,8,10,3.12,718.9
G2,9,1,1.04,257.1
G2,9,2,1.04,310.2
G2,9,3,1.04,363.3
G2,9,4,1.04,416.3
G2,9,5,1.04,469.4
G2,9,6,1.04,522.5
G2,9,7,1.04,575.5
G2,9,8,1.04,628.6
G2,9,9,1.04,681.6
G2,9,10,4.34,734.7
G2,10,1,1.01,276.3
G2,10,2,1.01,333.3
G2,10,3,1.01,390.3
G2,10,4,1.01,447.3
G2,10,5,1.01,504.3
G2,10,6,1.01,561.3
G2,10,7,1.01,618.3
G2,10,8,1.01,675.3
G2,10,9,1.01,732.3
G2,10,10,4.61,789.32
G2,11,1,1.04,254.5
G2,11,2,1.04,307.0
G2,11,3,1.04,359.5
G2,11,4,1.04,412.0
G2,11,5,1.04,464.5
G2,11,6,1.04,517.1
G2,11,7,1.04,569.6
G2,11,8,1.04,622.1
G2,11,9,1.04,674.6
G2,11,10,4.74,727.11
G2,12,1,1.00,251.8
G2,12,2,1.00,303.8
G2,12,3,1.00,355.7
G2,12,4,1.00,407.7
G2,12,5,1.00,459.6
G2,12,6,1.00,511.6
G2,12,7,1.00,563.6
G2,12,8,1.00,615.5
G2,12,9,1.00,667.5
G2,12,10,5.60,719.45
G2,13,1,1.12,249.4
G2,13,2,1.12,300.8
G2,13,3,1.12,352.3
G2,13,4,1.12,403.7
G2,13,5,1.12,455.2
G2,13,6,1.12,506.6
G2,13,7,1.12,558.1
G2,13,8,1.12,609.6
G2,13,9,1.12,661.0
G2,13,10,4.62,712.47
G2,14,1,1.14,266.9
G2,14,2,1.14,321.9
G2,14,3,1.14,377.0
G2,14,4,1.14,432.0
G2,14,5,1.14,487.1
G2,14,6,1.14,542.2
G2,14,7,1.14,597.2
G2,14,8,1.14,652.3
G2,14,9,1.14,707.4
G2,14,10,2.84,762.44
G2,15,1,1.17,267.8
G2,15,2,1.17,323.1
G2,15,3,1.17,378.3
G2,15,4,1.17,433.6
G2,15,5,1.17,488.8
G2,15,6,1.17,544.1
G2,15,7,1.17,599.4
G2,15,8,1.17,654.6
G2,15,9,1.17,709.9
G2,15,10,3.07,765.13
G2,16,1,1.06,247.7
G2,16,2,1.06,298.8
G2,16,3,1.06,349.9
G2,16,4,1.06,401.0
G2,16,5,1.06,452.1
G2,16,6,1.06,503.2
G2,16,7,1.06,554.3
G2,16,8,1.06,605.4
G2,16,9,1.06,656.5
G2,16,10,3.66,707.64
G2,17,1,1.10,252.3
G2,17,2,1.10,304.4
G2,17,3,1.10,356.4
G2,17,4,1.10,408.5
G2,17,5,1.10,460.5
G2,17,6,1.10,512.6
G2,17,7,1.10,564.7
G2,17,8,1.10,616.7
G2,17,9,1.10,668.8
G2,17,10,3.50,720.86
G2,18,1,1.19,249.4
G2,18,2,1.19,300.8
G2,18,3,1.19,352.3
G2,18,4,1.19,403.7
G2,18,5,1.19,455.2
G2,18,6,1.19,506.6
G2,18,7,1.19,558.1
G2,18,8,1.19,609.6
G2,18,9,1.19,661.0
G2,18,10,3.59,712.47
G2,19,1,1.32,317.8
G2,19,2,1.32,383.3
G2,19,3,1.32,448.9
G2,19,4,1.32,514.5
G2,19,5,1.32,580.0
G2,19,6,1.32,645.6
G2,19,7,1.32,711.2
G2,19,8,1.32,776.7
G2,19,9,1.32,842.3
G2,19,10,3.72,907.86
G2,20,1,1.34,256.8
G2,20,2,1.34,309.8
G2,20,3,1.34,362.8
G2,20,4,1.34,415.8
G2,20,5,1.34,468.8
G2,20,6,1.34,521.8
G2,20,7,1.34,574.8
