consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.83,1751.17
C1,1,2,2.83,1685.2
C1,1,3,2.83,1619.3
C1,1,4,2.83,1553.3
C1,1,5,2.83,1487.3
C1,1,6,2.83,1421.4
C1,1,7,2.83,1355.4
C1,1,8,2.83,1289.5
C1,1,9,2.83,1223.5
C1,1,10,2.83,1157.55
C1,2,1,2.84,1780.26
C1,2,2,2.84,1713.2
C1,2,3,2.84,1646.2
C1,2,4,2.84,1579.1
C1,2,5,2.84,1512.0
C1,2,6,2.84,1445.0
C1,2,7,2.84,1377.9
C1,2,8,2.84,1310.9
C1,2,9,2.84,1243.8
C1,2,10,2.84,1176.78
C1,3,1,2.79,1621.12
C1,3,2,2.79,1560.1
C1,3,3,2.79,1499.0
C1,3,4,2.79,1437.9
C1,3,5,2.79,1376.9
C1,3,6,2.79,1315.8
C1,3,7,2.79,1254.8
C1,3,8,2.79,1193.7
C1,3,9,2.79,1132.6
C1,3,10,2.79,1071.59
C1,4,1,2.73,1574.8
C1,4,2,2.73,1515.5
C1,4,3,2.73,1456.2
C1,4,4,2.73,1396.9
C1,4,5,2.73,1337.5
C1,4,6,2.73,1278.2
C1,4,7,2.73,1218.9
C1,4,8,2.73,1159.6
C1,4,9,2.73,1100.3
C1,4,10,2.73,1040.97
C1,5,1,2.66,1610.56
C1,5,2,2.66,1549.9
C1,5,3,2.66,1489.2
C1,5,4,2.66,1428.6
C1,5,5,2.66,1367.9
C1,5,6,2.66,1307.3
C1,5,7,2.66,1246.6
C1,5,8,2.66,1185.9
C1,5,9,2.66,1125.3
C1,5,10,2.66,1064.61
C1,6,1,2.69,1565.26
C1,6,2,2.69,1506.3
C1,6,3,2.69,1447.3
C1,6,4,2.69,1388.4
C1,6,5,2.69,1329.4
C1,6,6,2.69,1270.5
C1,6,7,2.69,1211.5
C1,6,8,2.69,1152.6
C1,6,9,2.69,1093.6
C1,6,10,2.69,1034.66
C1,7,1,2.61,1528.3
C1,7,2,2.61,1470.7
C1,7,3,2.61,1413.2
C1,7,4,2.61,1355.6
C1,7,5,2.61,1298.0
C1,7,6,2.61,1240.5
C1,7,7,2.61,1182.9
C1,7,8,2.61,1125.4
C1,7,9,2.61,1067.8
C1,7,10,2.61,1010.23
C1,8,1,2.57,1520.61
C1,8,2,2.57,1463.3
C1,8,3,2.57,1406.1
C1,8,4,2.57,1348.8
C1,8,5,2.57,1291.5
C1,8,6,2.57,1234.2
C1,8,7,2.57,1177.0
C1,8,8,2.57,1119.7
C1,8,9,2.57,1062.4
C1,8,10,2.57,1005.15
C1,9,1,2.53,1516.17
C1,9,2,2.53,1459.1
C1,9,3,2.53,1402.0
C1,9,4,2.53,1344.9
C1,9,5,2.53,1287.7
C1,9,6,2.53,1230.6
C1,9,7,2.53,1173.5
C1,9,8,2.53,1116.4
C1,9,9,2.53,1059.3
C1,9,10,2.53,1002.21
C1,10,1,2.55,1505.89
C1,10,2,2.55,1449.2
C1,10,3,2.55,1392.5
C1,10,4,2.55,1335.7
C1,10,5,2.55,1279.0
C1,10,6,2.55,1222.3
C1,10,7,2.55,1165.6
C1,10,8,2.55,1108.9
C1,10,9,2.55,1052.1
C1,10,10,2.55,995.42
C1,11,1,2.47,1493.57
C1,11,2,2.47,1437.3
C1,11,3,2.47,1381.1
C1,11,4,2.47,1324.8
C1,11,5,2.47,1268.5
C1,11,6,2.47,1212.3
C1,11,7,2.47,1156.0
C1,11,8,2.47,1099.8
C1,11,9,2.47,1043.5
C1,11,10,2.47,987.27
C1,12,1,2.44,1471.89
C1,12,2,2.44,1416.5
C1,12,3,2.44,1361.0
C1,12,4,2.44,1305.6
C1,12,5,2.44,1250.1
C1,12,6,2.44,1194.7
C1,12,7,2.44,1139.3
C1,12,8,2.44,1083.8
C1,12,9,2.44,1028.4
C1,12,10,2.44,972.94
C1,13,1,2.42,1473.84
C1,13,2,2.42,1418.3
C1,13,3,2.42,1362.8
C1,13,4,2.42,1307.3
C1,13,5,2.42,1251.8
C1,13,6,2.42,1196.3
C1,13,7,2.42,1140.8
C1,13,8,2.42,1085.3
C1,13,9,2.42,1029.7
C1,13,10,2.42,974.23
C1,14,1,2.40,1476.71
C1,14,2,2.40,1421.1
C1,14,3,2.40,1365.5
C1,14,4,2.40,1309.9
C1,14,5,2.40,1254.2
C1,14,6,2.40,1198.6
C1,14,7,2.40,1143.0
C1,14,8,2.40,1087.4
C1,14,9,2.40,1031.8
C1,14,10,2.40,976.13
C1,15,1,2.50,1481.99
C1,15,2,2.50,1426.2
C1,15,3,2.50,1370.4
C1,15,4,2.50,1314.5
