consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.88,1680.12
C1,1,2,2.88,1616.8
C1,1,3,2.88,1553.6
C1,1,4,2.88,1490.3
C1,1,5,2.88,1427.0
C1,1,6,2.88,1363.7
C1,1,7,2.88,1300.4
C1,1,8,2.88,1237.2
C1,1,9,2.88,1173.9
C1,1,10,2.88,1110.59
C1,2,1,2.78,1627.51
C1,2,2,2.78,1566.2
C1,2,3,2.78,1504.9
C1,2,4,2.78,1443.6
C1,2,5,2.78,1382.3
C1,2,6,2.78,1321.0
C1,2,7,2.78,1259.7
C1,2,8,2.78,1198.4
C1,2,9,2.78,1137.1
C1,2,10,2.78,1075.81
C1,3,1,2.79,1551.46
C1,3,2,2.79,1493.0
C1,3,3,2.79,1434.6
C1,3,4,2.79,1376.2
C1,3,5,2.79,1317.7
C1,3,6,2.79,1259.3
C1,3,7,2.79,1200.8
C1,3,8,2.79,1142.4
C1,3,9,2.79,1084.0
C1,3,10,2.79,1025.54
C1,4,1,2.75,1451.33
C1,4,2,2.75,1396.7
C1,4,3,2.75,1342.0
C1,4,4,2.75,1287.3
C1,4,5,2.75,1232.7
C1,4,6,2.75,1178.0
C1,4,7,2.75,1123.3
C1,4,8,2.75,1068.7
C1,4,9,2.75,1014.0
C1,4,10,2.75,959.35
C1,5,1,2.73,1528.95
C1,5,2,2.73,1471.4
C1,5,3,2.73,1413.8
C1,5,4,2.73,1356.2
C1,5,5,2.73,1298.6
C1,5,6,2.73,1241.0
C1,5,7,2.73,1183.4
C1,5,8,2.73,1125.8
C1,5,9,2.73,1068.2
C1,5,10,2.73,1010.66
C1,6,1,2.65,1512.09
C1,6,2,2.65,1455.1
C1,6,3,2.65,1398.2
C1,6,4,2.65,1341.2
C1,6,5,2.65,1284.3
C1,6,6,2.65,1227.3
C1,6,7,2.65,1170.4
C1,6,8,2.65,1113.4
C1,6,9,2.65,1056.5
C1,6,10,2.65,999.52
C1,7,1,2.60,1481.99
C1,7,2,2.60,1426.2
C1,7,3,2.60,1370.4
C1,7,4,2.60,1314.5
C1,7,5,2.60,1258.7
C1,7,6,2.60,1202.9
C1,7,7,2.60,1147.1
C1,7,8,2.60,1091.3
C1,7,9,2.60,1035.4
C1,7,10,2.60,979.62
C1,8,1,2.53,1437.9
C1,8,2,2.53,1383.7
C1,8,3,2.53,1329.6
C1,8,4,2.53,1275.4
C1,8,5,2.53,1221.3
C1,8,6,2.53,1167.1
C1,8,7,2.53,1112.9
C1,8,8,2.53,1058.8
C1,8,9,2.53,1004.6
C1,8,10,2.53,950.47
C1,9,1,2.49,1482.08
C1,9,2,2.49,1426.3
C1,9,3,2.49,1370.4
C1,9,4,2.49,1314.6
C1,9,5,2.49,1258.8
C1,9,6,2.49,1203.0
C1,9,7,2.49,1147.1
C1,9,8,2.49,1091.3
C1,9,9,2.49,1035.5
C1,9,10,2.49,979.68
C1,10,1,2.45,1481.99
C1,10,2,2.45,1426.2
C1,10,3,2.45,1370.4
C1,10,4,2.45,1314.5
C1,10,5,2.45,1258.7
C1,10,6,2.45,1202.9
C1,10,7,2.45,1147.1
C1,10,8,2.45,1091.3
C1,10,9,2.45,1035.4
C1,10,10,2.45,979.62
C1,11,1,2.36,1440.95
C1,11,2,2.36,1386.7
C1,11,3,2.36,1332.4
C1,11,4,2.36,1278.1
C1,11,5,2.36,1223.9
C1,11,6,2.36,1169.6
C1,11,7,2.36,1115.3
C1,11,8,2.36,1061.0
C1,11,9,2.36,1006.8
C1,11,10,2.36,952.49
C1,12,1,2.35,1408.16
C1,12,2,2.35,1355.1
C1,12,3,2.35,1302.1
C1,12,4,2.35,1249.0
C1,12,5,2.35,1196.0
C1,12,6,2.35,1143.0
C1,12,7,2.35,1089.9
C1,12,8,2.35,1036.9
C1,12,9,2.35,983.9
C1,12,10,2.35,930.82
C1,13,1,2.36,1422.7
C1,13,2,2.36,1369.1
C1,13,3,2.36,1315.5
C1,13,4,2.36,1261.9
C1,13,5,2.36,1208.4
C1,13,6,2.36,1154.8
C1,13,7,2.36,1101.2
C1,13,8,2.36,1047.6
C1,13,9,2.36,994.0
C1,13,10,2.36,940.43
C1,14,1,2.39,1435.67
C1,14,2,2.39,1381.6
C1,14,3,2.39,1327.5
C1,14,4,2.39,1273.4
C1,14,5,2.39,1219.4
C1,14,6,2.39,1165.3
C1,14,7,2.39,1111.2
C1,14,8,2.39,1057.1
C1,14,9,2.39,1003.1
C1,14,10,2.39,949.0
C1,15,1,2.35,1430.49
C1,15,2,2.35,1376.6
