consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.74,1778.96
C1,1,2,2.74,1712.0
C1,1,3,2.74,1645.0
C1,1,4,2.74,1577.9
C1,1,5,2.74,1510.9
C1,1,6,2.74,1443.9
C1,1,7,2.74,1376.9
C1,1,8,2.74,1309.9
C1,1,9,2.74,1242.9
C1,1,10,2.74,1175.92
C1,2,1,2.71,1684.29
C1,2,2,2.71,1620.9
C1,2,3,2.71,1557.4
C1,2,4,2.71,1494.0
C1,2,5,2.71,1430.5
C1,2,6,2.71,1367.1
C1,2,7,2.71,1303.7
C1,2,8,2.71,1240.2
C1,2,9,2.71,1176.8
C1,2,10,2.71,1113.35
C1,3,1,2.62,1647.33
C1,3,2,2.62,1585.3
C1,3,3,2.62,1523.2
C1,3,4,2.62,1461.2
C1,3,5,2.62,1399.1
C1,3,6,2.62,1337.1
C1,3,7,2.62,1275.1
C1,3,8,2.62,1213.0
C1,3,9,2.62,1151.0
C1,3,10,2.62,1088.91
C1,4,1,2.55,1576.19
C1,4,2,2.55,1516.8
C1,4,3,2.55,1457.5
C1,4,4,2.55,1398.1
C1,4,5,2.55,1338.7
C1,4,6,2.55,1279.4
C1,4,7,2.55,1220.0
C1,4,8,2.55,1160.6
C1,4,9,2.55,1101.3
C1,4,10,2.55,1041.89
C1,5,1,2.55,1594.07
C1,5,2,2.55,1534.0
C1,5,3,2.55,1474.0
C1,5,4,2.55,1414.0
C1,5,5,2.55,1353.9
C1,5,6,2.55,1293.9
C1,5,7,2.55,1233.8
C1,5,8,2.55,1173.8
C1,5,9,2.55,1113.8
C1,5,10,2.55,1053.71
C1,6,1,2.49,1566.84
C1,6,2,2.49,1507.8
C1,6,3,2.49,1448.8
C1,6,4,2.49,1389.8
C1,6,5,2.49,1330.8
C1,6,6,2.49,1271.8
C1,6,7,2.49,1212.8
C1,6,8,2.49,1153.7
C1,6,9,2.49,1094.7
C1,6,10,2.49,1035.71
C1,7,1,2.46,1536.08
C1,7,2,2.46,1478.2
C1,7,3,2.46,1420.4
C1,7,4,2.46,1362.5
C1,7,5,2.46,1304.7
C1,7,6,2.46,1246.8
C1,7,7,2.46,1188.9
C1,7,8,2.46,1131.1
C1,7,9,2.46,1073.2
C1,7,10,2.46,1015.38
C1,8,1,2.41,1520.89
C1,8,2,2.41,1463.6
C1,8,3,2.41,1406.3
C1,8,4,2.41,1349.0
C1,8,5,2.41,1291.8
C1,8,6,2.41,1234.5
C1,8,7,2.41,1177.2
C1,8,8,2.41,1119.9
C1,8,9,2.41,1062.6
C1,8,10,2.41,1005.34
C1,9,1,2.42,1533.67
C1,9,2,2.42,1475.9
C1,9,3,2.42,1418.1
C1,9,4,2.42,1360.4
C1,9,5,2.42,1302.6
C1,9,6,2.42,1244.8
C1,9,7,2.42,1187.1
C1,9,8,2.42,1129.3
C1,9,9,2.42,1071.6
C1,9,10,2.42,1013.79
C1,10,1,2.36,1528.39
C1,10,2,2.36,1470.8
C1,10,3,2.36,1413.3
C1,10,4,2.36,1355.7
C1,10,5,2.36,1298.1
C1,10,6,2.36,1240.6
C1,10,7,2.36,1183.0
C1,10,8,2.36,1125.4
C1,10,9,2.36,1067.9
C1,10,10,2.36,1010.3
C1,11,1,2.36,1489.49
C1,11,2,2.36,1433.4
C1,11,3,2.36,1377.3
C1,11,4,2.36,1321.2
C1,11,5,2.36,1265.1
C1,11,6,2.36,1209.0
C1,11,7,2.36,1152.9
C1,11,8,2.36,1096.8
C1,11,9,2.36,1040.7
C1,11,10,2.36,984.58
C1,12,1,2.31,1484.4
C1,12,2,2.31,1428.5
C1,12,3,2.31,1372.6
C1,12,4,2.31,1316.7
C1,12,5,2.31,1260.8
C1,12,6,2.31,1204.9
C1,12,7,2.31,1148.9
C1,12,8,2.31,1093.0
C1,12,9,2.31,1037.1
C1,12,10,2.31,981.21
C1,13,1,2.31,1517.93
C1,13,2,2.31,1460.8
C1,13,3,2.31,1403.6
C1,13,4,2.31,1346.4
C1,13,5,2.31,1289.2
C1,13,6,2.31,1232.1
C1,13,7,2.31,1174.9
C1,13,8,2.31,1117.7
C1,13,9,2.31,1060.6
C1,13,10,2.31,1003.38
C1,14,1,2.35,1528.86
C1,14,2,2.35,1471.3
C1,14,3,2.35,1413.7
C1,14,4,2.35,1356.1
C1,14,5,2.35,1298.5
C1,14,6,2.35,1240.9
C1,14,7,2.35,1183.4
C1,14,8,2.35,1125.8
C1,14,9,2.35,1068.2
C1,14,10,2.35,1010.6
C1,15,1,2.29,1524.69
C1,15,2,2.29,1467.3
C1,15,3,2.29,1409.8
C1,15,4,2.29,1352.4
C1,15,5,2.29,1295.0
C1,15,6,2.29,1237.6
C1,15,7,2.29,1180.1
C1,15,8,2.29,1122.7
C1,15,9,2.29,1065.3
C1,15,10,2.29,1007.85
C1,16,1,2.26,1514.59
C1,16,2,2.26,1457.5
C1,16,3,2.26,1400.5
C1,16,4,2.26,1343.5
C1,16,5,2.26,1286.4
C1,16,6,2.26,1229.4
