generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.23,370.3
G2,1,2,1.23,446.8
G2,1,3,1.23,523.2
G2,1,4,1.23,599.6
G2,1,5,1.23,676.0
G2,1,6,1.23,752.4
G2,1,7,1.23,828.9
G2,1,8,1.23,905.3
G2,1,9,1.23,981.7
G2,1,10,2.43,1058.12
G2,2,1,1.14,354.6
G2,2,2,1.14,427.8
G2,2,3,1.14,500.9
G2,2,4,1.14,574.1
G2,2,5,1.14,647.3
G2,2,6,1.14,720.4
G2,2,7,1.14,793.6
G2,2,8,1.14,866.8
G2,2,9,1.14,939.9
G2,2,10,2.94,1013.11
G2,3,1,1.18,342.8
G2,3,2,1.18,413.5
G2,3,3,1.18,484.3
G2,3,4,1.18,555.0
G2,3,5,1.18,625.8
G2,3,6,1.18,696.5
G2,3,7,1.18,767.2
G2,3,8,1.18,838.0
G2,3,9,1.18,908.7
G2,3,10,1.68,979.44
G2,4,1,1.08,335.3
G2,4,2,1.08,404.4
G2,4,3,1.08,473.6
G2,4,4,1.08,542.8
G2,4,5,1.08,612.0
G2,4,6,1.08,681.2
G2,4,7,1.08,750.3
G2,4,8,1.08,819.5
G2,4,9,1.08,888.7
G2,4,10,2.18,957.88
G2,5,1,1.07,353.6
G2,5,2,1.07,426.6
G2,5,3,1.07,499.5
G2,5,4,1.07,572.5
G2,5,5,1.07,645.5
G2,5,6,1.07,718.4
G2,5,7,1.07,791.4
G2,5,8,1.07,864.4
G2,5,9,1.07,937.3
G2,5,10,1.07,1010.3
G2,6,1,0.99,342.9
G2,6,2,0.99,413.6
G2,6,3,0.99,484.4
G2,6,4,0.99,555.1
G2,6,5,0.99,625.9
G2,6,6,0.99,696.6
G2,6,7,0.99,767.4
G2,6,8,0.99,838.1
G2,6,9,0.99,908.9
G2,6,10,0.99,979.62
G2,7,1,0.98,332.8
G2,7,2,0.98,401.5
G2,7,3,0.98,470.1
G2,7,4,0.98,538.8
G2,7,5,0.98,607.5
G2,7,6,0.98,676.2
G2,7,7,0.98,744.8
G2,7,8,0.98,813.5
G2,7,9,0.98,882.2
G2,7,10,0.98,950.84
G2,8,1,0.95,324.1
G2,8,2,0.95,391.0
G2,8,3,0.95,457.9
G2,8,4,0.95,524.8
G2,8,5,0.95,591.6
G2,8,6,0.95,658.5
G2,8,7,0.95,725.4
G2,8,8,0.95,792.3
G2,8,9,0.95,859.2
G2,8,10,0.95,926.04
G2,9,1,0.91,332.3
G2,9,2,0.91,400.9
G2,9,3,0.91,469.5
G2,9,4,0.91,538.0
G2,9,5,0.91,606.6
G2,9,6,0.91,675.2
G2,9,7,0.91,743.8
G2,9,8,0.91,812.3
G2,9,9,0.91,880.9
G2,9,10,0.91,949.49
G2,10,1,0.90,332.2
G2,10,2,0.90,400.7
G2,10,3,0.90,469.3
G2,10,4,0.90,537.8
G2,10,5,0.90,606.4
G2,10,6,0.90,674.9
G2,10,7,0.90,743.4
G2,10,8,0.90,812.0
G2,10,9,0.90,880.5
G2,10,10,0.90,949.07
G2,11,1,0.87,333.2
G2,11,2,0.87,402.0
G2,11,3,0.87,470.7
G2,11,4,0.87,539.5
G2,11,5,0.87,608.2
G2,11,6,0.87,677.0
G2,11,7,0.87,745.7
G2,11,8,0.87,814.5
G2,11,9,0.87,883.2
G2,11,10,0.87,952.0
G2,12,1,0.84,326.6
G2,12,2,0.84,394.0
G2,12,3,0.84,461.4
G2,12,4,0.84,528.8
G2,12,5,0.84,596.2
G2,12,6,0.84,663.6
G2,12,7,0.84,731.0
G2,12,8,0.84,798.4
G2,12,9,0.84,865.8
