generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,0.99,417.2
G1,1,2,0.99,503.3
G1,1,3,0.99,589.4
G1,1,4,0.99,675.5
G1,1,5,0.99,761.6
G1,1,6,0.99,847.7
G1,1,7,0.99,933.8
G1,1,8,0.99,1019.8
G1,1,9,0.99,1105.9
G1,1,10,2.29,1192.03
G1,2,1,0.99,392.1
G1,2,2,0.99,473.0
G1,2,3,0.99,553.9
G1,2,4,0.99,634.9
G1,2,5,0.99,715.8
G1,2,6,0.99,796.7
G1,2,7,0.99,877.6
G1,2,8,0.99,958.5
G1,2,9,0.99,1039.4
G1,2,10,2.39,1120.33
G1,3,1,0.94,378.1
G1,3,2,0.94,456.2
G1,3,3,0.94,534.2
G1,3,4,0.94,612.2
G1,3,5,0.94,690.3
G1,3,6,0.94,768.3
G1,3,7,0.94,846.3
G1,3,8,0.94,924.3
G1,3,9,0.94,1002.4
G1,3,10,3.24,1080.4
G1,4,1,0.92,369.2
G1,4,2,0.92,445.4
G1,4,3,0.92,521.6
G1,4,4,0.92,597.8
G1,4,5,0.92,673.9
G1,4,6,0.92,750.1
G1,4,7,0.92,826.3
G1,4,8,0.92,902.5
G1,4,9,0.92,978.7
G1,4,10,3.42,1054.87
G1,5,1,0.82,382.8
G1,5,2,0.82,461.8
G1,5,3,0.82,540.7
G1,5,4,0.82,619.7
G1,5,5,0.82,698.7
G1,5,6,0.82,777.7
G1,5,7,0.82,856.7
G1,5,8,0.82,935.7
G1,5,9,0.82,1014.6
G1,5,10,4.12,1093.63
G1,6,1,0.77,372.2
G1,6,2,0.77,449.0
G1,6,3,0.77,525.8
G1,6,4,0.77,602.7
G1,6,5,0.77,679.5
G1,6,6,0.77,756.3
G1,6,7,0.77,833.1
G1,6,8,0.77,909.9
G1,6,9,0.77,986.7
G1,6,10,4.37,1063.5
G1,7,1,0.71,362.6
G1,7,2,0.71,437.4
G1,7,3,0.71,512.2
G1,7,4,0.71,587.0
G1,7,5,0.71,661.8
G1,7,6,0.71,736.6
G1,7,7,0.71,811.4
G1,7,8,0.71,886.3
G1,7,9,0.71,961.1
G1,7,10,4.81,1035.89
G1,8,1,0.74,350.3
G1,8,2,0.74,422.6
G1,8,3,0.74,494.9
G1,8,4,0.74,567.2
G1,8,5,0.74,639.4
G1,8,6,0.74,711.7
G1,8,7,0.74,784.0
G1,8,8,0.74,856.3
G1,8,9,0.74,928.6
G1,8,10,4.04,1000.87
G1,9,1,0.67,360.8
G1,9,2,0.67,435.3
G1,9,3,0.67,509.8
G1,9,4,0.67,584.2
G1,9,5,0.67,658.7
G1,9,6,0.67,733.1
G1,9,7,0.67,807.6
G1,9,8,0.67,882.1
G1,9,9,0.67,956.5
G1,9,10,3.87,1030.99
G1,10,1,0.69,357.2
G1,10,2,0.69,430.9
G1,10,3,0.69,504.6
G1,10,4,0.69,578.3
G1,10,5,0.69,652.0
G1,10,6,0.69,725.7
G1,10,7,0.69,799.5
G1,10,8,0.69,873.2
G1,10,9,0.69,946.9
G1,10,10,3.59,1020.58
G1,11,1,0.67,365.2
G1,11,2,0.67,440.6
G1,11,3,0.67,515.9
G1,11,4,0.67,591.3
G1,11,5,0.67,666.6
G1,11,6,0.67,742.0
G1,11,7,0.67,817.3
G1,11,8,0.67,892.7
G1,11,9,0.67,968.1
G1,11,10,3.77,1043.42
G1,12,1,0.66,364.4
G1,12,2,0.66,439.6
G1,12,3,0.66,514.8
G1,12,4,0.66,590.0
G1,12,5,0.66,665.2
G1,12,6,0.66,740.4
G1,12,7,0.66,815.6
G1,12,8,0.66,890.8
G1,12,9,0.66,966.0
G1,12,10,2.96,1041.15
G1,13,1,0.68,357.0
G1,13,2,0.68,430.7
G1,13,3,0.68,504.3
G1,13,4,0.68,578.0
G1,13,5,0.68,651.6
G1,13,6,0.68,725.3
G1,13,7,0.68,799.0
G1,13,8,0.68,872.6
G1,13,9,0.68,946.3
G1,13,10,2.88,1019.97
G1,14,1,0.69,356.2
