consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.80,1618.89
C2,1,2,2.80,1557.9
C2,1,3,2.80,1496.9
C2,1,4,2.80,1436.0
C2,1,5,2.80,1375.0
C2,1,6,2.80,1314.0
C2,1,7,2.80,1253.0
C2,1,8,2.80,1192.1
C2,1,9,2.80,1131.1
C2,1,10,2.80,1070.12
C2,2,1,2.72,1578.97
C2,2,2,2.72,1519.5
C2,2,3,2.72,1460.0
C2,2,4,2.72,1400.6
C2,2,5,2.72,1341.1
C2,2,6,2.72,1281.6
C2,2,7,2.72,1222.1
C2,2,8,2.72,1162.7
C2,2,9,2.72,1103.2
C2,2,10,2.72,1043.73
C2,3,1,2.75,1556.65
C2,3,2,2.75,1498.0
C2,3,3,2.75,1439.4
C2,3,4,2.75,1380.8
C2,3,5,2.75,1322.1
C2,3,6,2.75,1263.5
C2,3,7,2.75,1204.9
C2,3,8,2.75,1146.2
C2,3,9,2.75,1087.6
C2,3,10,2.75,1028.97
C2,4,1,2.78,1543.31
C2,4,2,2.78,1485.2
C2,4,3,2.78,1427.1
C2,4,4,2.78,1368.9
C2,4,5,2.78,1310.8
C2,4,6,2.78,1252.7
C2,4,7,2.78,1194.5
C2,4,8,2.78,1136.4
C2,4,9,2.78,1078.3
C2,4,10,2.78,1020.15
C2,5,1,2.61,1564.24
C2,5,2,2.61,1505.3
C2,5,3,2.61,1446.4
C2,5,4,2.61,1387.5
C2,5,5,2.61,1328.6
C2,5,6,2.61,1269.7
C2,5,7,2.61,1210.7
C2,5,8,2.61,1151.8
C2,5,9,2.61,1092.9
C2,5,10,2.61,1033.99
C2,6,1,2.64,1535.16
C2,6,2,2.64,1477.3
C2,6,3,2.64,1419.5
C2,6,4,2.64,1361.7
C2,6,5,2.64,1303.9
C2,6,6,2.64,1246.0
C2,6,7,2.64,1188.2
C2,6,8,2.64,1130.4
C2,6,9,2.64,1072.6
C2,6,10,2.64,1014.76
C2,7,1,2.63,1506.81
C2,7,2,2.63,1450.1
C2,7,3,2.63,1393.3
C2,7,4,2.63,1336.6
C2,7,5,2.63,1279.8
C2,7,6,2.63,1223.0
C2,7,7,2.63,1166.3
C2,7,8,2.63,1109.5
C2,7,9,2.63,1052.8
C2,7,10,2.63,996.03
C2,8,1,2.68,1478.56
C2,8,2,2.68,1422.9
C2,8,3,2.68,1367.2
C2,8,4,2.68,1311.5
C2,8,5,2.68,1255.8
C2,8,6,2.68,1200.1
C2,8,7,2.68,1144.4
C2,8,8,2.68,1088.7
C2,8,9,2.68,1033.0
C2,8,10,2.68,977.35
C2,9,1,2.60,1521.91
C2,9,2,2.60,1464.6
C2,9,3,2.60,1407.3
C2,9,4,2.60,1349.9
C2,9,5,2.60,1292.6
C2,9,6,2.60,1235.3
C2,9,7,2.60,1178.0
C2,9,8,2.60,1120.7
C2,9,9,2.60,1063.3
C2,9,10,2.60,1006.01
C2,10,1,2.57,1500.42
C2,10,2,2.57,1443.9
C2,10,3,2.57,1387.4
C2,10,4,2.57,1330.9
C2,10,5,2.57,1274.4
C2,10,6,2.57,1217.9
C2,10,7,2.57,1161.3
C2,10,8,2.57,1104.8
C2,10,9,2.57,1048.3
C2,10,10,2.57,991.8
C2,11,1,2.57,1478.93
C2,11,2,2.57,1423.2
C2,11,3,2.57,1367.5
C2,11,4,2.57,1311.8
C2,11,5,2.57,1256.1
C2,11,6,2.57,1200.4
C2,11,7,2.57,1144.7
C2,11,8,2.57,1089.0
C2,11,9,2.57,1033.3
C2,11,10,2.57,977.6
C2,12,1,2.59,1457.44
C2,12,2,2.59,1402.5
C2,12,3,2.59,1347.7
C2,12,4,2.59,1292.8
C2,12,5,2.59,1237.9
C2,12,6,2.59,1183.0
C2,12,7,2.59,1128.1
C2,12,8,2.59,1073.2
C2,12,9,2.59,1018.3
C2,12,10,2.59,963.39
C2,13,1,2.55,1482.08
C2,13,2,2.55,1426.3
C2,13,3,2.55,1370.4
C2,13,4,2.55,1314.6
C2,13,5,2.55,1258.8
C2,13,6,2.55,1203.0
C2,13,7,2.55,1147.1
C2,13,8,2.55,1091.3
C2,13,9,2.55,1035.5
C2,13,10,2.55,979.68
C2,14,1,2.56,1481.99
C2,14,2,2.56,1426.2
C2,14,3,2.56,1370.4
C2,14,4,2.56,1314.5
C2,14,5,2.56,1258.7
C2,14,6,2.56,1202.9
C2,14,7,2.56,1147.1
C2,14,8,2.56,1091.3
C2,14,9,2.56,1035.4
C2,14,10,2.56,979.62
C2,15,1,2.55,1452.9
C2,15,2,2.55,1398.2
C2,15,3,2.55,1343.5
C2,15,4,2.55,1288.7
C2,15,5,2.55,1234.0
C2,15,6,2.55,1179.3
C2,15,7,2.55,1124.6
C2,15,8,2.55,1069.8
C2,15,9,2.55,1015.1
C2,15,10,2.55,960.39
C2,16,1,2.57,1459.11
C2,16,2,2.57,1404.2
C2,16,3,2.57,1349.2
C2,16,4,2.57,1294.2
C2,16,5,2.57,1239.3
C2,16,6,2.57,1184.3
C2,16,7,2.57,1129.4
C2,16,8,2.57,1074.4
C2,16,9,2.57,1019.4
C2,16,10,2.57,964.49
C2,17,1,2.60,1468.19
C2,17,2,2.60,1412.9
C2,17,3,2.60,1357.6
C2,17,4,2.60,1302.3
C2,17,5,2.60,1247.0
C2,17,6,2.60,1191.7
C2,17,7,2.60,1136.4
C2,17,8,2.60,1081.1
C2,17,9,2.60,1025.8
C2,17,10,2.60,970.5
C2,18,1,2.63,1476.43
C2,18,2,2.63,1420.8
C2,18,3,2.63,1365.2
C2,18,4,2.63,1309.6
C2,18,5,2.63,1254.0
C2,18,6,2.63,1198.4
C2,18,7,2.63,1142.8
C2,18,8,2.63,1087.2
C2,18,9,2.63,1031.6
C2,18,10,2.63,975.94
C2,19,1,2.67,1488.1
C2,19,2,2.67,1432.1
C2,19,3,2.67,1376.0
C2,19,4,2.67,1320.0
C2,19,5,2.67,1263.9
C2,19,6,2.67,1207.9
C2,19,7,2.67,1151.8
C2,19,8,2.67,1095.8
C2,19,9,2.67,1039.7
C2,19,10,2.67,983.66
C2,20,1,2.82,1530.71
C2,20,2,2.82,1473.1
C2,20,3,2.82,1415.4
C2,20,4,2.82,1357.8
C2,20,5,2.82,1300.1
C2,20,6,2.82,1242.4
C2,20,7,2.82,1184.8
C2,20,8,2.82,1127.1
C2,20,9,2.82,1069.5
C2,20,10,2.82,1011.83
C2,21,1,2.81,1485.79
C2,21,2,2.81,1429.8
C2,21,3,2.81,1373.9
C2,21,4,2.81,1317.9
C2,21,5,2.81,1261.9
C2,21,6,2.81,1206.0
C2,21,7,2.81,1150.0
C2,21,8,2.81,1094.1
C2,21,9,2.81,1038.1
C2,21,10,2.81,982.13
C2,22,1,2.97,1552.66
C2,22,2,2.97,1494.2
C2,22,3,2.97,1435.7
C2,22,4,2.97,1377.2
C2,22,5,2.97,1318.7
C2,22,6,2.97,1260.3
C2,22,7,2.97,1201.8
C2,22,8,2.97,1143.3
C2,22,9,2.97,1084.8
C2,22,10,2.97,1026.34
C2,23,1,3.08,1649.83
C2,23,2,3.08,1587.7
C2,23,3,3.08,1525.6
C2,23,4,3.08,1463.4
C2,23,5,3.08,1401.3
C2,23,6,3.08,1339.1
C2,23,7,3.08,1277.0
C2,23,8,3.08,1214.9
C2,23,9,3.08,1152.7
C2,23,10,3.08,1090.57
C2,24,1,3.17,1686.42
C2,24,2,3.17,1622.9
C2,24,3,3.17,1559.4
C2,24,4,3.17,1495.9
C2,24,5,3.17,1432.3
C2,24,6,3.17,1368.8
C2,24,7,3.17,1305.3
C2,24,8,3.17,1241.8
C2,24,9,3.17,1178.3
C2,24,10,3.17,1114.75
C2,25,1,3.33,1767.66
C2,25,2,3.33,1701.1
C2,25,3,3.33,1634.5
C2,25,4,3.33,1567.9
C2,25,5,3.33,1501.3
C2,25,6,3.33,1434.8
C2,25,7,3.33,1368.2
C2,25,8,3.33,1301.6
C2,25,9,3.33,1235.0
C2,25,10,3.33,1168.45
C2,26,1,3.59,1784.52
C2,26,2,3.59,1717.3
C2,26,3,3.59,1650.1
C2,26,4,3.59,1582.9
C2,26,5,3.59,1515.7
C2,26,6,3.59,1448.5
C2,26,7,3.59,1381.2
C2,26,8,3.59,1314.0
C2,26,9,3.59,1246.8
C2,26,10,3.59,1179.6
C2,27,1,3.74,1772.2
C2,27,2,3.74,1705.5
C2,27,3,3.74,1638.7
C2,27,4,3.74,1572.0
C2,27,5,3.74,1505.2
C2,27,6,3.74,1438.5
C2,27,7,3.74,1371.7
C2,27,8,3.74,1305.0
C2,27,9,3.74,1238.2
C2,27,10,3.74,1171.45
C2,28,1,3.90,1770.99
C2,28,2,3.90,1704.3
C2,28,3,3.90,1637.6
C2,28,4,3.90,1570.9
C2,28,5,3.90,1504.2
C2,28,6,3.90,1437.5
C2,28,7,3.90,1370.8
C2,28,8,3.90,1304.1
C2,28,9,3.90,1237.4
C2,28,10,3.90,1170.66
C2,29,1,4.17,1806.38
C2,29,2,4.17,1738.3
C2,29,3,4.17,1670.3
C2,29,4,4.17,1602.3
C2,29,5,4.17,1534.2
C2,29,6,4.17,1466.2
C2,29,7,4.17,1398.2
C2,29,8,4.17,1330.1
C2,29,9,4.17,1262.1
C2,29,10,4.17,1194.05
C2,30,1,4.20,1771.46
C2,30,2,4.20,1704.7
C2,30,3,4.20,1638.0
C2,30,4,4.20,1571.3
C2,30,5,4.20,1504.6
C2,30,6,4.20,1437.8
C2,30,7,4.20,1371.1
C2,30,8,4.20,1304.4
C2,30,9,4.20,1237.7
C2,30,10,4.20,1170.96
C2,31,1,4.46,1708.19
C2,31,2,4.46,1643.9
C2,31,3,4.46,1579.5
C2,31,4,4.46,1515.2
C2,31,5,4.46,1450.8
C2,31,6,4.46,1386.5
C2,31,7,4.46,1322.2
C2,31,8,4.46,1257.8
C2,31,9,4.46,1193.5
C2,31,10,4.46,1129.14
C2,32,1,4.59,1701.43
C2,32,2,4.59,1637.3
C2,32,3,4.59,1573.3
C2,32,4,4.59,1509.2
C2,32,5,4.59,1445.1
C2,32,6,4.59,1381.0
C2,32,7,4.59,1316.9
C2,32,8,4.59,1252.8
C2,32,9,4.59,1188.8
C2,32,10,4.59,1124.67
C2,33,1,4.66,1780.35
C2,33,2,4.66,1713.3
C2,33,3,4.66,1646.2
C2,33,4,4.66,1579.2
C2,33,5,4.66,1512.1
C2,33,6,4.66,1445.1
C2,33,7,4.66,1378.0
C2,33,8,4.66,1311.0
C2,33,9,4.66,1243.9
C2,33,10,4.66,1176.84
C2,34,1,4.73,1692.54
C2,34,2,4.73,1628.8
C2,34,3,4.73,1565.0
C2,34,4,4.73,1501.3
C2,34,5,4.73,1437.5
C2,34,6,4.73,1373.8
C2,34,7,4.73,1310.0
C2,34,8,4.73,1246.3
C2,34,9,4.73,1182.5
C2,34,10,4.73,1118.79
C2,35,1,4.66,1583.6
C2,35,2,4.66,1524.0
C2,35,3,4.66,1464.3
