consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.53,1395.75
C2,1,2,2.53,1343.2
C2,1,3,2.53,1290.6
C2,1,4,2.53,1238.0
C2,1,5,2.53,1185.5
C2,1,6,2.53,1132.9
C2,1,7,2.53,1080.3
C2,1,8,2.53,1027.8
C2,1,9,2.53,975.2
C2,1,10,2.53,922.61
C2,2,1,2.50,1343.13
C2,2,2,2.50,1292.5
C2,2,3,2.50,1242.0
C2,2,4,2.50,1191.4
C2,2,5,2.50,1140.8
C2,2,6,2.50,1090.2
C2,2,7,2.50,1039.6
C2,2,8,2.50,989.0
C2,2,9,2.50,938.4
C2,2,10,2.50,887.84
C2,3,1,2.46,1361.57
C2,3,2,2.46,1310.3
C2,3,3,2.46,1259.0
C2,3,4,2.46,1207.7
C2,3,5,2.46,1156.4
C2,3,6,2.46,1105.2
C2,3,7,2.46,1053.9
C2,3,8,2.46,1002.6
C2,3,9,2.46,951.3
C2,3,10,2.46,900.02
C2,4,1,2.47,1255.78
C2,4,2,2.47,1208.5
C2,4,3,2.47,1161.2
C2,4,4,2.47,1113.9
C2,4,5,2.47,1066.6
C2,4,6,2.47,1019.3
C2,4,7,2.47,972.0
C2,4,8,2.47,924.7
C2,4,9,2.47,877.4
C2,4,10,2.47,830.1
C2,5,1,2.41,1306.18
C2,5,2,2.41,1257.0
C2,5,3,2.41,1207.8
C2,5,4,2.41,1158.6
C2,5,5,2.41,1109.4
C2,5,6,2.41,1060.2
C2,5,7,2.41,1011.0
C2,5,8,2.41,961.8
C2,5,9,2.41,912.6
C2,5,10,2.41,863.4
C2,6,1,2.45,1268.66
C2,6,2,2.45,1220.9
C2,6,3,2.45,1173.1
C2,6,4,2.45,1125.3
C2,6,5,2.45,1077.5
C2,6,6,2.45,1029.7
C2,6,7,2.45,982.0
C2,6,8,2.45,934.2
C2,6,9,2.45,886.4
C2,6,10,2.45,838.61
C2,7,1,2.44,1263.66
C2,7,2,2.44,1216.1
C2,7,3,2.44,1168.5
C2,7,4,2.44,1120.9
C2,7,5,2.44,1073.3
C2,7,6,2.44,1025.7
C2,7,7,2.44,978.1
C2,7,8,2.44,930.5
C2,7,9,2.44,882.9
C2,7,10,2.44,835.3
C2,8,1,2.40,1274.59
C2,8,2,2.40,1226.6
C2,8,3,2.40,1178.6
C2,8,4,2.40,1130.6
C2,8,5,2.40,1082.6
C2,8,6,2.40,1034.6
C2,8,7,2.40,986.5
C2,8,8,2.40,938.5
C2,8,9,2.40,890.5
C2,8,10,2.40,842.52
C2,9,1,2.34,1255.88
C2,9,2,2.34,1208.6
C2,9,3,2.34,1161.3
C2,9,4,2.34,1114.0
C2,9,5,2.34,1066.7
C2,9,6,2.34,1019.4
C2,9,7,2.34,972.1
C2,9,8,2.34,924.8
C2,9,9,2.34,877.5
C2,9,10,2.34,830.16
C2,10,1,2.31,1250.41
C2,10,2,2.31,1203.3
C2,10,3,2.31,1156.2
C2,10,4,2.31,1109.1
C2,10,5,2.31,1062.0
C2,10,6,2.31,1014.9
C2,10,7,2.31,967.8
C2,10,8,2.31,920.7
C2,10,9,2.31,873.6
C2,10,10,2.31,826.54
C2,11,1,2.25,1221.42
C2,11,2,2.25,1175.4
C2,11,3,2.25,1129.4
C2,11,4,2.25,1083.4
C2,11,5,2.25,1037.4
C2,11,6,2.25,991.4
C2,11,7,2.25,945.4
C2,11,8,2.25,899.4
C2,11,9,2.25,853.4
C2,11,10,2.25,807.38
C2,12,1,2.33,1227.44
C2,12,2,2.33,1181.2
C2,12,3,2.33,1135.0
C2,12,4,2.33,1088.7
C2,12,5,2.33,1042.5
C2,12,6,2.33,996.3
C2,12,7,2.33,950.1
C2,12,8,2.33,903.8
C2,12,9,2.33,857.6
C2,12,10,2.33,811.36
C2,13,1,2.22,1204.1
