consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.76,1820.36
C2,1,2,2.76,1751.8
C2,1,3,2.76,1683.2
C2,1,4,2.76,1614.7
C2,1,5,2.76,1546.1
C2,1,6,2.76,1477.5
C2,1,7,2.76,1409.0
C2,1,8,2.76,1340.4
C2,1,9,2.76,1271.9
C2,1,10,2.76,1203.29
C2,2,1,2.71,1759.88
C2,2,2,2.71,1693.6
C2,2,3,2.71,1627.3
C2,2,4,2.71,1561.0
C2,2,5,2.71,1494.7
C2,2,6,2.71,1428.5
C2,2,7,2.71,1362.2
C2,2,8,2.71,1295.9
C2,2,9,2.71,1229.6
C2,2,10,2.71,1163.31
C2,3,1,2.53,1644.65
C2,3,2,2.53,1582.7
C2,3,3,2.53,1520.8
C2,3,4,2.53,1458.8
C2,3,5,2.53,1396.9
C2,3,6,2.53,1334.9
C2,3,7,2.53,1273.0
C2,3,8,2.53,1211.0
C2,3,9,2.53,1149.1
C2,3,10,2.53,1087.14
C2,4,1,2.45,1617.78
C2,4,2,2.45,1556.8
C2,4,3,2.45,1495.9
C2,4,4,2.45,1435.0
C2,4,5,2.45,1374.0
C2,4,6,2.45,1313.1
C2,4,7,2.45,1252.2
C2,4,8,2.45,1191.2
C2,4,9,2.45,1130.3
C2,4,10,2.45,1069.38
C2,5,1,2.44,1671.51
C2,5,2,2.44,1608.6
C2,5,3,2.44,1545.6
C2,5,4,2.44,1482.6
C2,5,5,2.44,1419.7
C2,5,6,2.44,1356.7
C2,5,7,2.44,1293.8
C2,5,8,2.44,1230.8
C2,5,9,2.44,1167.9
C2,5,10,2.44,1104.9
C2,6,1,2.40,1617.78
C2,6,2,2.40,1556.8
C2,6,3,2.40,1495.9
C2,6,4,2.40,1435.0
C2,6,5,2.40,1374.0
C2,6,6,2.40,1313.1
C2,6,7,2.40,1252.2
C2,6,8,2.40,1191.2
C2,6,9,2.40,1130.3
C2,6,10,2.40,1069.38
C2,7,1,2.37,1586.38
C2,7,2,2.37,1526.6
C2,7,3,2.37,1466.9
C2,7,4,2.37,1407.1
C2,7,5,2.37,1347.4
C2,7,6,2.37,1287.6
C2,7,7,2.37,1227.9
C2,7,8,2.37,1168.1
C2,7,9,2.37,1108.4
C2,7,10,2.37,1048.62
C2,8,1,2.39,1533.86
C2,8,2,2.39,1476.1
C2,8,3,2.39,1418.3
C2,8,4,2.39,1360.5
C2,8,5,2.39,1302.8
C2,8,6,2.39,1245.0
C2,8,7,2.39,1187.2
C2,8,8,2.39,1129.5
C2,8,9,2.39,1071.7
C2,8,10,2.39,1013.91
C2,9,1,2.32,1532.66
C2,9,2,2.32,1474.9
C2,9,3,2.32,1417.2
C2,9,4,2.32,1359.5
C2,9,5,2.32,1301.7
C2,9,6,2.32,1244.0
C2,9,7,2.32,1186.3
C2,9,8,2.32,1128.6
C2,9,9,2.32,1070.8
C2,9,10,2.32,1013.11
C2,10,1,2.35,1514.41
C2,10,2,2.35,1457.4
C2,10,3,2.35,1400.3
C2,10,4,2.35,1343.3
C2,10,5,2.35,1286.3
C2,10,6,2.35,1229.2
C2,10,7,2.35,1172.2
C2,10,8,2.35,1115.1
C2,10,9,2.35,1058.1
C2,10,10,2.35,1001.05
C2,11,1,2.34,1508.66
C2,11,2,2.34,1451.8
C2,11,3,2.34,1395.0
C2,11,4,2.34,1338.2
C2,11,5,2.34,1281.4
C2,11,6,2.34,1224.5
C2,11,7,2.34,1167.7
C2,11,8,2.34,1110.9
C2,11,9,2.34,1054.1
C2,11,10,2.34,997.25
C2,12,1,2.35,1481.99
C2,12,2,2.35,1426.2
C2,12,3,2.35,1370.4
C2,12,4,2.35,1314.5
C2,12,5,2.35,1258.7
C2,12,6,2.35,1202.9
C2,12,7,2.35,1147.1
C2,12,8,2.35,1091.3
C2,12,9,2.35,1035.4
C2,12,10,2.35,979.62
C2,13,1,2.38,1469.02
C2,13,2,2.38,1413.7
C2,13,3,2.38,1358.4
C2,13,4,2.38,1303.0
C2,13,5,2.38,1247.7
C2,13,6,2.38,1192.4
C2,13,7,2.38,1137.0
C2,13,8,2.38,1081.7
C2,13,9,2.38,1026.4
C2,13,10,2.38,971.05
C2,14,1,2.38,1460.78
C2,14,2,2.38,1405.8
C2,14,3,2.38,1350.7
C2,14,4,2.38,1295.7
C2,14,5,2.38,1240.7
C2,14,6,2.38,1185.7
C2,14,7,2.38,1130.7
C2,14,8,2.38,1075.6
C2,14,9,2.38,1020.6
C2,14,10,2.38,965.6
C2,15,1,2.32,1470.04
C2,15,2,2.32,1414.7
C2,15,3,2.32,1359.3
C2,15,4,2.32,1303.9
C2,15,5,2.32,1248.6
C2,15,6,2.32,1193.2
C2,15,7,2.32,1137.8
C2,15,8,2.32,1082.5
C2,15,9,2.32,1027.1
C2,15,10,2.32,971.72
C2,16,1,2.27,1463.92
C2,16,2,2.27,1408.8
C2,16,3,2.27,1353.6
C2,16,4,2.27,1298.5
C2,16,5,2.27,1243.4
C2,16,6,2.27,1188.2
C2,16,7,2.27,1133.1
C2,16,8,2.27,1078.0
C2,16,9,2.27,1022.8
C2,16,10,2.27,967.68
C2,17,1,2.25,1457.44
C2,17,2,2.25,1402.5
C2,17,3,2.25,1347.7
C2,17,4,2.25,1292.8
C2,17,5,2.25,1237.9
C2,17,6,2.25,1183.0
C2,17,7,2.25,1128.1
C2,17,8,2.25,1073.2
C2,17,9,2.25,1018.3
C2,17,10,2.25,963.39
C2,18,1,2.34,1464.39
C2,18,2,2.34,1409.2
C2,18,3,2.34,1354.1
C2,18,4,2.34,1298.9
C2,18,5,2.34,1243.8
C2,18,6,2.34,1188.6
C2,18,7,2.34,1133.5
C2,18,8,2.34,1078.3
C2,18,9,2.34,1023.1
C2,18,10,2.34,967.99
C2,19,1,2.36,1475.41
C2,19,2,2.36,1419.8
C2,19,3,2.36,1364.3
C2,19,4,2.36,1308.7
C2,19,5,2.36,1253.1
C2,19,6,2.36,1197.6
C2,19,7,2.36,1142.0
C2,19,8,2.36,1086.4
C2,19,9,2.36,1030.8
C2,19,10,2.36,975.27
C2,20,1,2.42,1490.14
C2,20,2,2.42,1434.0
C2,20,3,2.42,1377.9
C2,20,4,2.42,1321.8
C2,20,5,2.42,1265.6
C2,20,6,2.42,1209.5
C2,20,7,2.42,1153.4
C2,20,8,2.42,1097.3
C2,20,9,2.42,1041.1
C2,20,10,2.42,985.01
C2,21,1,2.50,1534.32
C2,21,2,2.50,1476.5
C2,21,3,2.50,1418.7
C2,21,4,2.50,1361.0
C2,21,5,2.50,1303.2
C2,21,6,2.50,1245.4
C2,21,7,2.50,1187.6
C2,21,8,2.50,1129.8
C2,21,9,2.50,1072.0
C2,21,10,2.50,1014.21
C2,22,1,2.62,1617.78
C2,22,2,2.62,1556.8
C2,22,3,2.62,1495.9
C2,22,4,2.62,1435.0
C2,22,5,2.62,1374.0
C2,22,6,2.62,1313.1
C2,22,7,2.62,1252.2
C2,22,8,2.62,1191.2
C2,22,9,2.62,1130.3
C2,22,10,2.62,1069.38
C2,23,1,2.72,1677.25
C2,23,2,2.72,1614.1
C2,23,3,2.72,1550.9
C2,23,4,2.72,1487.7
C2,23,5,2.72,1424.6
C2,23,6,2.72,1361.4
C2,23,7,2.72,1298.2
C2,23,8,2.72,1235.0
C2,23,9,2.72,1171.9
C2,23,10,2.72,1108.69
C2,24,1,2.81,1743.02
C2,24,2,2.81,1677.4
C2,24,3,2.81,1611.7
C2,24,4,2.81,1546.1
C2,24,5,2.81,1480.4
C2,24,6,2.81,1414.8
C2,24,7,2.81,1349.1
C2,24,8,2.81,1283.5
C2,24,9,2.81,1217.8
C2,24,10,2.81,1152.16
C2,25,1,2.89,1750.61
C2,25,2,2.89,1684.7
C2,25,3,2.89,1618.7
C2,25,4,2.89,1552.8
C2,25,5,2.89,1486.9
C2,25,6,2.89,1420.9
C2,25,7,2.89,1355.0
C2,25,8,2.89,1289.1
C2,25,9,2.89,1223.1
C2,25,10,2.89,1157.19
C2,26,1,3.16,1806.28
C2,26,2,3.16,1738.2
C2,26,3,3.16,1670.2
C2,26,4,3.16,1602.2
C2,26,5,3.16,1534.2
C2,26,6,3.16,1466.1
C2,26,7,3.16,1398.1
