consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.75,1489.21
C2,1,2,2.75,1433.1
C2,1,3,2.75,1377.0
C2,1,4,2.75,1320.9
C2,1,5,2.75,1264.8
C2,1,6,2.75,1208.8
C2,1,7,2.75,1152.7
C2,1,8,2.75,1096.6
C2,1,9,2.75,1040.5
C2,1,10,2.75,984.39
C2,2,1,2.69,1486.43
C2,2,2,2.69,1430.4
C2,2,3,2.69,1374.5
C2,2,4,2.69,1318.5
C2,2,5,2.69,1262.5
C2,2,6,2.69,1206.5
C2,2,7,2.69,1150.5
C2,2,8,2.69,1094.5
C2,2,9,2.69,1038.5
C2,2,10,2.69,982.56
C2,3,1,2.65,1401.4
C2,3,2,2.65,1348.6
C2,3,3,2.65,1295.8
C2,3,4,2.65,1243.1
C2,3,5,2.65,1190.3
C2,3,6,2.65,1137.5
C2,3,7,2.65,1084.7
C2,3,8,2.65,1031.9
C2,3,9,2.65,979.1
C2,3,10,2.65,926.35
C2,4,1,2.64,1365.92
C2,4,2,2.64,1314.5
C2,4,3,2.64,1263.0
C2,4,4,2.64,1211.6
C2,4,5,2.64,1160.1
C2,4,6,2.64,1108.7
C2,4,7,2.64,1057.2
C2,4,8,2.64,1005.8
C2,4,9,2.64,954.3
C2,4,10,2.64,902.9
C2,5,1,2.57,1454.11
C2,5,2,2.57,1399.3
C2,5,3,2.57,1344.6
C2,5,4,2.57,1289.8
C2,5,5,2.57,1235.0
C2,5,6,2.57,1180.3
C2,5,7,2.57,1125.5
C2,5,8,2.57,1070.7
C2,5,9,2.57,1016.0
C2,5,10,2.57,961.19
C2,6,1,2.55,1382.22
C2,6,2,2.55,1330.2
C2,6,3,2.55,1278.1
C2,6,4,2.55,1226.0
C2,6,5,2.55,1174.0
C2,6,6,2.55,1121.9
C2,6,7,2.55,1069.9
C2,6,8,2.55,1017.8
C2,6,9,2.55,965.7
C2,6,10,2.55,913.67
C2,7,1,2.57,1349.62
C2,7,2,2.57,1298.8
C2,7,3,2.57,1248.0
C2,7,4,2.57,1197.1
C2,7,5,2.57,1146.3
C2,7,6,2.57,1095.5
C2,7,7,2.57,1044.6
C2,7,8,2.57,993.8
C2,7,9,2.57,943.0
C2,7,10,2.57,892.12
C2,8,1,2.60,1316.92
C2,8,2,2.60,1267.3
C2,8,3,2.60,1217.7
C2,8,4,2.60,1168.1
C2,8,5,2.60,1118.5
C2,8,6,2.60,1068.9
C2,8,7,2.60,1019.3
C2,8,8,2.60,969.7
C2,8,9,2.60,920.1
C2,8,10,2.60,870.51
C2,9,1,2.64,1389.45
C2,9,2,2.64,1337.1
C2,9,3,2.64,1284.8
C2,9,4,2.64,1232.5
C2,9,5,2.64,1180.1
C2,9,6,2.64,1127.8
C2,9,7,2.64,1075.5
C2,9,8,2.64,1023.1
C2,9,9,2.64,970.8
C2,9,10,2.64,918.45
C2,10,1,2.59,1383.61
C2,10,2,2.59,1331.5
C2,10,3,2.59,1279.4
C2,10,4,2.59,1227.3
C2,10,5,2.59,1175.2
C2,10,6,2.59,1123.0
C2,10,7,2.59,1070.9
C2,10,8,2.59,1018.8
C2,10,9,2.59,966.7
C2,10,10,2.59,914.59
C2,11,1,2.61,1343.04
C2,11,2,2.61,1292.5
C2,11,3,2.61,1241.9
C2,11,4,2.61,1191.3
C2,11,5,2.61,1140.7
C2,11,6,2.61,1090.1
C2,11,7,2.61,1039.5
C2,11,8,2.61,988.9
C2,11,9,2.61,938.4
C2,11,10,2.61,887.77
C2,12,1,2.56,1323.13
C2,12,2,2.56,1273.3
C2,12,3,2.56,1223.5
C2,12,4,2.56,1173.6
C2,12,5,2.56,1123.8
C2,12,6,2.56,1074.0
C2,12,7,2.56,1024.1
C2,12,8,2.56,974.3
C2,12,9,2.56,924.4
C2,12,10,2.56,874.61
C2,13,1,2.50,1316.92
C2,13,2,2.50,1267.3
C2,13,3,2.50,1217.7
C2,13,4,2.50,1168.1
C2,13,5,2.50,1118.5
C2,13,6,2.50,1068.9
C2,13,7,2.50,1019.3
C2,13,8,2.50,969.7
C2,13,9,2.50,920.1
C2,13,10,2.50,870.51
C2,14,1,2.48,1296.73
C2,14,2,2.48,1247.9
C2,14,3,2.48,1199.0
C2,14,4,2.48,1150.2
C2,14,5,2.48,1101.4
C2,14,6,2.48,1052.5
C2,14,7,2.48,1003.7
C2,14,8,2.48,954.8
C2,14,9,2.48,906.0
C2,14,10,2.48,857.16
C2,15,1,2.41,1277.83
C2,15,2,2.41,1229.7
C2,15,3,2.41,1181.6
C2,15,4,2.41,1133.4
C2,15,5,2.41,1085.3
C2,15,6,2.41,1037.2
C2,15,7,2.41,989.1
C2,15,8,2.41,940.9
C2,15,9,2.41,892.8
C2,15,10,2.41,844.67
C2,16,1,2.41,1278.85
C2,16,2,2.41,1230.7
C2,16,3,2.41,1182.5
C2,16,4,2.41,1134.3
C2,16,5,2.41,1086.2
C2,16,6,2.41,1038.0
C2,16,7,2.41,989.8
C2,16,8,2.41,941.7
C2,16,9,2.41,893.5
C2,16,10,2.41,845.34
C2,17,1,2.44,1251.43
C2,17,2,2.44,1204.3
C2,17,3,2.44,1157.2
C2,17,4,2.44,1110.0
C2,17,5,2.44,1062.9
C2,17,6,2.44,1015.8
C2,17,7,2.44,968.6
C2,17,8,2.44,921.5
C2,17,9,2.44,874.4
C2,17,10,2.44,827.22
C2,18,1,2.46,1278.66
C2,18,2,2.46,1230.5
C2,18,3,2.46,1182.3
C2,18,4,2.46,1134.2
C2,18,5,2.46,1086.0
C2,18,6,2.46,1037.9
C2,18,7,2.46,989.7
C2,18,8,2.46,941.5
C2,18,9,2.46,893.4
C2,18,10,2.46,845.22
C2,19,1,2.58,1305.9
C2,19,2,2.58,1256.7
C2,19,3,2.58,1207.5
C2,19,4,2.58,1158.3
C2,19,5,2.58,1109.2
C2,19,6,2.58,1060.0
C2,19,7,2.58,1010.8
C2,19,8,2.58,961.6
C2,19,9,2.58,912.4
C2,19,10,2.58,863.22
C2,20,1,2.65,1333.13
C2,20,2,2.65,1282.9
C2,20,3,2.65,1232.7
C2,20,4,2.65,1182.5
C2,20,5,2.65,1132.3
C2,20,6,2.65,1082.1
C2,20,7,2.65,1031.9
C2,20,8,2.65,981.6
C2,20,9,2.65,931.4
C2,20,10,2.65,881.22
C2,21,1,2.64,1409.83
C2,21,2,2.64,1356.7
C2,21,3,2.64,1303.6
C2,21,4,2.64,1250.5
C2,21,5,2.64,1197.4
C2,21,6,2.64,1144.3
C2,21,7,2.64,1091.2
C2,21,8,2.64,1038.1
C2,21,9,2.64,985.0
C2,21,10,2.64,931.92
C2,22,1,2.81,1434.84
C2,22,2,2.81,1380.8
C2,22,3,2.81,1326.8
C2,22,4,2.81,1272.7
C2,22,5,2.81,1218.7
C2,22,6,2.81,1164.6
C2,22,7,2.81,1110.6
C2,22,8,2.81,1056.5
C2,22,9,2.81,1002.5
C2,22,10,2.81,948.45
C2,23,1,2.93,1489.21
C2,23,2,2.93,1433.1
C2,23,3,2.93,1377.0
C2,23,4,2.93,1320.9
C2,23,5,2.93,1264.8
C2,23,6,2.93,1208.8
C2,23,7,2.93,1152.7
C2,23,8,2.93,1096.6
C2,23,9,2.93,1040.5
C2,23,10,2.93,984.39
C2,24,1,3.04,1446.32
C2,24,2,3.04,1391.8
C2,24,3,3.04,1337.4
C2,24,4,3.04,1282.9
C2,24,5,3.04,1228.4
C2,24,6,3.04,1173.9
C2,24,7,3.04,1119.5
C2,24,8,3.04,1065.0
C2,24,9,3.04,1010.5
C2,24,10,3.04,956.05
C2,25,1,3.29,1460.13
C2,25,2,3.29,1405.1
C2,25,3,3.29,1350.1
C2,25,4,3.29,1295.1
C2,25,5,3.29,1240.1
C2,25,6,3.29,1185.2
C2,25,7,3.29,1130.2
C2,25,8,3.29,1075.2
C2,25,9,3.29,1020.2
C2,25,10,3.29,965.17
C2,26,1,3.48,1489.21
C2,26,2,3.48,1433.1
C2,26,3,3.48,1377.0
C2,26,4,3.48,1320.9
C2,26,5,3.48,1264.8
C2,26,6,3.48,1208.8
C2,26,7,3.48,1152.7
C2,26,8,3.48,1096.6
C2,26,9,3.48,1040.5
C2,26,10,3.48,984.39
C2,27,1,3.75,1528.21
C2,27,2,3.75,1470.7
C2,27,3,3.75,1413.1
C2,27,4,3.75,1355.5
C2,27,5,3.75,1298.0
C2,27,6,3.75,1240.4
C2,27,7,3.75,1182.9
C2,27,8,3.75,1125.3
C2,27,9,3.75,1067.7
C2,27,10,3.75,1010.17
C2,28,1,3.93,1433.36
C2,28,2,3.93,1379.4
C2,28,3,3.93,1325.4
C2,28,4,3.93,1271.4
C2,28,5,3.93,1217.4
