generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.01,389.0
G1,1,2,1.01,469.3
G1,1,3,1.01,549.6
G1,1,4,1.01,629.9
G1,1,5,1.01,710.1
G1,1,6,1.01,790.4
G1,1,7,1.01,870.7
G1,1,8,1.01,951.0
G1,1,9,1.01,1031.2
G1,1,10,1.71,1111.51
G1,2,1,1.01,386.7
G1,2,2,1.01,466.5
G1,2,3,1.01,546.3
G1,2,4,1.01,626.1
G1,2,5,1.01,705.9
G1,2,6,1.01,785.7
G1,2,7,1.01,865.6
G1,2,8,1.01,945.4
G1,2,9,1.01,1025.2
G1,2,10,1.41,1104.96
G1,3,1,0.99,388.5
G1,3,2,0.99,468.7
G1,3,3,0.99,548.9
G1,3,4,0.99,629.0
G1,3,5,0.99,709.2
G1,3,6,0.99,789.4
G1,3,7,0.99,869.5
G1,3,8,0.99,949.7
G1,3,9,0.99,1029.9
G1,3,10,1.39,1110.04
G1,4,1,0.99,373.6
G1,4,2,0.99,450.7
G1,4,3,0.99,527.8
G1,4,4,0.99,604.9
G1,4,5,0.99,682.0
G1,4,6,0.99,759.1
G1,4,7,0.99,836.2
G1,4,8,0.99,913.3
G1,4,9,0.99,990.4
G1,4,10,0.99,1067.48
G1,5,1,0.94,363.8
G1,5,2,0.94,438.9
G1,5,3,0.94,513.9
G1,5,4,0.94,589.0
G1,5,5,0.94,664.1
G1,5,6,0.94,739.2
G1,5,7,0.94,814.2
G1,5,8,0.94,889.3
G1,5,9,0.94,964.4
G1,5,10,0.94,1039.44
G1,6,1,0.85,366.5
G1,6,2,0.85,442.2
G1,6,3,0.85,517.8
G1,6,4,0.85,593.5
G1,6,5,0.85,669.1
G1,6,6,0.85,744.7
G1,6,7,0.85,820.4
G1,6,8,0.85,896.0
G1,6,9,0.85,971.6
G1,6,10,0.85,1047.28
G1,7,1,0.93,359.8
G1,7,2,0.93,434.0
G1,7,3,0.93,508.2
G1,7,4,0.93,582.5
G1,7,5,0.93,656.7
G1,7,6,0.93,730.9
G1,7,7,0.93,805.2
G1,7,8,0.93,879.4
G1,7,9,0.93,953.6
G1,7,10,0.93,1027.87
G1,8,1,0.92,345.1
G1,8,2,0.92,416.3
G1,8,3,0.92,487.5
G1,8,4,0.92,558.7
G1,8,5,0.92,629.9
G1,8,6,0.92,701.1
G1,8,7,0.92,772.3
G1,8,8,0.92,843.5
G1,8,9,0.92,914.7
G1,8,10,0.92,985.93
G1,9,1,0.91,345.1
G1,9,2,0.91,416.3
G1,9,3,0.91,487.5
G1,9,4,0.91,558.8
G1,9,5,0.91,630.0
G1,9,6,0.91,701.2
G1,9,7,0.91,772.4
