consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.56,1477.17
C1,1,2,2.56,1421.5
C1,1,3,2.56,1365.9
C1,1,4,2.56,1310.3
C1,1,5,2.56,1254.6
C1,1,6,2.56,1199.0
C1,1,7,2.56,1143.3
C1,1,8,2.56,1087.7
C1,1,9,2.56,1032.1
C1,1,10,2.56,976.43
C1,2,1,2.59,1385.19
C1,2,2,2.59,1333.0
C1,2,3,2.59,1280.8
C1,2,4,2.59,1228.7
C1,2,5,2.59,1176.5
C1,2,6,2.59,1124.3
C1,2,7,2.59,1072.2
C1,2,8,2.59,1020.0
C1,2,9,2.59,967.8
C1,2,10,2.59,915.63
C1,3,1,2.62,1373.15
C1,3,2,2.62,1321.4
C1,3,3,2.62,1269.7
C1,3,4,2.62,1218.0
C1,3,5,2.62,1166.3
C1,3,6,2.62,1114.6
C1,3,7,2.62,1062.8
C1,3,8,2.62,1011.1
C1,3,9,2.62,959.4
C1,3,10,2.62,907.67
C1,4,1,2.51,1310.62
C1,4,2,2.51,1261.3
C1,4,3,2.51,1211.9
C1,4,4,2.51,1162.5
C1,4,5,2.51,1113.2
C1,4,6,2.51,1063.8
C1,4,7,2.51,1014.4
C1,4,8,2.51,965.1
C1,4,9,2.51,915.7
C1,4,10,2.51,866.34
C1,5,1,2.47,1296.73
C1,5,2,2.47,1247.9
C1,5,3,2.47,1199.0
C1,5,4,2.47,1150.2
C1,5,5,2.47,1101.4
C1,5,6,2.47,1052.5
C1,5,7,2.47,1003.7
C1,5,8,2.47,954.8
C1,5,9,2.47,906.0
C1,5,10,2.47,857.16
C1,6,1,2.38,1316.83
C1,6,2,2.38,1267.2
C1,6,3,2.38,1217.6
C1,6,4,2.38,1168.0
C1,6,5,2.38,1118.4
C1,6,6,2.38,1068.8
C1,6,7,2.38,1019.2
C1,6,8,2.38,969.6
C1,6,9,2.38,920.0
C1,6,10,2.38,870.45
C1,7,1,2.43,1275.7
C1,7,2,2.43,1227.7
C1,7,3,2.43,1179.6
C1,7,4,2.43,1131.6
C1,7,5,2.43,1083.5
C1,7,6,2.43,1035.5
C1,7,7,2.43,987.4
C1,7,8,2.43,939.4
C1,7,9,2.43,891.3
C1,7,10,2.43,843.26
C1,8,1,2.34,1199.28
C1,8,2,2.34,1154.1
C1,8,3,2.34,1108.9
C1,8,4,2.34,1063.8
C1,8,5,2.34,1018.6
C1,8,6,2.34,973.4
C1,8,7,2.34,928.3
C1,8,8,2.34,883.1
C1,8,9,2.34,837.9
C1,8,10,2.34,792.74
C1,9,1,2.36,1219.38
C1,9,2,2.36,1173.5
C1,9,3,2.36,1127.5
C1,9,4,2.36,1081.6
C1,9,5,2.36,1035.7
C1,9,6,2.36,989.7
C1,9,7,2.36,943.8
C1,9,8,2.36,897.9
C1,9,9,2.36,852.0
C1,9,10,2.36,806.03
C1,10,1,2.34,1236.15
C1,10,2,2.34,1189.6
C1,10,3,2.34,1143.0
C1,10,4,2.34,1096.5
C1,10,5,2.34,1049.9
C1,10,6,2.34,1003.4
C1,10,7,2.34,956.8
C1,10,8,2.34,910.2
C1,10,9,2.34,863.7
C1,10,10,2.34,817.11
C1,11,1,2.32,1217.44
C1,11,2,2.32,1171.6
C1,11,3,2.32,1125.7
C1,11,4,2.32,1079.9
C1,11,5,2.32,1034.0
C1,11,6,2.32,988.2
C1,11,7,2.32,942.3
C1,11,8,2.32,896.5
C1,11,9,2.32,850.6
C1,11,10,2.32,804.75
C1,12,1,2.34,1220.96
C1,12,2,2.34,1175.0
C1,12,3,2.34,1129.0
C1,12,4,2.34,1083.0
C1,12,5,2.34,1037.0
C1,12,6,2.34,991.0
C1,12,7,2.34,945.0
C1,12,8,2.34,899.0
C1,12,9,2.34,853.1
C1,12,10,2.34,807.07
C1,13,1,2.29,1199.47
C1,13,2,2.29,1154.3
C1,13,3,2.29,1109.1
C1,13,4,2.29,1063.9
C1,13,5,2.29,1018.8
