generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.24,343.8
G2,1,2,1.24,414.7
G2,1,3,1.24,485.6
G2,1,4,1.24,556.6
G2,1,5,1.24,627.5
G2,1,6,1.24,698.4
G2,1,7,1.24,769.4
G2,1,8,1.24,840.3
G2,1,9,1.24,911.3
G2,1,10,5.04,982.19
G2,2,1,1.28,334.4
G2,2,2,1.28,403.4
G2,2,3,1.28,472.4
G2,2,4,1.28,541.4
G2,2,5,1.28,610.4
G2,2,6,1.28,679.4
G2,2,7,1.28,748.4
G2,2,8,1.28,817.4
G2,2,9,1.28,886.4
G2,2,10,4.68,955.43
G2,3,1,1.23,335.8
G2,3,2,1.23,405.1
G2,3,3,1.23,474.4
G2,3,4,1.23,543.7
G2,3,5,1.23,613.0
G2,3,6,1.23,682.2
G2,3,7,1.23,751.5
G2,3,8,1.23,820.8
G2,3,9,1.23,890.1
G2,3,10,4.03,959.41
G2,4,1,1.28,321.7
G2,4,2,1.28,388.0
G2,4,3,1.28,454.4
G2,4,4,1.28,520.8
G2,4,5,1.28,587.2
G2,4,6,1.28,653.6
G2,4,7,1.28,719.9
G2,4,8,1.28,786.3
G2,4,9,1.28,852.7
G2,4,10,3.28,919.06
G2,5,1,1.19,326.8
G2,5,2,1.19,394.3
G2,5,3,1.19,461.7
G2,5,4,1.19,529.2
G2,5,5,1.19,596.6
G2,5,6,1.19,664.0
G2,5,7,1.19,731.5
G2,5,8,1.19,798.9
G2,5,9,1.19,866.4
G2,5,10,4.09,933.82
G2,6,1,1.18,323.6
G2,6,2,1.18,390.4
G2,6,3,1.18,457.2
G2,6,4,1.18,524.0
G2,6,5,1.18,590.8
G2,6,6,1.18,657.6
G2,6,7,1.18,724.3
G2,6,8,1.18,791.1
G2,6,9,1.18,857.9
G2,6,10,4.48,924.7
G2,7,1,1.25,323.2
G2,7,2,1.25,389.9
G2,7,3,1.25,456.6
G2,7,4,1.25,523.3
G2,7,5,1.25,590.0
G2,7,6,1.25,656.6
G2,7,7,1.25,723.3
G2,7,8,1.25,790.0
G2,7,9,1.25,856.7
G2,7,10,3.05,923.41
G2,8,1,1.12,314.6
G2,8,2,1.12,379.5
G2,8,3,1.12,444.5
G2,8,4,1.12,509.4
G2,8,5,1.12,574.3
G2,8,6,1.12,639.2
G2,8,7,1.12,704.2
G2,8,8,1.12,769.1
G2,8,9,1.12,834.0
G2,8,10,3.92,898.92
G2,9,1,1.04,312.6
G2,9,2,1.04,377.1
G2,9,3,1.04,441.6
G2,9,4,1.04,506.1
G2,9,5,1.04,570.6
G2,9,6,1.04,635.1
G2,9,7,1.04,699.6
G2,9,8,1.04,764.1
G2,9,9,1.04,828.7
G2,9,10,4.24,893.16
G2,10,1,0.96,307.2
G2,10,2,0.96,370.6
G2,10,3,0.96,434.0
G2,10,4,0.96,497.4
G2,10,5,0.96,560.8
G2,10,6,0.96,624.2
G2,10,7,0.96,687.6
G2,10,8,0.96,750.9
G2,10,9,0.96,814.3
G2,10,10,4.26,877.73
G2,11,1,0.95,310.7
G2,11,2,0.95,374.8
G2,11,3,0.95,439.0
G2,11,4,0.95,503.1
G2,11,5,0.95,567.2
G2,11,6,0.95,631.3
G2,11,7,0.95,695.4
G2,11,8,0.95,759.5
G2,11,9,0.95,823.7
G2,11,10,5.15,887.77
G2,12,1,1.00,311.7
G2,12,2,1.00,376.0
G2,12,3,1.00,440.3
G2,12,4,1.00,504.6
G2,12,5,1.00,568.9
G2,12,6,1.00,633.3
G2,12,7,1.00,697.6
G2,12,8,1.00,761.9
G2,12,9,1.00,826.2
G2,12,10,3.70,890.53
G2,13,1,0.99,309.5
G2,13,2,0.99,373.3
G2,13,3,0.99,437.2
G2,13,4,0.99,501.1
G2,13,5,0.99,564.9
G2,13,6,0.99,628.8
G2,13,7,0.99,692.6
G2,13,8,0.99,756.5
G2,13,9,0.99,820.4
G2,13,10,4.19,884.22
G2,14,1,0.94,311.0
G2,14,2,0.94,375.1
G2,14,3,0.94,439.3
G2,14,4,0.94,503.5
G2,14,5,0.94,567.6
G2,14,6,0.94,631.8
G2,14,7,0.94,696.0
G2,14,8,0.94,760.1
G2,14,9,0.94,824.3
G2,14,10,2.84,888.45
G2,15,1,0.99,305.3
G2,15,2,0.99,368.2
G2,15,3,0.99,431.2
G2,15,4,0.99,494.2
G2,15,5,0.99,557.2
G2,15,6,0.99,620.2
G2,15,7,0.99,683.2
G2,15,8,0.99,746.2
G2,15,9,0.99,809.2
G2,15,10,2.69,872.16
G2,16,1,0.98,303.9
G2,16,2,0.98,366.6
G2,16,3,0.98,429.3
G2,16,4,0.98,492.0
G2,16,5,0.98,554.7
G2,16,6,0.98,617.4
G2,16,7,0.98,680.1
G2,16,8,0.98,742.8
G2,16,9,0.98,805.5
G2,16,10,2.68,868.18
G2,17,1,1.03,309.6
G2,17,2,1.03,373.5
G2,17,3,1.03,437.4
G2,17,4,1.03,501.3
G2,17,5,1.03,565.2
G2,17,6,1.03,629.1
G2,17,7,1.03,693.0
G2,17,8,1.03,756.9
G2,17,9,1.03,820.8
G2,17,10,2.33,884.71
G2,18,1,1.06,314.3
G2,18,2,1.06,379.2
G2,18,3,1.06,444.0
G2,18,4,1.06,508.9
G2,18,5,1.06,573.8
G2,18,6,1.06,638.6
G2,18,7,1.06,703.5
G2,18,8,1.06,768.3
G2,18,9,1.06,833.2
G2,18,10,2.56,898.06
G2,19,1,1.08,317.1
G2,19,2,1.08,382.6
G2,19,3,1.08,448.0
G2,19,4,1.08,513.5
G2,19,5,1.08,578.9
G2,19,6,1.08,644.4
G2,19,7,1.08,709.8
G2,19,8,1.08,775.3
G2,19,9,1.08,840.7
G2,19,10,3.48,906.14
G2,20,1,1.13,320.2
G2,20,2,1.13,386.3
G2,20,3,1.13,452.4
G2,20,4,1.13,518.4
G2,20,5,1.13,584.5
G2,20,6,1.13,650.6
G2,20,7,1.13,716.7
G2,20,8,1.13,782.7
G2,20,9,1.13,848.8
G2,20,10,3.63,914.9
G2,21,1,1.24,317.2
G2,21,2,1.24,382.6
G2,21,3,1.24,448.1
G2,21,4,1.24,513.5
G2,21,5,1.24,579.0
G2,21,6,1.24,644.4
G2,21,7,1.24,709.9
G2,21,8,1.24,775.3
G2,21,9,1.24,840.8
G2,21,10,3.14,906.2
G2,22,1,1.41,324.8
G2,22,2,1.41,391.8
G2,22,3,1.41,458.8
G2,22,4,1.41,525.9
G2,22,5,1.41,592.9
G2,22,6,1.41,659.9
G2,22,7,1.41,726.9
G2,22,8,1.41,794.0
G2,22,9,1.41,861.0
G2,22,10,3.41,928.0
G2,23,1,1.57,332.4
G2,23,2,1.57,401.0
G2,23,3,1.57,469.6
G2,23,4,1.57,538.2
