consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.68,1343.13
C2,1,2,2.68,1292.5
C2,1,3,2.68,1242.0
C2,1,4,2.68,1191.4
C2,1,5,2.68,1140.8
C2,1,6,2.68,1090.2
C2,1,7,2.68,1039.6
C2,1,8,2.68,989.0
C2,1,9,2.68,938.4
C2,1,10,2.68,887.84
C2,2,1,2.57,1314.6
C2,2,2,2.57,1265.1
C2,2,3,2.57,1215.6
C2,2,4,2.57,1166.1
C2,2,5,2.57,1116.5
C2,2,6,2.57,1067.0
C2,2,7,2.57,1017.5
C2,2,8,2.57,968.0
C2,2,9,2.57,918.5
C2,2,10,2.57,868.98
C2,3,1,2.61,1296.82
C2,3,2,2.61,1248.0
C2,3,3,2.61,1199.1
C2,3,4,2.61,1150.3
C2,3,5,2.61,1101.4
C2,3,6,2.61,1052.6
C2,3,7,2.61,1003.8
C2,3,8,2.61,954.9
C2,3,9,2.61,906.1
C2,3,10,2.61,857.22
C2,4,1,2.61,1273.11
C2,4,2,2.61,1225.2
C2,4,3,2.61,1177.2
C2,4,4,2.61,1129.3
C2,4,5,2.61,1081.3
C2,4,6,2.61,1033.4
C2,4,7,2.61,985.4
C2,4,8,2.61,937.5
C2,4,9,2.61,889.5
C2,4,10,2.61,841.55
C2,5,1,2.62,1261.99
C2,5,2,2.62,1214.5
C2,5,3,2.62,1166.9
C2,5,4,2.62,1119.4
C2,5,5,2.62,1071.9
C2,5,6,2.62,1024.3
C2,5,7,2.62,976.8
C2,5,8,2.62,929.3
C2,5,9,2.62,881.7
C2,5,10,2.62,834.2
C2,6,1,2.63,1252.82
C2,6,2,2.63,1205.6
C2,6,3,2.63,1158.4
C2,6,4,2.63,1111.3
C2,6,5,2.63,1064.1
C2,6,6,2.63,1016.9
C2,6,7,2.63,969.7
C2,6,8,2.63,922.5
C2,6,9,2.63,875.3
C2,6,10,2.63,828.14
C2,7,1,2.57,1243.74
C2,7,2,2.57,1196.9
C2,7,3,2.57,1150.1
C2,7,4,2.57,1103.2
C2,7,5,2.57,1056.4
C2,7,6,2.57,1009.5
C2,7,7,2.57,962.7
C2,7,8,2.57,915.8
C2,7,9,2.57,869.0
C2,7,10,2.57,822.14
C2,8,1,2.54,1234.57
C2,8,2,2.54,1188.1
C2,8,3,2.54,1141.6
C2,8,4,2.54,1095.1
C2,8,5,2.54,1048.6
C2,8,6,2.54,1002.1
C2,8,7,2.54,955.6
C2,8,8,2.54,909.1
C2,8,9,2.54,862.6
C2,8,10,2.54,816.07
C2,9,1,2.57,1248.28
C2,9,2,2.57,1201.3
C2,9,3,2.57,1154.2
C2,9,4,2.57,1107.2
C2,9,5,2.57,1060.2
C2,9,6,2.57,1013.2
C2,9,7,2.57,966.2
C2,9,8,2.57,919.2
C2,9,9,2.57,872.2
C2,9,10,2.57,825.14
C2,10,1,2.63,1233.28
C2,10,2,2.63,1186.8
C2,10,3,2.63,1140.4
C2,10,4,2.63,1093.9
C2,10,5,2.63,1047.5
C2,10,6,2.63,1001.0
C2,10,7,2.63,954.6
C2,10,8,2.63,908.1
C2,10,9,2.63,861.7
C2,10,10,2.63,815.22
C2,11,1,2.52,1227.35
C2,11,2,2.52,1181.1
C2,11,3,2.52,1134.9
C2,11,4,2.52,1088.7
C2,11,5,2.52,1042.4
C2,11,6,2.52,996.2
C2,11,7,2.52,950.0
C2,11,8,2.52,903.8
C2,11,9,2.52,857.5
C2,11,10,2.52,811.3
C2,12,1,2.58,1208.08
C2,12,2,2.58,1162.6
C2,12,3,2.58,1117.1
C2,12,4,2.58,1071.6
C2,12,5,2.58,1026.1
C2,12,6,2.58,980.6
C2,12,7,2.58,935.1
C2,12,8,2.58,889.6
C2,12,9,2.58,844.1
C2,12,10,2.58,798.56
C2,13,1,2.53,1215.12
C2,13,2,2.53,1169.4
C2,13,3,2.53,1123.6
C2,13,4,2.53,1077.8
C2,13,5,2.53,1032.1
C2,13,6,2.53,986.3
C2,13,7,2.53,940.5
C2,13,8,2.53,894.8
C2,13,9,2.53,849.0
C2,13,10,2.53,803.22
C2,14,1,2.56,1215.95
C2,14,2,2.56,1170.2
C2,14,3,2.56,1124.4
C2,14,4,2.56,1078.6
C2,14,5,2.56,1032.8
C2,14,6,2.56,987.0
C2,14,7,2.56,941.2
C2,14,8,2.56,895.4
C2,14,9,2.56,849.6
C2,14,10,2.56,803.77
C2,15,1,2.56,1204.1
C2,15,2,2.56,1158.7
C2,15,3,2.56,1113.4
C2,15,4,2.56,1068.0
C2,15,5,2.56,1022.7
C2,15,6,2.56,977.3
C2,15,7,2.56,932.0
C2,15,8,2.56,886.6
C2,15,9,2.56,841.3
C2,15,10,2.56,795.93
C2,16,1,2.54,1204.19
C2,16,2,2.54,1158.8
C2,16,3,2.54,1113.5
C2,16,4,2.54,1068.1
C2,16,5,2.54,1022.8
C2,16,6,2.54,977.4
C2,16,7,2.54,932.1
C2,16,8,2.54,886.7
C2,16,9,2.54,841.3
C2,16,10,2.54,795.99
C2,17,1,2.55,1185.57
C2,17,2,2.55,1140.9
C2,17,3,2.55,1096.3
C2,17,4,2.55,1051.6
C2,17,5,2.55,1007.0
C2,17,6,2.55,962.3
C2,17,7,2.55,917.6
C2,17,8,2.55,873.0
C2,17,9,2.55,828.3
C2,17,10,2.55,783.68
C2,18,1,2.61,1204.19
C2,18,2,2.61,1158.8
C2,18,3,2.61,1113.5
C2,18,4,2.61,1068.1
C2,18,5,2.61,1022.8
C2,18,6,2.61,977.4
C2,18,7,2.61,932.1
C2,18,8,2.61,886.7
C2,18,9,2.61,841.3
C2,18,10,2.61,795.99
C2,19,1,2.64,1226.98
C2,19,2,2.64,1180.8
C2,19,3,2.64,1134.6
C2,19,4,2.64,1088.3
C2,19,5,2.64,1042.1
C2,19,6,2.64,995.9
C2,19,7,2.64,949.7
C2,19,8,2.64,903.5
C2,19,9,2.64,857.3
C2,19,10,2.64,811.05
C2,20,1,2.72,1231.52
C2,20,2,2.72,1185.1
C2,20,3,2.72,1138.7
C2,20,4,2.72,1092.4
C2,20,5,2.72,1046.0
C2,20,6,2.72,999.6
C2,20,7,2.72,953.2
C2,20,8,2.72,906.8
C2,20,9,2.72,860.4
C2,20,10,2.72,814.05
C2,21,1,2.78,1228.18
C2,21,2,2.78,1181.9
C2,21,3,2.78,1135.7
C2,21,4,2.78,1089.4
