generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.16,361.5
G1,1,2,1.16,436.1
G1,1,3,1.16,510.7
G1,1,4,1.16,585.3
G1,1,5,1.16,659.9
G1,1,6,1.16,734.5
G1,1,7,1.16,809.1
G1,1,8,1.16,883.7
G1,1,9,1.16,958.3
G1,1,10,4.56,1032.95
G1,2,1,1.20,346.3
G1,2,2,1.20,417.8
G1,2,3,1.20,489.2
G1,2,4,1.20,560.7
G1,2,5,1.20,632.2
G1,2,6,1.20,703.6
G1,2,7,1.20,775.1
G1,2,8,1.20,846.6
G1,2,9,1.20,918.0
G1,2,10,4.30,989.48
G1,3,1,1.12,333.7
G1,3,2,1.12,402.5
G1,3,3,1.12,471.3
G1,3,4,1.12,540.2
G1,3,5,1.12,609.0
G1,3,6,1.12,677.9
G1,3,7,1.12,746.7
G1,3,8,1.12,815.6
G1,3,9,1.12,884.4
G1,3,10,4.72,953.29
G1,4,1,1.03,321.5
G1,4,2,1.03,387.8
G1,4,3,1.03,454.2
G1,4,4,1.03,520.5
G1,4,5,1.03,586.8
G1,4,6,1.03,653.2
G1,4,7,1.03,719.5
G1,4,8,1.03,785.8
G1,4,9,1.03,852.2
G1,4,10,4.63,918.51
G1,5,1,1.01,333.3
G1,5,2,1.01,402.1
G1,5,3,1.01,470.9
G1,5,4,1.01,539.7
G1,5,5,1.01,608.5
G1,5,6,1.01,677.2
G1,5,7,1.01,746.0
G1,5,8,1.01,814.8
G1,5,9,1.01,883.6
G1,5,10,4.61,952.37
G1,6,1,1.06,325.1
G1,6,2,1.06,392.2
G1,6,3,1.06,459.3
G1,6,4,1.06,526.4
G1,6,5,1.06,593.5
G1,6,6,1.06,660.6
G1,6,7,1.06,727.7
G1,6,8,1.06,794.7
G1,6,9,1.06,861.8
G1,6,10,3.06,928.92
G1,7,1,1.03,321.5
G1,7,2,1.03,387.8
G1,7,3,1.03,454.1
G1,7,4,1.03,520.5
G1,7,5,1.03,586.8
G1,7,6,1.03,653.1
G1,7,7,1.03,719.5
G1,7,8,1.03,785.8
G1,7,9,1.03,852.1
G1,7,10,3.73,918.45
G1,8,1,0.98,317.4
G1,8,2,0.98,382.9
G1,8,3,0.98,448.4
G1,8,4,0.98,513.9
G1,8,5,0.98,579.4
G1,8,6,0.98,644.9
G1,8,7,0.98,710.4
G1,8,8,0.98,775.9
G1,8,9,0.98,841.4
G1,8,10,3.98,906.88
G1,9,1,0.92,315.9
G1,9,2,0.92,381.1
G1,9,3,0.92,446.3
G1,9,4,0.92,511.5
G1,9,5,0.92,576.7
G1,9,6,0.92,641.8
G1,9,7,0.92,707.0
G1,9,8,0.92,772.2
G1,9,9,0.92,837.4
G1,9,10,4.02,902.59
G1,10,1,0.86,312.4
G1,10,2,0.86,376.8
G1,10,3,0.86,441.3
G1,10,4,0.86,505.7
G1,10,5,0.86,570.2
G1,10,6,0.86,634.6
G1,10,7,0.86,699.1
G1,10,8,0.86,763.5
G1,10,9,0.86,828.0
G1,10,10,3.86,892.43
G1,11,1,0.86,310.2
G1,11,2,0.86,374.2
G1,11,3,0.86,438.3
G1,11,4,0.86,502.3
G1,11,5,0.86,566.3
G1,11,6,0.86,630.3
G1,11,7,0.86,694.3
G1,11,8,0.86,758.3
G1,11,9,0.86,822.4
G1,11,10,4.26,886.37
G1,12,1,0.85,307.4
G1,12,2,0.85,370.8
G1,12,3,0.85,434.2
G1,12,4,0.85,497.6
G1,12,5,0.85,561.0
G1,12,6,0.85,624.5
G1,12,7,0.85,687.9
G1,12,8,0.85,751.3
G1,12,9,0.85,814.7
G1,12,10,3.45,878.16
