consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.81,1684.48
C2,1,2,2.81,1621.0
C2,1,3,2.81,1557.6
C2,1,4,2.81,1494.1
C2,1,5,2.81,1430.7
C2,1,6,2.81,1367.3
C2,1,7,2.81,1303.8
C2,1,8,2.81,1240.4
C2,1,9,2.81,1176.9
C2,1,10,2.81,1113.47
C2,2,1,2.80,1640.66
C2,2,2,2.80,1578.9
C2,2,3,2.80,1517.1
C2,2,4,2.80,1455.3
C2,2,5,2.80,1393.5
C2,2,6,2.80,1331.7
C2,2,7,2.80,1269.9
C2,2,8,2.80,1208.1
C2,2,9,2.80,1146.3
C2,2,10,2.80,1084.51
C2,3,1,2.74,1507.0
C2,3,2,2.74,1450.2
C2,3,3,2.74,1393.5
C2,3,4,2.74,1336.7
C2,3,5,2.74,1280.0
C2,3,6,2.74,1223.2
C2,3,7,2.74,1166.4
C2,3,8,2.74,1109.7
C2,3,9,2.74,1052.9
C2,3,10,2.74,996.15
C2,4,1,2.71,1389.45
C2,4,2,2.71,1337.1
C2,4,3,2.71,1284.8
C2,4,4,2.71,1232.5
C2,4,5,2.71,1180.1
C2,4,6,2.71,1127.8
C2,4,7,2.71,1075.5
C2,4,8,2.71,1023.1
C2,4,9,2.71,970.8
C2,4,10,2.71,918.45
C2,5,1,2.70,1542.29
C2,5,2,2.70,1484.2
C2,5,3,2.70,1426.1
C2,5,4,2.70,1368.0
C2,5,5,2.70,1309.9
C2,5,6,2.70,1251.8
C2,5,7,2.70,1193.8
C2,5,8,2.70,1135.7
C2,5,9,2.70,1077.6
C2,5,10,2.70,1019.48
C2,6,1,2.67,1491.34
C2,6,2,2.67,1435.2
C2,6,3,2.67,1379.0
C2,6,4,2.67,1322.8
C2,6,5,2.67,1266.7
C2,6,6,2.67,1210.5
C2,6,7,2.67,1154.3
C2,6,8,2.67,1098.1
C2,6,9,2.67,1042.0
C2,6,10,2.67,985.8
C2,7,1,2.66,1435.67
C2,7,2,2.66,1381.6
C2,7,3,2.66,1327.5
C2,7,4,2.66,1273.4
C2,7,5,2.66,1219.4
C2,7,6,2.66,1165.3
C2,7,7,2.66,1111.2
C2,7,8,2.66,1057.1
C2,7,9,2.66,1003.1
C2,7,10,2.66,949.0
C2,8,1,2.67,1388.43
C2,8,2,2.67,1336.1
C2,8,3,2.67,1283.8
C2,8,4,2.67,1231.5
C2,8,5,2.67,1179.3
C2,8,6,2.67,1127.0
C2,8,7,2.67,1074.7
C2,8,8,2.67,1022.4
C2,8,9,2.67,970.1
C2,8,10,2.67,917.78
C2,9,1,2.66,1428.82
C2,9,2,2.66,1375.0
C2,9,3,2.66,1321.2
C2,9,4,2.66,1267.4
C2,9,5,2.66,1213.6
C2,9,6,2.66,1159.7
C2,9,7,2.66,1105.9
C2,9,8,2.66,1052.1
C2,9,9,2.66,998.3
C2,9,10,2.66,944.47
C2,10,1,2.63,1391.4
C2,10,2,2.63,1339.0
C2,10,3,2.63,1286.6
C2,10,4,2.63,1234.2
C2,10,5,2.63,1181.8
C2,10,6,2.63,1129.4
C2,10,7,2.63,1077.0
C2,10,8,2.63,1024.6
C2,10,9,2.63,972.1
C2,10,10,2.63,919.74
C2,11,1,2.64,1320.35
C2,11,2,2.64,1270.6
C2,11,3,2.64,1220.9
C2,11,4,2.64,1171.2
C2,11,5,2.64,1121.4
C2,11,6,2.64,1071.7
C2,11,7,2.64,1022.0
C2,11,8,2.64,972.2
C2,11,9,2.64,922.5
C2,11,10,2.64,872.77
C2,12,1,2.66,1343.04
C2,12,2,2.66,1292.5
C2,12,3,2.66,1241.9
C2,12,4,2.66,1191.3
C2,12,5,2.66,1140.7
C2,12,6,2.66,1090.1
C2,12,7,2.66,1039.5
C2,12,8,2.66,988.9
C2,12,9,2.66,938.4
C2,12,10,2.66,887.77
C2,13,1,2.62,1379.35
C2,13,2,2.62,1327.4
C2,13,3,2.62,1275.4
C2,13,4,2.62,1223.5
C2,13,5,2.62,1171.5
C2,13,6,2.62,1119.6
C2,13,7,2.62,1067.6
C2,13,8,2.62,1015.7
C2,13,9,2.62,963.7
C2,13,10,2.62,911.78
C2,14,1,2.58,1345.27
C2,14,2,2.58,1294.6
C2,14,3,2.58,1243.9
C2,14,4,2.58,1193.3
C2,14,5,2.58,1142.6
C2,14,6,2.58,1091.9
C2,14,7,2.58,1041.3
C2,14,8,2.58,990.6
C2,14,9,2.58,939.9
C2,14,10,2.58,889.24
C2,15,1,2.53,1345.73
C2,15,2,2.53,1295.0
C2,15,3,2.53,1244.4
C2,15,4,2.53,1193.7
C2,15,5,2.53,1143.0
C2,15,6,2.53,1092.3
C2,15,7,2.53,1041.6
C2,15,8,2.53,990.9
C2,15,9,2.53,940.2
C2,15,10,2.53,889.55
C2,16,1,2.55,1334.71
C2,16,2,2.55,1284.4
C2,16,3,2.55,1234.2
C2,16,4,2.55,1183.9
C2,16,5,2.55,1133.6
C2,16,6,2.55,1083.3
C2,16,7,2.55,1033.1
C2,16,8,2.55,982.8
C2,16,9,2.55,932.5
C2,16,10,2.55,882.26
C2,17,1,2.66,1352.49
C2,17,2,2.66,1301.5
C2,17,3,2.66,1250.6
C2,17,4,2.66,1199.7
C2,17,5,2.66,1148.7
C2,17,6,2.66,1097.8
C2,17,7,2.66,1046.8
C2,17,8,2.66,995.9
C2,17,9,2.66,945.0
C2,17,10,2.66,894.02
C2,18,1,2.67,1369.26
C2,18,2,2.67,1317.7
C2,18,3,2.67,1266.1
C2,18,4,2.67,1214.5
C2,18,5,2.67,1163.0
C2,18,6,2.67,1111.4
C2,18,7,2.67,1059.8
C2,18,8,2.67,1008.2
C2,18,9,2.67,956.7
C2,18,10,2.67,905.1
C2,19,1,2.75,1378.52
C2,19,2,2.75,1326.6
C2,19,3,2.75,1274.7
C2,19,4,2.75,1222.8
C2,19,5,2.75,1170.8
C2,19,6,2.75,1118.9
C2,19,7,2.75,1067.0
C2,19,8,2.75,1015.1
C2,19,9,2.75,963.1
C2,19,10,2.75,911.22
C2,20,1,2.83,1397.05
C2,20,2,2.83,1344.4
C2,20,3,2.83,1291.8
C2,20,4,2.83,1239.2
C2,20,5,2.83,1186.6
C2,20,6,2.83,1134.0
C2,20,7,2.83,1081.3
C2,20,8,2.83,1028.7
C2,20,9,2.83,976.1
C2,20,10,2.83,923.47
C2,21,1,2.88,1409.55
C2,21,2,2.88,1356.5
C2,21,3,2.88,1303.4
C2,21,4,2.88,1250.3
C2,21,5,2.88,1197.2
C2,21,6,2.88,1144.1
C2,21,7,2.88,1091.0
C2,21,8,2.88,1037.9
C2,21,9,2.88,984.8
C2,21,10,2.88,931.74
C2,22,1,3.03,1452.9
C2,22,2,3.03,1398.2
C2,22,3,3.03,1343.5
C2,22,4,3.03,1288.7
C2,22,5,3.03,1234.0
C2,22,6,3.03,1179.3
C2,22,7,3.03,1124.6
C2,22,8,3.03,1069.8
C2,22,9,3.03,1015.1
C2,22,10,3.03,960.39
C2,23,1,3.20,1520.8
C2,23,2,3.20,1463.5
C2,23,3,3.20,1406.2
C2,23,4,3.20,1349.0
C2,23,5,3.20,1291.7
C2,23,6,3.20,1234.4
C2,23,7,3.20,1177.1
C2,23,8,3.20,1119.8
C2,23,9,3.20,1062.6
C2,23,10,3.20,1005.27
