generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.10,424.0
G1,1,2,1.10,511.5
G1,1,3,1.10,599.0
G1,1,4,1.10,686.5
G1,1,5,1.10,774.0
G1,1,6,1.10,861.5
G1,1,7,1.10,949.0
G1,1,8,1.10,1036.5
G1,1,9,1.10,1123.9
G1,1,10,6.10,1211.44
G1,2,1,1.10,408.8
G1,2,2,1.10,493.1
G1,2,3,1.10,577.5
G1,2,4,1.10,661.8
G1,2,5,1.10,746.2
G1,2,6,1.10,830.5
G1,2,7,1.10,914.9
G1,2,8,1.10,999.3
G1,2,9,1.10,1083.6
G1,2,10,5.50,1167.96
G1,3,1,1.05,395.8
G1,3,2,1.05,477.5
G1,3,3,1.05,559.1
G1,3,4,1.05,640.8
G1,3,5,1.05,722.5
G1,3,6,1.05,804.2
G1,3,7,1.05,885.8
G1,3,8,1.05,967.5
G1,3,9,1.05,1049.2
G1,3,10,5.05,1130.86
G1,4,1,0.99,367.1
G1,4,2,0.99,442.9
G1,4,3,0.99,518.6
G1,4,4,0.99,594.4
G1,4,5,0.99,670.1
G1,4,6,0.99,745.9
G1,4,7,0.99,821.7
G1,4,8,0.99,897.4
G1,4,9,0.99,973.2
G1,4,10,4.99,1048.93
G1,5,1,0.92,398.0
G1,5,2,0.92,480.1
G1,5,3,0.92,562.2
G1,5,4,0.92,644.3
G1,5,5,0.92,726.4
G1,5,6,0.92,808.6
G1,5,7,0.92,890.7
G1,5,8,0.92,972.8
G1,5,9,0.92,1054.9
G1,5,10,5.42,1137.04
G1,6,1,0.96,381.9
G1,6,2,0.96,460.7
G1,6,3,0.96,539.6
G1,6,4,0.96,618.4
G1,6,5,0.96,697.2
G1,6,6,0.96,776.0
G1,6,7,0.96,854.8
G1,6,8,0.96,933.6
G1,6,9,0.96,1012.4
G1,6,10,4.26,1091.24
G1,7,1,0.93,389.3
G1,7,2,0.93,469.6
G1,7,3,0.93,550.0
G1,7,4,0.93,630.3
G1,7,5,0.93,710.6
G1,7,6,0.93,791.0
G1,7,7,0.93,871.3
G1,7,8,0.93,951.6
G1,7,9,0.93,1032.0
G1,7,10,4.73,1112.3
G1,8,1,0.87,364.3
G1,8,2,0.87,439.5
G1,8,3,0.87,514.7
G1,8,4,0.87,589.8
G1,8,5,0.87,665.0
G1,8,6,0.87,740.2
G1,8,7,0.87,815.4
G1,8,8,0.87,890.6
G1,8,9,0.87,965.7
G1,8,10,4.37,1040.91
G1,9,1,0.88,376.7
G1,9,2,0.88,454.4
G1,9,3,0.88,532.1
G1,9,4,0.88,609.9
G1,9,5,0.88,687.6
G1,9,6,0.88,765.3
G1,9,7,0.88,843.1
G1,9,8,0.88,920.8
G1,9,9,0.88,998.5
G1,9,10,4.18,1076.24
G1,10,1,0.92,374.5
G1,10,2,0.92,451.8
G1,10,3,0.92,529.1
G1,10,4,0.92,606.4
G1,10,5,0.92,683.7
G1,10,6,0.92,761.0
G1,10,7,0.92,838.3
G1,10,8,0.92,915.5
G1,10,9,0.92,992.8
G1,10,10,4.02,1070.12
G1,11,1,0.92,364.3
G1,11,2,0.92,439.5
G1,11,3,0.92,514.7
G1,11,4,0.92,589.8
G1,11,5,0.92,665.0
G1,11,6,0.92,740.2
G1,11,7,0.92,815.4
G1,11,8,0.92,890.6
G1,11,9,0.92,965.7
G1,11,10,3.12,1040.91
G1,12,1,0.86,349.0
G1,12,2,0.86,421.0
G1,12,3,0.86,493.0
G1,12,4,0.86,565.0
G1,12,5,0.86,637.1
G1,12,6,0.86,709.1
G1,12,7,0.86,781.1
G1,12,8,0.86,853.1
