generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.24,300.9
G2,1,2,1.24,363.0
G2,1,3,1.24,425.1
G2,1,4,1.24,487.2
G2,1,5,1.24,549.3
G2,1,6,1.24,611.4
G2,1,7,1.24,673.5
G2,1,8,1.24,735.6
G2,1,9,1.24,797.7
G2,1,10,6.44,859.79
G2,2,1,1.20,286.8
G2,2,2,1.20,345.9
G2,2,3,1.20,405.1
G2,2,4,1.20,464.3
G2,2,5,1.20,523.5
G2,2,6,1.20,582.6
G2,2,7,1.20,641.8
G2,2,8,1.20,701.0
G2,2,9,1.20,760.1
G2,2,10,6.20,819.32
G2,3,1,1.21,291.9
G2,3,2,1.21,352.2
G2,3,3,1.21,412.4
G2,3,4,1.21,472.7
G2,3,5,1.21,532.9
G2,3,6,1.21,593.2
G2,3,7,1.21,653.4
G2,3,8,1.21,713.7
G2,3,9,1.21,773.9
G2,3,10,5.91,834.14
G2,4,1,1.20,287.5
G2,4,2,1.20,346.8
G2,4,3,1.20,406.1
G2,4,4,1.20,465.4
G2,4,5,1.20,524.7
G2,4,6,1.20,584.1
G2,4,7,1.20,643.4
G2,4,8,1.20,702.7
G2,4,9,1.20,762.0
G2,4,10,3.80,821.34
G2,5,1,1.19,291.7
G2,5,2,1.19,351.9
G2,5,3,1.19,412.1
G2,5,4,1.19,472.3
G2,5,5,1.19,532.5
G2,5,6,1.19,592.6
G2,5,7,1.19,652.8
G2,5,8,1.19,713.0
G2,5,9,1.19,773.2
G2,5,10,3.69,833.4
G2,6,1,1.14,269.9
G2,6,2,1.14,325.5
G2,6,3,1.14,381.2
G2,6,4,1.14,436.9
G2,6,5,1.14,492.6
G2,6,6,1.14,548.3
G2,6,7,1.14,604.0
G2,6,8,1.14,659.6
G2,6,9,1.14,715.3
G2,6,10,4.14,771.01
G2,7,1,1.12,283.5
G2,7,2,1.12,342.0
G2,7,3,1.12,400.5
G2,7,4,1.12,459.0
G2,7,5,1.12,517.5
G2,7,6,1.12,576.0
G2,7,7,1.12,634.5
G2,7,8,1.12,693.0
G2,7,9,1.12,751.5
G2,7,10,4.42,810.01
G2,8,1,1.15,279.9
G2,8,2,1.15,337.7
G2,8,3,1.15,395.5
G2,8,4,1.15,453.2
G2,8,5,1.15,511.0
G2,8,6,1.15,568.8
G2,8,7,1.15,626.5
G2,8,8,1.15,684.3
G2,8,9,1.15,742.1
G2,8,10,2.65,799.85
G2,9,1,1.14,278.6
G2,9,2,1.14,336.1
G2,9,3,1.14,393.5
G2,9,4,1.14,451.0
G2,9,5,1.14,508.5
G2,9,6,1.14,566.0
G2,9,7,1.14,623.5
G2,9,8,1.14,681.0
G2,9,9,1.14,738.4
G2,9,10,2.94,795.93
G2,10,1,1.17,276.6
G2,10,2,1.17,333.6
G2,10,3,1.17,390.7
G2,10,4,1.17,447.8
G2,10,5,1.17,504.8
G2,10,6,1.17,561.9
G2,10,7,1.17,619.0
G2,10,8,1.17,676.0
G2,10,9,1.17,733.1
G2,10,10,3.37,790.17
G2,11,1,1.12,278.6
G2,11,2,1.12,336.1
G2,11,3,1.12,393.5
G2,11,4,1.12,451.0
G2,11,5,1.12,508.5
G2,11,6,1.12,566.0
G2,11,7,1.12,623.5
G2,11,8,1.12,681.0
G2,11,9,1.12,738.4
G2,11,10,4.02,795.93
G2,12,1,1.10,258.3
G2,12,2,1.10,311.5
G2,12,3,1.10,364.8
G2,12,4,1.10,418.1
G2,12,5,1.10,471.4
G2,12,6,1.10,524.7
G2,12,7,1.10,578.0
G2,12,8,1.10,631.3
G2,12,9,1.10,684.6
G2,12,10,4.70,737.88
G2,13,1,1.12,274.5
G2,13,2,1.12,331.1
G2,13,3,1.12,387.8
G2,13,4,1.12,444.4
G2,13,5,1.12,501.0
G2,13,6,1.12,557.7
G2,13,7,1.12,614.3
G2,13,8,1.12,671.0
G2,13,9,1.12,727.6
G2,13,10,4.92,784.23
G2,14,1,1.09,278.6
G2,14,2,1.09,336.1
G2,14,3,1.09,393.5
G2,14,4,1.09,451.0
G2,14,5,1.09,508.5
G2,14,6,1.09,566.0
G2,14,7,1.09,623.5
G2,14,8,1.09,681.0
G2,14,9,1.09,738.4
G2,14,10,4.49,795.93
G2,15,1,1.13,273.9
G2,15,2,1.13,330.4
G2,15,3,1.13,386.9
G2,15,4,1.13,443.5
G2,15,5,1.13,500.0
G2,15,6,1.13,556.5
G2,15,7,1.13,613.0
G2,15,8,1.13,669.5
G2,15,9,1.13,726.1
G2,15,10,4.83,782.58
G2,16,1,1.09,269.9
G2,16,2,1.09,325.5
G2,16,3,1.09,381.2
G2,16,4,1.09,436.9
G2,16,5,1.09,492.6
G2,16,6,1.09,548.3
G2,16,7,1.09,604.0
G2,16,8,1.09,659.6
G2,16,9,1.09,715.3
G2,16,10,3.99,771.01
G2,17,1,1.09,271.1
G2,17,2,1.09,327.0
G2,17,3,1.09,382.9
G2,17,4,1.09,438.8
G2,17,5,1.09,494.8
G2,17,6,1.09,550.7
G2,17,7,1.09,606.6
G2,17,8,1.09,662.6
G2,17,9,1.09,718.5
G2,17,10,4.19,774.44
G2,18,1,1.09,278.6
G2,18,2,1.09,336.1
G2,18,3,1.09,393.5
G2,18,4,1.09,451.0
G2,18,5,1.09,508.5
G2,18,6,1.09,566.0
G2,18,7,1.09,623.5
G2,18,8,1.09,681.0
G2,18,9,1.09,738.4
G2,18,10,3.89,795.93
G2,19,1,1.18,269.5
G2,19,2,1.18,325.1
G2,19,3,1.18,380.7
G2,19,4,1.18,436.3
G2,19,5,1.18,491.9
G2,19,6,1.18,547.5
G2,19,7,1.18,603.1
G2,19,8,1.18,658.8
G2,19,9,1.18,714.4
G2,19,10,4.38,769.97
G2,20,1,1.23,278.6
G2,20,2,1.23,336.1
G2,20,3,1.23,393.6
G2,20,4,1.23,451.1
G2,20,5,1.23,508.5
G2,20,6,1.23,566.0
G2,20,7,1.23,623.5
G2,20,8,1.23,681.0
G2,20,9,1.23,738.5
G2,20,10,4.23,795.99
G2,21,1,1.21,286.9
G2,21,2,1.21,346.1
G2,21,3,1.21,405.4
G2,21,4,1.21,464.6
G2,21,5,1.21,523.8
G2,21,6,1.21,583.0
G2,21,7,1.21,642.2
G2,21,8,1.21,701.4
G2,21,9,1.21,760.6
G2,21,10,6.31,819.81
G2,22,1,1.34,292.7
G2,22,2,1.34,353.1
G2,22,3,1.34,413.5
G2,22,4,1.34,473.9
G2,22,5,1.34,534.3
G2,22,6,1.34,594.6
G2,22,7,1.34,655.0
G2,22,8,1.34,715.4
G2,22,9,1.34,775.8
G2,22,10,6.34,836.22
G2,23,1,1.42,285.1
G2,23,2,1.42,343.9
G2,23,3,1.42,402.7
G2,23,4,1.42,461.5
G2,23,5,1.42,520.4
G2,23,6,1.42,579.2
G2,23,7,1.42,638.0
G2,23,8,1.42,696.8
G2,23,9,1.42,755.7
G2,23,10,6.82,814.48
G2,24,1,1.40,298.7
G2,24,2,1.40,360.3
G2,24,3,1.40,421.9
G2,24,4,1.40,483.5
G2,24,5,1.40,545.2
G2,24,6,1.40,606.8
G2,24,7,1.40,668.4
G2,24,8,1.40,730.0
G2,24,9,1.40,791.7
G2,24,10,8.00,853.3
G2,25,1,1.59,304.4
G2,25,2,1.59,367.2
G2,25,3,1.59,430.0
G2,25,4,1.59,492.8
G2,25,5,1.59,555.6
G2,25,6,1.59,618.4
G2,25,7,1.59,681.2
G2,25,8,1.59,744.0
G2,25,9,1.59,806.8
G2,25,10,7.59,869.65
G2,26,1,1.87,312.9
G2,26,2,1.87,377.5
G2,26,3,1.87,442.1
