generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.31,323.8
G2,1,2,1.31,390.7
G2,1,3,1.31,457.5
G2,1,4,1.31,524.3
G2,1,5,1.31,591.1
G2,1,6,1.31,658.0
G2,1,7,1.31,724.8
G2,1,8,1.31,791.6
G2,1,9,1.31,858.4
G2,1,10,4.01,925.25
G2,2,1,1.28,301.5
G2,2,2,1.28,363.8
G2,2,3,1.28,426.0
G2,2,4,1.28,488.2
G2,2,5,1.28,550.4
G2,2,6,1.28,612.7
G2,2,7,1.28,674.9
G2,2,8,1.28,737.1
G2,2,9,1.28,799.3
G2,2,10,3.88,861.57
G2,3,1,1.24,280.3
G2,3,2,1.24,338.1
G2,3,3,1.24,396.0
G2,3,4,1.24,453.8
G2,3,5,1.24,511.6
G2,3,6,1.24,569.5
G2,3,7,1.24,627.3
G2,3,8,1.24,685.2
G2,3,9,1.24,743.0
G2,3,10,3.54,800.83
G2,4,1,1.21,273.0
G2,4,2,1.21,329.4
G2,4,3,1.21,385.7
G2,4,4,1.21,442.0
G2,4,5,1.21,498.4
G2,4,6,1.21,554.7
G2,4,7,1.21,611.1
G2,4,8,1.21,667.4
G2,4,9,1.21,723.7
G2,4,10,3.91,780.07
G2,5,1,1.14,299.7
G2,5,2,1.14,361.5
G2,5,3,1.14,423.4
G2,5,4,1.14,485.2
G2,5,5,1.14,547.1
G2,5,6,1.14,608.9
G2,5,7,1.14,670.8
G2,5,8,1.14,732.6
G2,5,9,1.14,794.5
G2,5,10,4.14,856.3
G2,6,1,1.21,261.8
G2,6,2,1.21,315.8
G2,6,3,1.21,369.8
G2,6,4,1.21,423.8
G2,6,5,1.21,477.8
G2,6,6,1.21,531.9
G2,6,7,1.21,585.9
G2,6,8,1.21,639.9
G2,6,9,1.21,693.9
G2,6,10,3.81,747.92
G2,7,1,1.15,271.5
G2,7,2,1.15,327.5
G2,7,3,1.15,383.5
G2,7,4,1.15,439.5
G2,7,5,1.15,495.5
G2,7,6,1.15,551.5
G2,7,7,1.15,607.6
G2,7,8,1.15,663.6
G2,7,9,1.15,719.6
G2,7,10,3.25,775.6
G2,8,1,1.05,261.7
G2,8,2,1.05,315.7
G2,8,3,1.05,369.7
G2,8,4,1.05,423.7
G2,8,5,1.05,477.7
G2,8,6,1.05,531.7
G2,8,7,1.05,585.7
G2,8,8,1.05,639.7
G2,8,9,1.05,693.7
G2,8,10,5.15,747.68
G2,9,1,1.05,263.8
G2,9,2,1.05,318.2
G2,9,3,1.05,372.7
G2,9,4,1.05,427.1
G2,9,5,1.05,481.6
G2,9,6,1.05,536.0
G2,9,7,1.05,590.4
G2,9,8,1.05,644.9
G2,9,9,1.05,699.3
G2,9,10,4.15,753.74
G2,10,1,0.93,249.2
G2,10,2,0.93,300.6
G2,10,3,0.93,352.0
G2,10,4,0.93,403.4
G2,10,5,0.93,454.8
G2,10,6,0.93,506.3
G2,10,7,0.93,557.7
G2,10,8,0.93,609.1
G2,10,9,0.93,660.5
G2,10,10,5.43,711.92
G2,11,1,0.89,262.7
G2,11,2,0.89,316.9
G2,11,3,0.89,371.1
G2,11,4,0.89,425.4
G2,11,5,0.89,479.6
G2,11,6,0.89,533.8
G2,11,7,0.89,588.0
G2,11,8,0.89,642.2
G2,11,9,0.89,696.4
G2,11,10,5.39,750.62
G2,12,1,0.88,253.3
G2,12,2,0.88,305.6
G2,12,3,0.88,357.8
G2,12,4,0.88,410.1
G2,12,5,0.88,462.4
G2,12,6,0.88,514.7
G2,12,7,0.88,566.9
G2,12,8,0.88,619.2
G2,12,9,0.88,671.5
G2,12,10,5.48,723.74
G2,13,1,0.77,267.9
G2,13,2,0.77,323.2
G2,13,3,0.77,378.4
G2,13,4,0.77,433.7
G2,13,5,0.77,489.0
G2,13,6,0.77,544.3
G2,13,7,0.77,599.5
G2,13,8,0.77,654.8
G2,13,9,0.77,710.1
G2,13,10,5.87,765.38
G2,14,1,0.78,251.4
G2,14,2,0.78,303.3
G2,14,3,0.78,355.2
G2,14,4,0.78,407.0
G2,14,5,0.78,458.9
G2,14,6,0.78,510.8
G2,14,7,0.78,562.7
G2,14,8,0.78,614.5
G2,14,9,0.78,666.4
G2,14,10,6.58,718.29
G2,15,1,0.80,236.9
G2,15,2,0.80,285.8
G2,15,3,0.80,334.6
G2,15,4,0.80,383.5
G2,15,5,0.80,432.4
G2,15,6,0.80,481.3
G2,15,7,0.80,530.1
G2,15,8,0.80,579.0
G2,15,9,0.80,627.9
G2,15,10,5.40,676.78
G2,16,1,0.80,239.0
G2,16,2,0.80,288.3
G2,16,3,0.80,337.7
G2,16,4,0.80,387.0
G2,16,5,0.80,436.3
G2,16,6,0.80,485.6
G2,16,7,0.80,534.9
G2,16,8,0.80,584.3
G2,16,9,0.80,633.6
G2,16,10,6.30,682.9
G2,17,1,0.82,238.5
G2,17,2,0.82,287.7
G2,17,3,0.82,337.0
G2,17,4,0.82,386.2
G2,17,5,0.82,435.4
G2,17,6,0.82,484.6
G2,17,7,0.82,533.8
G2,17,8,0.82,583.1
G2,17,9,0.82,632.3
G2,17,10,6.02,681.49
G2,18,1,0.89,250.5
G2,18,2,0.89,302.2
G2,18,3,0.89,353.9
G2,18,4,0.89,405.6
G2,18,5,0.89,457.3
G2,18,6,0.89,509.0
G2,18,7,0.89,560.7
G2,18,8,0.89,612.4
G2,18,9,0.89,664.1
G2,18,10,6.39,715.78
G2,19,1,1.02,256.5
G2,19,2,1.02,309.4
G2,19,3,1.02,362.3
G2,19,4,1.02,415.2
G2,19,5,1.02,468.1
G2,19,6,1.02,521.1
G2,19,7,1.02,574.0
G2,19,8,1.02,626.9
G2,19,9,1.02,679.8
G2,19,10,6.42,732.74
G2,20,1,1.07,267.9
G2,20,2,1.07,323.2
G2,20,3,1.07,378.4
G2,20,4,1.07,433.7
G2,20,5,1.07,489.0
G2,20,6,1.07,544.3
G2,20,7,1.07,599.5
G2,20,8,1.07,654.8
G2,20,9,1.07,710.1
G2,20,10,5.77,765.38
G2,21,1,1.11,298.0
G2,21,2,1.11,359.5
G2,21,3,1.11,421.0
G2,21,4,1.11,482.5
G2,21,5,1.11,544.0
G2,21,6,1.11,605.5
G2,21,7,1.11,667.0
G2,21,8,1.11,728.5
G2,21,9,1.11,790.0
G2,21,10,5.81,851.46
G2,22,1,1.21,300.0
G2,22,2,1.21,361.9
G2,22,3,1.21,423.8
G2,22,4,1.21,485.8
G2,22,5,1.21,547.7
G2,22,6,1.21,609.6
G2,22,7,1.21,671.5
G2,22,8,1.21,733.4
G2,22,9,1.21,795.3
G2,22,10,6.11,857.22
G2,23,1,1.41,310.7
G2,23,2,1.41,374.9
G2,23,3,1.41,439.0
G2,23,4,1.41,503.1
G2,23,5,1.41,567.2
G2,23,6,1.41,631.4
G2,23,7,1.41,695.5
G2,23,8,1.41,759.6
G2,23,9,1.41,823.7
G2,23,10,5.81,887.84
G2,24,1,1.50,316.3
G2,24,2,1.50,381.6
G2,24,3,1.50,446.9
G2,24,4,1.50,512.1
G2,24,5,1.50,577.4
G2,24,6,1.50,642.7
G2,24,7,1.50,707.9
G2,24,8,1.50,773.2
G2,24,9,1.50,838.5
G2,24,10,6.00,903.75
G2,25,1,1.46,342.9
G2,25,2,1.46,413.6
G2,25,3,1.46,484.4
G2,25,4,1.46,555.1
G2,25,5,1.46,625.9
G2,25,6,1.46,696.6
G2,25,7,1.46,767.4
G2,25,8,1.46,838.1
G2,25,9,1.46,908.9
G2,25,10,7.16,979.62
G2,26,1,1.77,364.3
G2,26,2,1.77,439.5
G2,26,3,1.77,514.6
G2,26,4,1.77,589.8
G2,26,5,1.77,665.0
G2,26,6,1.77,740.2
G2,26,7,1.77,815.3
G2,26,8,1.77,890.5
G2,26,9,1.77,965.7
G2,26,10,5.57,1040.85
G2,27,1,1.95,354.8
G2,27,2,1.95,428.0
G2,27,3,1.95,501.2
G2,27,4,1.95,574.4
G2,27,5,1.95,647.7
G2,27,6,1.95,720.9
G2,27,7,1.95,794.1
G2,27,8,1.95,867.3
G2,27,9,1.95,940.5
G2,27,10,5.75,1013.72
G2,28,1,2.12,345.2
G2,28,2,2.12,416.4
G2,28,3,2.12,487.6
G2,28,4,2.12,558.8
G2,28,5,2.12,630.1
G2,28,6,2.12,701.3
G2,28,7,2.12,772.5
G2,28,8,2.12,843.7
G2,28,9,2.12,914.9
G2,28,10,6.02,986.17
G2,29,1,2.37,372.1
G2,29,2,2.37,448.8
G2,29,3,2.37,525.6
G2,29,4,2.37,602.4
G2,29,5,2.37,679.1
G2,29,6,2.37,755.9
G2,29,7,2.37,832.7
G2,29,8,2.37,909.5
G2,29,9,2.37,986.2
G2,29,10,6.57,1063.01
G2,30,1,2.52,362.7
G2,30,2,2.52,437.5
G2,30,3,2.52,512.4
G2,30,4,2.52,587.2
G2,30,5,2.52,662.1
G2,30,6,2.52,736.9
G2,30,7,2.52,811.7
G2,30,8,2.52,886.6
G2,30,9,2.52,961.4
G2,30,10,6.42,1036.26
G2,31,1,2.61,356.7
G2,31,2,2.61,430.3
G2,31,3,2.61,503.9
G2,31,4,2.61,577.5
G2,31,5,2.61,651.1
G2,31,6,2.61,724.7
G2,31,7,2.61,798.3
G2,31,8,2.61,871.9
G2,31,9,2.61,945.5
G2,31,10,8.81,1019.05
G2,32,1,2.74,322.3
G2,32,2,2.74,388.8
G2,32,3,2.74,455.3
G2,32,4,2.74,521.8
G2,32,5,2.74,588.4
G2,32,6,2.74,654.9
G2,32,7,2.74,721.4
G2,32,8,2.74,787.9
G2,32,9,2.74,854.4
G2,32,10,8.94,920.9
G2,33,1,2.87,372.1
G2,33,2,2.87,448.8
G2,33,3,2.87,525.6
G2,33,4,2.87,602.4
G2,33,5,2.87,679.1
G2,33,6,2.87,755.9
G2,33,7,2.87,832.7
G2,33,8,2.87,909.5
G2,33,9,2.87,986.2
G2,33,10,10.57,1063.01
G2,34,1,2.97,353.0
G2,34,2,2.97,425.9
G2,34,3,2.97,498.7
G2,34,4,2.97,571.6
G2,34,5,2.97,644.4
G2,34,6,2.97,717.3
G2,34,7,2.97,790.1
G2,34,8,2.97,862.9
G2,34,9,2.97,935.8
G2,34,10,10.77,1008.64
G2,35,1,3.22,325.9
G2,35,2,3.22,393.1
G2,35,3,3.22,460.4
G2,35,4,3.22,527.6
G2,35,5,3.22,594.8
G2,35,6,3.22,662.1
G2,35,7,3.22,729.3
G2,35,8,3.22,796.6
G2,35,9,3.22,863.8
G2,35,10,8.32,931.06
G2,36,1,3.30,311.0
G2,36,2,3.30,375.2
G2,36,3,3.30,439.3
G2,36,4,3.30,503.5
G2,36,5,3.30,567.7
G2,36,6,3.30,631.9
G2,36,7,3.30,696.0
G2,36,8,3.30,760.2
G2,36,9,3.30,824.4
G2,36,10,7.20,888.57
G2,37,1,3.45,321.1
G2,37,2,3.45,387.4
G2,37,3,3.45,453.6
G2,37,4,3.45,519.9
G2,37,5,3.45,586.2
G2,37,6,3.45,652.4
G2,37,7,3.45,718.7
G2,37,8,3.45,784.9
G2,37,9,3.45,851.2
G2,37,10,7.25,917.47
G2,38,1,3.47,280.5
G2,38,2,3.47,338.4
G2,38,3,3.47,396.2
G2,38,4,3.47,454.1
G2,38,5,3.47,512.0
G2,38,6,3.47,569.9
G2,38,7,3.47,627.7
G2,38,8,3.47,685.6
G2,38,9,3.47,743.5
G2,38,10,6.67,801.38
G2,39,1,3.48,251.8
G2,39,2,3.48,303.8
G2,39,3,3.48,355.7
G2,39,4,3.48,407.7
G2,39,5,3.48,459.6
G2,39,6,3.48,511.6
G2,39,7,3.48,563.6
G2,39,8,3.48,615.5
G2,39,9,3.48,667.5
G2,39,10,7.88,719.45
G2,40,1,3.50,212.5
G2,40,2,3.50,256.4
G2,40,3,3.50,300.3
G2,40,4,3.50,344.1
G2,40,5,3.50,388.0
G2,40,6,3.50,431.8
G2,40,7,3.50,475.7
G2,40,8,3.50,519.6
G2,40,9,3.50,563.4
G2,40,10,6.50,607.28
G2,41,1,3.52,260.4
G2,41,2,3.52,314.2
G2,41,3,3.52,367.9
G2,41,4,3.52,421.6
G2,41,5,3.52,475.4
G2,41,6,3.52,529.1
G2,41,7,3.52,582.9
G2,41,8,3.52,636.6
G2,41,9,3.52,690.3
G2,41,10,8.52,744.07
G2,42,1,3.57,217.7
G2,42,2,3.57,262.6
G2,42,3,3.57,307.5
G2,42,4,3.57,352.4
G2,42,5,3.57,397.3
G2,42,6,3.57,442.2
G2,42,7,3.57,487.2
G2,42,8,3.57,532.1
G2,42,9,3.57,577.0
G2,42,10,7.77,621.91
G2,43,1,3.51,190.8
G2,43,2,3.51,230.1
G2,43,3,3.51,269.5
G2,43,4,3.51,308.8
G2,43,5,3.51,348.2
G2,43,6,3.51,387.6
G2,43,7,3.51,426.9
G2,43,8,3.51,466.3
G2,43,9,3.51,505.6
G2,43,10,6.41,545.01
G2,44,1,3.29,160.0
G2,44,2,3.29,193.0
G2,44,3,3.29,226.0
G2,44,4,3.29,259.0
G2,44,5,3.29,292.0
G2,44,6,3.29,325.0
G2,44,7,3.29,358.0
G2,44,8,3.29,391.1
G2,44,9,3.29,424.1
G2,44,10,9.39,457.08
G2,45,1,3.32,155.8
G2,45,2,3.32,188.0
G2,45,3,3.32,220.2
G2,45,4,3.32,252.3
G2,45,5,3.32,284.5
G2,45,6,3.32,316.6
G2,45,7,3.32,348.8
G2,45,8,3.32,380.9
G2,45,9,3.32,413.1
G2,45,10,8.72,445.26
G2,46,1,3.38,157.5
G2,46,2,3.38,190.0
G2,46,3,3.38,222.5
G2,46,4,3.38,255.0
G2,46,5,3.38,287.4
G2,46,6,3.38,319.9
G2,46,7,3.38,352.4
G2,46,8,3.38,384.9
G2,46,9,3.38,417.4
G2,46,10,6.88,449.92
G2,47,1,3.38,134.6
G2,47,2,3.38,162.4
G2,47,3,3.38,190.1
G2,47,4,3.38,217.9
G2,47,5,3.38,245.7
G2,47,6,3.38,273.4
G2,47,7,3.38,301.2
G2,47,8,3.38,329.0
G2,47,9,3.38,356.7
G2,47,10,8.18,384.52
G2,48,1,3.23,117.8
G2,48,2,3.23,142.2
G2,48,3,3.23,166.5
G2,48,4,3.23,190.8
G2,48,5,3.23,215.1
G2,48,6,3.23,239.4
G2,48,7,3.23,263.7
G2,48,8,3.23,288.1
G2,48,9,3.23,312.4
G2,48,10,6.63,336.7
G2,49,1,3.13,138.4
G2,49,2,3.13,166.9
G2,49,3,3.13,195.5
G2,49,4,3.13,224.0
G2,49,5,3.13,252.6
G2,49,6,3.13,281.1
G2,49,7,3.13,309.7
G2,49,8,3.13,338.2
G2,49,9,3.13,366.8
G2,49,10,7.73,395.3
G2,50,1,3.08,99.2
G2,50,2,3.08,119.7
G2,50,3,3.08,140.1
G2,50,4,3.08,160.6
G2,50,5,3.08,181.1
G2,50,6,3.08,201.6
G2,50,7,3.08,222.0
G2,50,8,3.08,242.5
G2,50,9,3.08,263.0
G2,50,10,7.78,283.43
G2,51,1,3.05,107.1
G2,51,2,3.05,129.2
G2,51,3,3.05,151.3
G2,51,4,3.05,173.5
G2,51,5,3.05,195.6
G2,51,6,3.05,217.7
G2,51,7,3.05,239.8
G2,51,8,3.05,261.9
G2,51,9,3.05,284.0
G2,51,10,9.85,306.09
G2,52,1,3.02,96.4
G2,52,2,3.02,116.3
G2,52,3,3.02,136.2
G2,52,4,3.02,156.1
G2,52,5,3.02,176.0
G2,52,6,3.02,195.9
G2,52,7,3.02,215.8
G2,52,8,3.02,235.7
G2,52,9,3.02,255.6
G2,52,10,10.12,275.54
G2,53,1,2.88,67.6
G2,53,2,2.88,81.5
G2,53,3,2.88,95.4
G2,53,4,2.88,109.4
G2,53,5,2.88,123.3
G2,53,6,2.88,137.2
G2,53,7,2.88,151.2
G2,53,8,2.88,165.1
G2,53,9,2.88,179.1
G2,53,10,10.78,193.0
G2,54,1,2.82,83.1
G2,54,2,2.82,100.3
G2,54,3,2.82,117.5
G2,54,4,2.82,134.6
G2,54,5,2.82,151.8
G2,54,6,2.82,168.9
G2,54,7,2.82,186.1
