generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,0.97,417.1
G2,1,2,0.97,503.2
G2,1,3,0.97,589.2
G2,1,4,0.97,675.3
G2,1,5,0.97,761.4
G2,1,6,0.97,847.4
G2,1,7,0.97,933.5
G2,1,8,0.97,1019.6
G2,1,9,0.97,1105.7
G2,1,10,4.37,1191.72
G2,2,1,0.90,397.6
G2,2,2,0.90,479.7
G2,2,3,0.90,561.7
G2,2,4,0.90,643.8
G2,2,5,0.90,725.8
G2,2,6,0.90,807.9
G2,2,7,0.90,889.9
G2,2,8,0.90,972.0
G2,2,9,0.90,1054.0
G2,2,10,5.60,1136.06
G2,3,1,0.86,390.9
G2,3,2,0.86,471.6
G2,3,3,0.86,552.2
G2,3,4,0.86,632.9
G2,3,5,0.86,713.5
G2,3,6,0.86,794.2
G2,3,7,0.86,874.9
G2,3,8,0.86,955.5
G2,3,9,0.86,1036.2
G2,3,10,5.56,1116.84
G2,4,1,0.87,385.2
G2,4,2,0.87,464.7
G2,4,3,0.87,544.2
G2,4,4,0.87,623.7
G2,4,5,0.87,703.2
G2,4,6,0.87,782.7
G2,4,7,0.87,862.1
G2,4,8,0.87,941.6
G2,4,9,0.87,1021.1
G2,4,10,5.77,1100.61
G2,5,1,0.86,387.4
G2,5,2,0.86,467.3
G2,5,3,0.86,547.2
G2,5,4,0.86,627.2
G2,5,5,0.86,707.1
G2,5,6,0.86,787.1
G2,5,7,0.86,867.0
G2,5,8,0.86,946.9
G2,5,9,0.86,1026.9
G2,5,10,4.66,1106.79
G2,6,1,0.74,377.9
G2,6,2,0.74,455.9
G2,6,3,0.74,533.9
G2,6,4,0.74,611.9
G2,6,5,0.74,689.9
G2,6,6,0.74,767.9
G2,6,7,0.74,845.9
G2,6,8,0.74,923.9
G2,6,9,0.74,1001.9
G2,6,10,5.44,1079.85
G2,7,1,0.80,374.5
G2,7,2,0.80,451.8
G2,7,3,0.80,529.1
G2,7,4,0.80,606.3
G2,7,5,0.80,683.6
G2,7,6,0.80,760.9
G2,7,7,0.80,838.2
G2,7,8,0.80,915.4
G2,7,9,0.80,992.7
G2,7,10,4.80,1069.99
G2,8,1,0.81,371.2
G2,8,2,0.81,447.7
G2,8,3,0.81,524.3
G2,8,4,0.81,600.9
G2,8,5,0.81,677.5
G2,8,6,0.81,754.1
G2,8,7,0.81,830.7
G2,8,8,0.81,907.3
G2,8,9,0.81,983.9
G2,8,10,4.41,1060.44
G2,9,1,0.75,372.9
G2,9,2,0.75,449.9
G2,9,3,0.75,526.8
G2,9,4,0.75,603.8
G2,9,5,0.75,680.7
G2,9,6,0.75,757.7
G2,9,7,0.75,834.7
G2,9,8,0.75,911.6
G2,9,9,0.75,988.6
G2,9,10,5.45,1065.52
G2,10,1,0.77,364.3
G2,10,2,0.77,439.4
G2,10,3,0.77,514.6
G2,10,4,0.77,589.7
G2,10,5,0.77,664.9
G2,10,6,0.77,740.1
G2,10,7,0.77,815.2
G2,10,8,0.77,890.4
G2,10,9,0.77,965.6
G2,10,10,5.27,1040.73
G2,11,1,0.80,369.9
G2,11,2,0.80,446.2
G2,11,3,0.80,522.5
G2,11,4,0.80,598.8
G2,11,5,0.80,675.2
G2,11,6,0.80,751.5
G2,11,7,0.80,827.8
G2,11,8,0.80,904.1
G2,11,9,0.80,980.4
G2,11,10,4.20,1056.77
G2,12,1,0.82,363.8
G2,12,2,0.82,438.8
G2,12,3,0.82,513.9
G2,12,4,0.82,588.9
G2,12,5,0.82,664.0
G2,12,6,0.82,739.1
G2,12,7,0.82,814.1
G2,12,8,0.82,889.2
G2,12,9,0.82,964.3
G2,12,10,4.02,1039.32
G2,13,1,0.80,370.3
G2,13,2,0.80,446.7
G2,13,3,0.80,523.1
G2,13,4,0.80,599.6
G2,13,5,0.80,676.0
G2,13,6,0.80,752.4
G2,13,7,0.80,828.8
G2,13,8,0.80,905.2
G2,13,9,0.80,981.6
G2,13,10,4.20,1058.05
G2,14,1,0.80,363.8
G2,14,2,0.80,438.8
G2,14,3,0.80,513.9
G2,14,4,0.80,589.0
G2,14,5,0.80,664.0
G2,14,6,0.80,739.1
G2,14,7,0.80,814.2
G2,14,8,0.80,889.2
G2,14,9,0.80,964.3
G2,14,10,4.90,1039.38
G2,15,1,0.79,390.3
G2,15,2,0.79,470.8
G2,15,3,0.79,551.3
G2,15,4,0.79,631.9
G2,15,5,0.79,712.4
G2,15,6,0.79,792.9
G2,15,7,0.79,873.5
G2,15,8,0.79,954.0
G2,15,9,0.79,1034.5
G2,15,10,5.59,1115.06
G2,16,1,0.82,355.3
G2,16,2,0.82,428.6
G2,16,3,0.82,501.9
G2,16,4,0.82,575.2
G2,16,5,0.82,648.5
G2,16,6,0.82,721.8
G2,16,7,0.82,795.1
G2,16,8,0.82,868.4
G2,16,9,0.82,941.7
G2,16,10,5.72,1015.01
G2,17,1,0.84,353.2
G2,17,2,0.84,426.1
G2,17,3,0.84,499.0
G2,17,4,0.84,571.9
G2,17,5,0.84,644.8
G2,17,6,0.84,717.7
G2,17,7,0.84,790.6
G2,17,8,0.84,863.5
G2,17,9,0.84,936.4
G2,17,10,5.24,1009.25
G2,18,1,0.88,361.2
G2,18,2,0.88,435.7
G2,18,3,0.88,510.3
G2,18,4,0.88,584.8
G2,18,5,0.88,659.3
G2,18,6,0.88,733.8
G2,18,7,0.88,808.4
G2,18,8,0.88,882.9
G2,18,9,0.88,957.4
G2,18,10,5.38,1031.97
G2,19,1,1.02,353.7
G2,19,2,1.02,426.7
G2,19,3,1.02,499.7
G2,19,4,1.02,572.6
G2,19,5,1.02,645.6
G2,19,6,1.02,718.6
G2,19,7,1.02,791.6
G2,19,8,1.02,864.6
G2,19,9,1.02,937.6
G2,19,10,5.22,1010.54
G2,20,1,0.98,362.5
G2,20,2,0.98,437.4
G2,20,3,0.98,512.2
G2,20,4,0.98,587.0
G2,20,5,0.98,661.8
G2,20,6,0.98,736.6
G2,20,7,0.98,811.4
G2,20,8,0.98,886.2
G2,20,9,0.98,961.0
G2,20,10,6.28,1035.83
G2,21,1,1.01,362.9
G2,21,2,1.01,437.8
G2,21,3,1.01,512.7
G2,21,4,1.01,587.6
G2,21,5,1.01,662.5
G2,21,6,1.01,737.4
G2,21,7,1.01,812.3
G2,21,8,1.01,887.2
G2,21,9,1.01,962.1
G2,21,10,6.01,1036.99
G2,22,1,1.18,361.7
G2,22,2,1.18,436.4
G2,22,3,1.18,511.0
G2,22,4,1.18,585.7
G2,22,5,1.18,660.3
G2,22,6,1.18,735.0
G2,22,7,1.18,809.6
G2,22,8,1.18,884.3
G2,22,9,1.18,958.9
G2,22,10,6.08,1033.56
G2,23,1,1.27,360.5
G2,23,2,1.27,434.9
G2,23,3,1.27,509.3
G2,23,4,1.27,583.7
G2,23,5,1.27,658.1
G2,23,6,1.27,732.5
G2,23,7,1.27,806.9
G2,23,8,1.27,881.3
G2,23,9,1.27,955.7
G2,23,10,6.47,1030.13
G2,24,1,1.37,339.7
G2,24,2,1.37,409.8
G2,24,3,1.37,479.9
G2,24,4,1.37,550.0
G2,24,5,1.37,620.1
G2,24,6,1.37,690.2
G2,24,7,1.37,760.3
G2,24,8,1.37,830.4
G2,24,9,1.37,900.5
G2,24,10,7.57,970.62
G2,25,1,1.47,354.7
G2,25,2,1.47,427.9
G2,25,3,1.47,501.1
G2,25,4,1.47,574.3
G2,25,5,1.47,647.5
G2,25,6,1.47,720.7
G2,25,7,1.47,793.9
G2,25,8,1.47,867.1
G2,25,9,1.47,940.3
G2,25,10,7.67,1013.54
G2,26,1,1.63,353.5
G2,26,2,1.63,426.5
G2,26,3,1.63,499.4
G2,26,4,1.63,572.4
G2,26,5,1.63,645.3
G2,26,6,1.63,718.3
G2,26,7,1.63,791.3
G2,26,8,1.63,864.2
G2,26,9,1.63,937.2
G2,26,10,8.63,1010.11
G2,27,1,1.73,342.4
G2,27,2,1.73,413.0
G2,27,3,1.73,483.6
G2,27,4,1.73,554.3
G2,27,5,1.73,624.9
G2,27,6,1.73,695.6
G2,27,7,1.73,766.2
G2,27,8,1.73,836.9
G2,27,9,1.73,907.5
G2,27,10,10.23,978.15
G2,28,1,1.92,296.5
G2,28,2,1.92,357.7
G2,28,3,1.92,418.9
G2,28,4,1.92,480.0
G2,28,5,1.92,541.2
G2,28,6,1.92,602.4
G2,28,7,1.92,663.6
G2,28,8,1.92,724.8
G2,28,9,1.92,785.9
G2,28,10,10.02,847.12
G2,29,1,2.08,342.3
G2,29,2,2.08,412.9
G2,29,3,2.08,483.6
G2,29,4,2.08,554.2
G2,29,5,2.08,624.9
G2,29,6,2.08,695.5
G2,29,7,2.08,766.1
G2,29,8,2.08,836.8
G2,29,9,2.08,907.4
G2,29,10,10.18,978.03
G2,30,1,2.31,323.8
G2,30,2,2.31,390.6
G2,30,3,2.31,457.4
G2,30,4,2.31,524.2
G2,30,5,2.31,591.0
G2,30,6,2.31,657.8
G2,30,7,2.31,724.6
G2,30,8,2.31,791.4
G2,30,9,2.31,858.3
G2,30,10,10.41,925.06
G2,31,1,2.41,282.8
G2,31,2,2.41,341.2
G2,31,3,2.41,399.6
G2,31,4,2.41,457.9
G2,31,5,2.41,516.3
G2,31,6,2.41,574.7
