consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.68,1568.69
C2,1,2,2.68,1509.6
C2,1,3,2.68,1450.5
C2,1,4,2.68,1391.4
C2,1,5,2.68,1332.4
C2,1,6,2.68,1273.3
C2,1,7,2.68,1214.2
C2,1,8,2.68,1155.1
C2,1,9,2.68,1096.0
C2,1,10,2.68,1036.93
C2,2,1,2.76,1449.75
C2,2,2,2.76,1395.1
C2,2,3,2.76,1340.5
C2,2,4,2.76,1285.9
C2,2,5,2.76,1231.3
C2,2,6,2.76,1176.7
C2,2,7,2.76,1122.1
C2,2,8,2.76,1067.5
C2,2,9,2.76,1012.9
C2,2,10,2.76,958.31
C2,3,1,2.74,1433.17
C2,3,2,2.74,1379.2
C2,3,3,2.74,1325.2
C2,3,4,2.74,1271.2
C2,3,5,2.74,1217.3
C2,3,6,2.74,1163.3
C2,3,7,2.74,1109.3
C2,3,8,2.74,1055.3
C2,3,9,2.74,1001.3
C2,3,10,2.74,947.35
C2,4,1,2.66,1397.23
C2,4,2,2.66,1344.6
C2,4,3,2.66,1292.0
C2,4,4,2.66,1239.4
C2,4,5,2.66,1186.7
C2,4,6,2.66,1134.1
C2,4,7,2.66,1081.5
C2,4,8,2.66,1028.8
C2,4,9,2.66,976.2
C2,4,10,2.66,923.59
C2,5,1,2.60,1434.01
C2,5,2,2.60,1380.0
C2,5,3,2.60,1326.0
C2,5,4,2.60,1272.0
C2,5,5,2.60,1218.0
C2,5,6,2.60,1163.9
C2,5,7,2.60,1109.9
C2,5,8,2.60,1055.9
C2,5,9,2.60,1001.9
C2,5,10,2.60,947.9
C2,6,1,2.59,1397.23
C2,6,2,2.59,1344.6
C2,6,3,2.59,1292.0
C2,6,4,2.59,1239.4
C2,6,5,2.59,1186.7
C2,6,6,2.59,1134.1
C2,6,7,2.59,1081.5
C2,6,8,2.59,1028.8
C2,6,9,2.59,976.2
C2,6,10,2.59,923.59
C2,7,1,2.56,1405.01
C2,7,2,2.56,1352.1
C2,7,3,2.56,1299.2
C2,7,4,2.56,1246.3
C2,7,5,2.56,1193.3
C2,7,6,2.56,1140.4
C2,7,7,2.56,1087.5
C2,7,8,2.56,1034.6
C2,7,9,2.56,981.7
C2,7,10,2.56,928.74
C2,8,1,2.56,1343.78
C2,8,2,2.56,1293.2
C2,8,3,2.56,1242.6
C2,8,4,2.56,1191.9
C2,8,5,2.56,1141.3
C2,8,6,2.56,1090.7
C2,8,7,2.56,1040.1
C2,8,8,2.56,989.5
C2,8,9,2.56,938.9
C2,8,10,2.56,888.26
C2,9,1,2.54,1424.19
C2,9,2,2.54,1370.5
C2,9,3,2.54,1316.9
C2,9,4,2.54,1263.3
