consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.47,1664.1
C1,1,2,2.47,1601.4
C1,1,3,2.47,1538.7
C1,1,4,2.47,1476.1
C1,1,5,2.47,1413.4
C1,1,6,2.47,1350.7
C1,1,7,2.47,1288.0
C1,1,8,2.47,1225.4
C1,1,9,2.47,1162.7
C1,1,10,2.47,1100.0
C1,2,1,2.41,1572.02
C1,2,2,2.41,1512.8
C1,2,3,2.41,1453.6
C1,2,4,2.41,1394.4
C1,2,5,2.41,1335.2
C1,2,6,2.41,1276.0
C1,2,7,2.41,1216.8
C1,2,8,2.41,1157.6
C1,2,9,2.41,1098.3
C1,2,10,2.41,1039.13
C1,3,1,2.37,1521.17
C1,3,2,2.37,1463.9
C1,3,3,2.37,1406.6
C1,3,4,2.37,1349.3
C1,3,5,2.37,1292.0
C1,3,6,2.37,1234.7
C1,3,7,2.37,1177.4
C1,3,8,2.37,1120.1
C1,3,9,2.37,1062.8
C1,3,10,2.37,1005.52
C1,4,1,2.35,1516.17
C1,4,2,2.35,1459.1
C1,4,3,2.35,1402.0
C1,4,4,2.35,1344.9
C1,4,5,2.35,1287.7
C1,4,6,2.35,1230.6
C1,4,7,2.35,1173.5
C1,4,8,2.35,1116.4
C1,4,9,2.35,1059.3
C1,4,10,2.35,1002.21
C1,5,1,2.36,1568.23
C1,5,2,2.36,1509.2
C1,5,3,2.36,1450.1
C1,5,4,2.36,1391.0
C1,5,5,2.36,1332.0
C1,5,6,2.36,1272.9
C1,5,7,2.36,1213.8
C1,5,8,2.36,1154.8
C1,5,9,2.36,1095.7
C1,5,10,2.36,1036.62
C1,6,1,2.30,1484.58
C1,6,2,2.30,1428.7
C1,6,3,2.30,1372.7
C1,6,4,2.30,1316.8
C1,6,5,2.30,1260.9
C1,6,6,2.30,1205.0
C1,6,7,2.30,1149.1
C1,6,8,2.30,1093.2
C1,6,9,2.30,1037.2
C1,6,10,2.30,981.33
C1,7,1,2.29,1438.91
C1,7,2,2.29,1384.7
C1,7,3,2.29,1330.5
C1,7,4,2.29,1276.3
C1,7,5,2.29,1222.1
C1,7,6,2.29,1167.9
C1,7,7,2.29,1113.7
C1,7,8,2.29,1059.5
C1,7,9,2.29,1005.3
C1,7,10,2.29,951.15
C1,8,1,2.27,1394.64
C1,8,2,2.27,1342.1
C1,8,3,2.27,1289.6
C1,8,4,2.27,1237.1
C1,8,5,2.27,1184.5
C1,8,6,2.27,1132.0
C1,8,7,2.27,1079.5
C1,8,8,2.27,1026.9
C1,8,9,2.27,974.4
C1,8,10,2.27,921.88
C1,9,1,2.21,1454.29
C1,9,2,2.21,1399.5
C1,9,3,2.21,1344.7
C1,9,4,2.21,1290.0
C1,9,5,2.21,1235.2
C1,9,6,2.21,1180.4
C1,9,7,2.21,1125.6
C1,9,8,2.21,1070.9
C1,9,9,2.21,1016.1
C1,9,10,2.21,961.31
C1,10,1,2.22,1415.11
C1,10,2,2.22,1361.8
C1,10,3,2.22,1308.5
C1,10,4,2.22,1255.2
C1,10,5,2.22,1201.9
C1,10,6,2.22,1148.6
C1,10,7,2.22,1095.3
C1,10,8,2.22,1042.0
C1,10,9,2.22,988.7
C1,10,10,2.22,935.41
C1,11,1,2.23,1404.27
C1,11,2,2.23,1351.4
C1,11,3,2.23,1298.5
