generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,0.94,359.7
G1,1,2,0.94,433.9
G1,1,3,0.94,508.1
G1,1,4,0.94,582.4
G1,1,5,0.94,656.6
G1,1,6,0.94,730.8
G1,1,7,0.94,805.0
G1,1,8,0.94,879.2
G1,1,9,0.94,953.5
G1,1,10,3.44,1027.68
G1,2,1,0.94,343.1
G1,2,2,0.94,413.9
G1,2,3,0.94,484.7
G1,2,4,0.94,555.5
G1,2,5,0.94,626.3
G1,2,6,0.94,697.1
G1,2,7,0.94,767.8
G1,2,8,0.94,838.6
G1,2,9,0.94,909.4
G1,2,10,2.84,980.23
G1,3,1,0.92,331.1
G1,3,2,0.92,399.4
G1,3,3,0.92,467.8
G1,3,4,0.92,536.1
G1,3,5,0.92,604.4
G1,3,6,0.92,672.8
G1,3,7,0.92,741.1
G1,3,8,0.92,809.4
G1,3,9,0.92,877.7
G1,3,10,2.72,946.06
G1,4,1,0.90,319.0
G1,4,2,0.90,384.8
G1,4,3,0.90,450.6
G1,4,4,0.90,516.4
G1,4,5,0.90,582.2
G1,4,6,0.90,648.0
G1,4,7,0.90,713.8
G1,4,8,0.90,779.7
G1,4,9,0.90,845.5
G1,4,10,2.90,911.29
G1,5,1,0.86,328.4
G1,5,2,0.86,396.1
G1,5,3,0.86,463.9
G1,5,4,0.86,531.6
G1,5,5,0.86,599.4
G1,5,6,0.86,667.1
G1,5,7,0.86,734.9
G1,5,8,0.86,802.7
G1,5,9,0.86,870.4
G1,5,10,2.66,938.17
G1,6,1,0.82,324.5
G1,6,2,0.82,391.5
G1,6,3,0.82,458.5
G1,6,4,0.82,525.4
G1,6,5,0.82,592.4
G1,6,6,0.82,659.3
G1,6,7,0.82,726.3
G1,6,8,0.82,793.3
G1,6,9,0.82,860.2
G1,6,10,2.62,927.21
G1,7,1,0.77,316.7
G1,7,2,0.77,382.0
G1,7,3,0.77,447.4
G1,7,4,0.77,512.7
G1,7,5,0.77,578.1
G1,7,6,0.77,643.4
G1,7,7,0.77,708.8
G1,7,8,0.77,774.1
G1,7,9,0.77,839.5
G1,7,10,2.67,904.8
G1,8,1,0.78,311.6
G1,8,2,0.78,375.9
G1,8,3,0.78,440.2
G1,8,4,0.78,504.5
G1,8,5,0.78,568.8
G1,8,6,0.78,633.0
G1,8,7,0.78,697.3
G1,8,8,0.78,761.6
G1,8,9,0.78,825.9
G1,8,10,3.18,890.22
G1,9,1,0.77,322.6
G1,9,2,0.77,389.2
G1,9,3,0.77,455.8
G1,9,4,0.77,522.3
G1,9,5,0.77,588.9
G1,9,6,0.77,655.5
G1,9,7,0.77,722.0
G1,9,8,0.77,788.6
G1,9,9,0.77,855.2
G1,9,10,1.77,921.76
G1,10,1,0.77,311.3
G1,10,2,0.77,375.6
G1,10,3,0.77,439.8
G1,10,4,0.77,504.1
G1,10,5,0.77,568.3
G1,10,6,0.77,632.6
G1,10,7,0.77,696.8
G1,10,8,0.77,761.1
G1,10,9,0.77,825.3
G1,10,10,1.67,889.55
G1,11,1,0.80,309.2
G1,11,2,0.80,372.9
G1,11,3,0.80,436.7
G1,11,4,0.80,500.5
G1,11,5,0.80,564.3
G1,11,6,0.80,628.1
G1,11,7,0.80,691.9
G1,11,8,0.80,755.7
G1,11,9,0.80,819.5
G1,11,10,2.00,883.3
G1,12,1,0.75,302.9
G1,12,2,0.75,365.5
G1,12,3,0.75,428.0
G1,12,4,0.75,490.5
G1,12,5,0.75,553.0
G1,12,6,0.75,615.5
G1,12,7,0.75,678.0
G1,12,8,0.75,740.5
G1,12,9,0.75,803.0
G1,12,10,2.75,865.55
G1,13,1,0.78,315.8
G1,13,2,0.78,380.9
G1,13,3,0.78,446.1
G1,13,4,0.78,511.2
G1,13,5,0.78,576.4
G1,13,6,0.78,641.5
G1,13,7,0.78,706.7
G1,13,8,0.78,771.8
G1,13,9,0.78,837.0
G1,13,10,2.08,902.16
G1,14,1,0.77,310.1
G1,14,2,0.77,374.1
G1,14,3,0.77,438.1
G1,14,4,0.77,502.1
G1,14,5,0.77,566.1
G1,14,6,0.77,630.1
G1,14,7,0.77,694.1
G1,14,8,0.77,758.1
G1,14,9,0.77,822.1
G1,14,10,1.77,886.06
G1,15,1,0.78,304.5
G1,15,2,0.78,367.3
G1,15,3,0.78,430.2
G1,15,4,0.78,493.0
G1,15,5,0.78,555.8
G1,15,6,0.78,618.7
G1,15,7,0.78,681.5
G1,15,8,0.78,744.4
G1,15,9,0.78,807.2
G1,15,10,0.98,870.02
G1,16,1,0.80,300.9
G1,16,2,0.80,362.9
G1,16,3,0.80,425.0
G1,16,4,0.80,487.1
G1,16,5,0.80,549.2
G1,16,6,0.80,611.3
G1,16,7,0.80,673.4
G1,16,8,0.80,735.4
G1,16,9,0.80,797.5
G1,16,10,0.80,859.61
G1,17,1,0.81,307.5
G1,17,2,0.81,370.9
G1,17,3,0.81,434.4
G1,17,4,0.81,497.8
G1,17,5,0.81,561.3
G1,17,6,0.81,624.7
G1,17,7,0.81,688.2
G1,17,8,0.81,751.6
G1,17,9,0.81,815.1
G1,17,10,0.81,878.53
G1,18,1,0.84,299.7
G1,18,2,0.84,361.5
G1,18,3,0.84,423.3
G1,18,4,0.84,485.2
G1,18,5,0.84,547.0
G1,18,6,0.84,608.8
G1,18,7,0.84,670.7
G1,18,8,0.84,732.5
G1,18,9,0.84,794.3
G1,18,10,0.84,856.18
G1,19,1,0.89,299.1
G1,19,2,0.89,360.8
G1,19,3,0.89,422.5
G1,19,4,0.89,484.2
G1,19,5,0.89,545.9
G1,19,6,0.89,607.6
G1,19,7,0.89,669.3
G1,19,8,0.89,731.0
G1,19,9,0.89,792.7
G1,19,10,0.89,854.46
G1,20,1,0.85,296.5
G1,20,2,0.85,357.7
G1,20,3,0.85,418.9
G1,20,4,0.85,480.1
G1,20,5,0.85,541.3
G1,20,6,0.85,602.5
G1,20,7,0.85,663.7
G1,20,8,0.85,724.9
G1,20,9,0.85,786.1
G1,20,10,0.85,847.24
G1,21,1,1.00,298.9
G1,21,2,1.00,360.5
G1,21,3,1.00,422.2
G1,21,4,1.00,483.9
G1,21,5,1.00,545.6
G1,21,6,1.00,607.2
G1,21,7,1.00,668.9
G1,21,8,1.00,730.6
G1,21,9,1.00,792.2
G1,21,10,1.00,853.91
G1,22,1,1.05,300.0
G1,22,2,1.05,362.0
G1,22,3,1.05,423.9
G1,22,4,1.05,485.8
G1,22,5,1.05,547.7
G1,22,6,1.05,609.6
G1,22,7,1.05,671.5
G1,22,8,1.05,733.5
G1,22,9,1.05,795.4
G1,22,10,1.05,857.28
G1,23,1,1.25,370.1
G1,23,2,1.25,446.5
G1,23,3,1.25,522.9
G1,23,4,1.25,599.3
G1,23,5,1.25,675.6
G1,23,6,1.25,752.0
G1,23,7,1.25,828.4
G1,23,8,1.25,904.8
G1,23,9,1.25,981.1
G1,23,10,1.25,1057.5
G1,24,1,1.34,306.0
G1,24,2,1.34,369.1
G1,24,3,1.34,432.3
G1,24,4,1.34,495.4
G1,24,5,1.34,558.5
G1,24,6,1.34,621.7
G1,24,7,1.34,684.8
G1,24,8,1.34,748.0
G1,24,9,1.34,811.1
G1,24,10,1.34,874.24
G1,25,1,1.45,304.0
G1,25,2,1.45,366.7
G1,25,3,1.45,429.4
G1,25,4,1.45,492.1
G1,25,5,1.45,554.9
G1,25,6,1.45,617.6
G1,25,7,1.45,680.3
G1,25,8,1.45,743.0
G1,25,9,1.45,805.8
G1,25,10,1.45,868.49
G1,26,1,1.57,314.9
G1,26,2,1.57,379.9
G1,26,3,1.57,444.9
G1,26,4,1.57,509.9
G1,26,5,1.57,574.9
G1,26,6,1.57,639.9
G1,26,7,1.57,704.9
G1,26,8,1.57,769.9
G1,26,9,1.57,834.9
G1,26,10,1.57,899.84
G1,27,1,1.83,314.0
G1,27,2,1.83,378.8
G1,27,3,1.83,443.6
G1,27,4,1.83,508.4
G1,27,5,1.83,573.2
G1,27,6,1.83,638.1
G1,27,7,1.83,702.9
G1,27,8,1.83,767.7
G1,27,9,1.83,832.5
G1,27,10,1.83,897.26
G1,28,1,2.04,297.7
G1,28,2,2.04,359.2
G1,28,3,2.04,420.6
G1,28,4,2.04,482.0
G1,28,5,2.04,543.5
G1,28,6,2.04,604.9
G1,28,7,2.04,666.4
G1,28,8,2.04,727.8
G1,28,9,2.04,789.2
G1,28,10,2.24,850.67
G1,29,1,2.11,288.0
G1,29,2,2.11,347.5
G1,29,3,2.11,406.9
G1,29,4,2.11,466.4
G1,29,5,2.11,525.8
G1,29,6,2.11,585.2
G1,29,7,2.11,644.7
G1,29,8,2.11,704.1
G1,29,9,2.11,763.6
G1,29,10,2.11,822.99
G1,30,1,2.28,289.9
G1,30,2,2.28,349.8
G1,30,3,2.28,409.6
G1,30,4,2.28,469.4
G1,30,5,2.28,529.2
G1,30,6,2.28,589.1
G1,30,7,2.28,648.9
G1,30,8,2.28,708.7
G1,30,9,2.28,768.6
G1,30,10,2.28,828.38
G1,31,1,2.40,258.6
G1,31,2,2.40,312.0
G1,31,3,2.40,365.4
G1,31,4,2.40,418.7
G1,31,5,2.40,472.1
G1,31,6,2.40,525.5
G1,31,7,2.40,578.8
G1,31,8,2.40,632.2
G1,31,9,2.40,685.6
G1,31,10,2.40,738.92
G1,32,1,2.55,233.2
G1,32,2,2.55,281.4
G1,32,3,2.55,329.5
G1,32,4,2.55,377.6
G1,32,5,2.55,425.7
G1,32,6,2.55,473.9
G1,32,7,2.55,522.0
G1,32,8,2.55,570.1
G1,32,9,2.55,618.2
G1,32,10,2.55,666.37
G1,33,1,2.78,273.1
G1,33,2,2.78,329.5
G1,33,3,2.78,385.9
G1,33,4,2.78,442.2
G1,33,5,2.78,498.6
G1,33,6,2.78,554.9
G1,33,7,2.78,611.3
G1,33,8,2.78,667.7
G1,33,9,2.78,724.0
G1,33,10,2.78,780.38
G1,34,1,2.85,205.8
G1,34,2,2.85,248.3
G1,34,3,2.85,290.8
G1,34,4,2.85,333.2
G1,34,5,2.85,375.7
G1,34,6,2.85,418.2
G1,34,7,2.85,460.6
G1,34,8,2.85,503.1
G1,34,9,2.85,545.6
G1,34,10,4.05,588.05
G1,35,1,3.00,149.9
G1,35,2,3.00,180.8
G1,35,3,3.00,211.7
G1,35,4,3.00,242.6
G1,35,5,3.00,273.6
G1,35,6,3.00,304.5
G1,35,7,3.00,335.4
G1,35,8,3.00,366.3
G1,35,9,3.00,397.3
G1,35,10,3.70,428.18
G1,36,1,3.18,107.2
G1,36,2,3.18,129.3
G1,36,3,3.18,151.4
G1,36,4,3.18,173.5
G1,36,5,3.18,195.6
G1,36,6,3.18,217.7
G1,36,7,3.18,239.8
G1,36,8,3.18,261.9
G1,36,9,3.18,284.0
G1,36,10,3.38,306.15
G1,37,1,3.33,135.3
G1,37,2,3.33,163.2
G1,37,3,3.33,191.1
G1,37,4,3.33,219.0
G1,37,5,3.33,247.0
G1,37,6,3.33,274.9
G1,37,7,3.33,302.8
G1,37,8,3.33,330.7
G1,37,9,3.33,358.6
G1,37,10,3.43,386.54
G1,38,1,3.33,107.2
G1,38,2,3.33,129.3
G1,38,3,3.33,151.4
G1,38,4,3.33,173.5
G1,38,5,3.33,195.6
G1,38,6,3.33,217.7
G1,38,7,3.33,239.8
G1,38,8,3.33,261.9
G1,38,9,3.33,284.0
G1,38,10,4.13,306.15
G1,39,1,3.33,64.3
G1,39,2,3.33,77.5
G1,39,3,3.33,90.8
G1,39,4,3.33,104.1
G1,39,5,3.33,117.3
G1,39,6,3.33,130.6
G1,39,7,3.33,143.8
G1,39,8,3.33,157.1
G1,39,9,3.33,170.4
G1,39,10,5.33,183.63
G1,40,1,3.26,11.5
G1,40,2,3.26,13.8
G1,40,3,3.26,16.2
G1,40,4,3.26,18.6
G1,40,5,3.26,20.9
G1,40,6,3.26,23.3
G1,40,7,3.26,25.7
G1,40,8,3.26,28.0
G1,40,9,3.26,30.4
G1,40,10,5.56,32.76
G1,41,1,3.39,105.0
G1,41,2,3.39,126.7
G1,41,3,3.39,148.3
G1,41,4,3.39,170.0
G1,41,5,3.39,191.6
G1,41,6,3.39,213.3
G1,41,7,3.39,235.0
G1,41,8,3.39,256.6
G1,41,9,3.39,278.3
G1,41,10,4.29,299.97
G1,42,1,3.33,67.8
G1,42,2,3.33,81.8
G1,42,3,3.33,95.8
G1,42,4,3.33,109.8
G1,42,5,3.33,123.8
G1,42,6,3.33,137.8
G1,42,7,3.33,151.8
G1,42,8,3.33,165.8
G1,42,9,3.33,179.8
G1,42,10,5.53,193.85
G1,43,1,3.19,10.8
G1,43,2,3.19,13.0
G1,43,3,3.19,15.2
G1,43,4,3.19,17.4
G1,43,5,3.19,19.6
G1,43,6,3.19,21.9
G1,43,7,3.19,24.1
G1,43,8,3.19,26.3
G1,43,9,3.19,28.5
G1,43,10,7.49,30.74
G1,44,1,3.16,9.4
G1,44,2,3.16,11.3
G1,44,3,3.16,13.2
G1,44,4,3.16,15.2
G1,44,5,3.16,17.1
G1,44,6,3.16,19.0
G1,44,7,3.16,21.0
G1,44,8,3.16,22.9
G1,44,9,3.16,24.8
G1,44,10,6.76,26.76
G1,45,1,3.19,64.3
G1,45,2,3.19,77.5
G1,45,3,3.19,90.8
G1,45,4,3.19,104.1
G1,45,5,3.19,117.3
G1,45,6,3.19,130.6
G1,45,7,3.19,143.8
G1,45,8,3.19,157.1
G1,45,9,3.19,170.4
G1,45,10,7.19,183.63
G1,46,1,3.23,34.5
G1,46,2,3.23,41.6
G1,46,3,3.23,48.7
G1,46,4,3.23,55.8
G1,46,5,3.23,62.9
G1,46,6,3.23,70.0
G1,46,7,3.23,77.1
G1,46,8,3.23,84.2
G1,46,9,3.23,91.3
G1,46,10,5.93,98.46
G1,47,1,3.25,9.2
G1,47,2,3.25,11.1
G1,47,3,3.25,13.0
G1,47,4,3.25,14.9
G1,47,5,3.25,16.8
G1,47,6,3.25,18.7
G1,47,7,3.25,20.6
G1,47,8,3.25,22.5
G1,47,9,3.25,24.4
G1,47,10,4.95,26.27
G1,48,1,3.03,8.8
G1,48,2,3.03,10.7
G1,48,3,3.03,12.5
G1,48,4,3.03,14.3
G1,48,5,3.03,16.1
G1,48,6,3.03,17.9
G1,48,7,3.03,19.8
G1,48,8,3.03,21.6
G1,48,9,3.03,23.4
G1,48,10,5.83,25.23
G1,49,1,3.10,21.4
G1,49,2,3.10,25.8
G1,49,3,3.10,30.2
G1,49,4,3.10,34.7
G1,49,5,3.10,39.1
G1,49,6,3.10,43.5
G1,49,7,3.10,47.9
G1,49,8,3.10,52.3
G1,49,9,3.10,56.8
G1,49,10,5.10,61.17
G1,50,1,3.06,11.4
G1,50,2,3.06,13.7
G1,50,3,3.06,16.1
G1,50,4,3.06,18.4
G1,50,5,3.06,20.8
G1,50,6,3.06,23.1
G1,50,7,3.06,25.5
G1,50,8,3.06,27.8
G1,50,9,3.06,30.2
G1,50,10,4.26,32.51
G1,51,1,2.99,18.1
G1,51,2,2.99,21.8
G1,51,3,2.99,25.6
G1,51,4,2.99,29.3
G1,51,5,2.99,33.1
G1,51,6,2.99,36.8
G1,51,7,2.99,40.5
G1,51,8,2.99,44.3
G1,51,9,2.99,48.0
G1,51,10,5.89,51.74
G1,52,1,2.97,12.1
G1,52,2,2.97,14.6
G1,52,3,2.97,17.1
G1,52,4,2.97,19.6
G1,52,5,2.97,22.1
G1,52,6,2.97,24.6
G1,52,7,2.97,27.1
G1,52,8,2.97,29.6
G1,52,9,2.97,32.1
G1,52,10,6.47,34.59
G1,53,1,3.01,3.9
G1,53,2,3.01,4.7
G1,53,3,3.01,5.5
G1,53,4,3.01,6.3
G1,53,5,3.01,7.1
G1,53,6,3.01,7.9
G1,53,7,3.01,8.7
G1,53,8,3.01,9.5
G1,53,9,3.01,10.3
G1,53,10,6.31,11.14
G1,54,1,2.94,3.6
G1,54,2,2.94,4.4
G1,54,3,2.94,5.1
G1,54,4,2.94,5.9
G1,54,5,2.94,6.6
G1,54,6,2.94,7.4
G1,54,7,2.94,8.1
G1,54,8,2.94,8.9
G1,54,9,2.94,9.6
G1,54,10,7.44,10.35
G1,55,1,2.96,21.4
G1,55,2,2.96,25.9
G1,55,3,2.96,30.3
G1,55,4,2.96,34.7
G1,55,5,2.96,39.1
G1,55,6,2.96,43.5
G1,55,7,2.96,48.0
G1,55,8,2.96,52.4
G1,55,9,2.96,56.8
G1,55,10,6.36,61.23
G1,56,1,2.94,17.6
G1,56,2,2.94,21.2
G1,56,3,2.94,24.8
G1,56,4,2.94,28.4
G1,56,5,2.94,32.0
G1,56,6,2.94,35.7
G1,56,7,2.94,39.3
G1,56,8,2.94,42.9
G1,56,9,2.94,46.5
G1,56,10,7.04,50.15
G1,57,1,2.89,3.5
G1,57,2,2.89,4.2
G1,57,3,2.89,4.9
G1,57,4,2.89,5.6
G1,57,5,2.89,6.3
G1,57,6,2.89,7.1
G1,57,7,2.89,7.8
G1,57,8,2.89,8.5
G1,57,9,2.89,9.2
G1,57,10,7.19,9.92
G1,58,1,2.92,7.5
G1,58,2,2.92,9.1
G1,58,3,2.92,10.6
G1,58,4,2.92,12.2
G1,58,5,2.92,13.7
G1,58,6,2.92,15.3
G1,58,7,2.92,16.8
G1,58,8,2.92,18.4
G1,58,9,2.92,19.9
G1,58,10,7.12,21.49
G1,59,1,2.94,29.6
G1,59,2,2.94,35.7
G1,59,3,2.94,41.8
G1,59,4,2.94,48.0
G1,59,5,2.94,54.1
G1,59,6,2.94,60.2
G1,59,7,2.94,66.3
G1,59,8,2.94,72.4
G1,59,9,2.94,78.5
G1,59,10,6.44,84.62
G1,60,1,2.98,21.4
G1,60,2,2.98,25.9
G1,60,3,2.98,30.3
G1,60,4,2.98,34.7
G1,60,5,2.98,39.1
G1,60,6,2.98,43.5
G1,60,7,2.98,48.0
G1,60,8,2.98,52.4
G1,60,9,2.98,56.8
G1,60,10,7.98,61.23
G1,61,1,3.05,9.5
G1,61,2,3.05,11.5
G1,61,3,3.05,13.5
G1,61,4,3.05,15.4
G1,61,5,3.05,17.4
G1,61,6,3.05,19.4
G1,61,7,3.05,21.3
G1,61,8,3.05,23.3
G1,61,9,3.05,25.3
G1,61,10,7.35,27.25
G1,62,1,3.13,27.6
G1,62,2,3.13,33.2
G1,62,3,3.13,38.9
G1,62,4,3.13,44.6
G1,62,5,3.13,50.3
G1,62,6,3.13,56.0
G1,62,7,3.13,61.7
G1,62,8,3.13,67.4
G1,62,9,3.13,73.1
G1,62,10,7.23,78.74
G1,63,1,3.19,49.0
G1,63,2,3.19,59.1
G1,63,3,3.19,69.2
G1,63,4,3.19,79.4
G1,63,5,3.19,89.5
G1,63,6,3.19,99.6
G1,63,7,3.19,109.7
G1,63,8,3.19,119.8
G1,63,9,3.19,129.9
G1,63,10,6.59,140.03
G1,64,1,3.22,103.9
G1,64,2,3.22,125.3
G1,64,3,3.22,146.7
G1,64,4,3.22,168.1
G1,64,5,3.22,189.6
G1,64,6,3.22,211.0
G1,64,7,3.22,232.4
G1,64,8,3.22,253.9
G1,64,9,3.22,275.3
G1,64,10,7.82,296.72
G1,65,1,3.26,42.6
G1,65,2,3.26,51.3
G1,65,3,3.26,60.1
G1,65,4,3.26,68.9
G1,65,5,3.26,77.7
G1,65,6,3.26,86.5
G1,65,7,3.26,95.3
G1,65,8,3.26,104.0
G1,65,9,3.26,112.8
G1,65,10,8.86,121.6
G1,66,1,3.38,122.9
G1,66,2,3.38,148.3
G1,66,3,3.38,173.7
G1,66,4,3.38,199.1
G1,66,5,3.38,224.4
G1,66,6,3.38,249.8
G1,66,7,3.38,275.2
G1,66,8,3.38,300.5
G1,66,9,3.38,325.9
G1,66,10,8.18,351.28
G1,67,1,3.47,216.0
G1,67,2,3.47,260.5
G1,67,3,3.47,305.1
G1,67,4,3.47,349.7
G1,67,5,3.47,394.2
G1,67,6,3.47,438.8
G1,67,7,3.47,483.4
G1,67,8,3.47,527.9
G1,67,9,3.47,572.5
G1,67,10,7.57,617.08
G1,68,1,3.51,294.5
G1,68,2,3.51,355.2
G1,68,3,3.51,416.0
G1,68,4,3.51,476.8
G1,68,5,3.51,537.5
G1,68,6,3.51,598.3
G1,68,7,3.51,659.1
G1,68,8,3.51,719.8
G1,68,9,3.51,780.6
G1,68,10,8.21,841.36
G1,69,1,3.67,248.9
G1,69,2,3.67,300.2
G1,69,3,3.67,351.6
G1,69,4,3.67,402.9
G1,69,5,3.67,454.3
G1,69,6,3.67,505.6
G1,69,7,3.67,557.0
G1,69,8,3.67,608.3
G1,69,9,3.67,659.7
G1,69,10,8.97,711.0
G1,70,1,3.89,300.0
G1,70,2,3.89,361.9
G1,70,3,3.89,423.8
G1,70,4,3.89,485.7
G1,70,5,3.89,547.6
G1,70,6,3.89,609.5
G1,70,7,3.89,671.4
G1,70,8,3.89,733.3
G1,70,9,3.89,795.3
G1,70,10,6.99,857.16
G1,71,1,3.89,364.3
G1,71,2,3.89,439.5
G1,71,3,3.89,514.7
G1,71,4,3.89,589.8
G1,71,5,3.89,665.0
G1,71,6,3.89,740.2
G1,71,7,3.89,815.4
G1,71,8,3.89,890.6
G1,71,9,3.89,965.7
G1,71,10,7.49,1040.91
G1,72,1,3.96,382.7
G1,72,2,3.96,461.6
G1,72,3,3.96,540.6
G1,72,4,3.96,619.5
G1,72,5,3.96,698.5
G1,72,6,3.96,777.5
G1,72,7,3.96,856.4
G1,72,8,3.96,935.4
G1,72,9,3.96,1014.4
G1,72,10,8.26,1093.32
G1,73,1,4.15,362.0
G1,73,2,4.15,436.8
G1,73,3,4.15,511.5
G1,73,4,4.15,586.2
G1,73,5,4.15,660.9
G1,73,6,4.15,735.6
G1,73,7,4.15,810.3
G1,73,8,4.15,885.0
G1,73,9,4.15,959.7
G1,73,10,8.25,1034.42
G1,74,1,4.04,400.8
G1,74,2,4.04,483.5
G1,74,3,4.04,566.2
G1,74,4,4.04,648.9
G1,74,5,4.04,731.6
G1,74,6,4.04,814.3
G1,74,7,4.04,897.0
G1,74,8,4.04,979.7
G1,74,9,4.04,1062.4
G1,74,10,9.74,1145.12
G1,75,1,4.11,432.9
G1,75,2,4.11,522.3
G1,75,3,4.11,611.6
G1,75,4,4.11,700.9
G1,75,5,4.11,790.3
G1,75,6,4.11,879.6
G1,75,7,4.11,969.0
G1,75,8,4.11,1058.3
G1,75,9,4.11,1147.6
G1,75,10,9.21,1236.97
G1,76,1,4.11,440.9
G1,76,2,4.11,531.9
G1,76,3,4.11,622.9
G1,76,4,4.11,713.9
G1,76,5,4.11,804.9
G1,76,6,4.11,895.9
G1,76,7,4.11,986.9
G1,76,8,4.11,1077.8
G1,76,9,4.11,1168.8
G1,76,10,9.51,1259.81
G1,77,1,4.15,400.0
G1,77,2,4.15,482.6
G1,77,3,4.15,565.1
G1,77,4,4.15,647.7
G1,77,5,4.15,730.2
G1,77,6,4.15,812.7
G1,77,7,4.15,895.3
G1,77,8,4.15,977.8
G1,77,9,4.15,1060.4
G1,77,10,9.45,1142.92
G1,78,1,4.12,426.1
G1,78,2,4.12,514.1
G1,78,3,4.12,602.0
G1,78,4,4.12,689.9
G1,78,5,4.12,777.8
G1,78,6,4.12,865.8
G1,78,7,4.12,953.7
G1,78,8,4.12,1041.6
G1,78,9,4.12,1129.6
G1,78,10,9.12,1217.5
G1,79,1,3.95,426.4
G1,79,2,3.95,514.3
G1,79,3,3.95,602.3
G1,79,4,3.95,690.3
G1,79,5,3.95,778.3
G1,79,6,3.95,866.3
G1,79,7,3.95,954.2
G1,79,8,3.95,1042.2
G1,79,9,3.95,1130.2
G1,79,10,11.95,1218.17
G1,80,1,4.04,441.5
G1,80,2,4.04,532.6
G1,80,3,4.04,623.7
G1,80,4,4.04,714.8
G1,80,5,4.04,805.9
G1,80,6,4.04,897.0
G1,80,7,4.04,988.1
G1,80,8,4.04,1079.2
G1,80,9,4.04,1170.3
G1,80,10,9.64,1261.4
G1,81,1,3.98,430.3
G1,81,2,3.98,519.0
G1,81,3,3.98,607.8
G1,81,4,3.98,696.6
G1,81,5,3.98,785.4
G1,81,6,3.98,874.2
G1,81,7,3.98,963.0
G1,81,8,3.98,1051.7
G1,81,9,3.98,1140.5
G1,81,10,10.38,1229.31
G1,82,1,3.75,430.4
G1,82,2,3.75,519.2
