generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.31,392.3
G1,1,2,1.31,473.2
G1,1,3,1.31,554.2
G1,1,4,1.31,635.1
G1,1,5,1.31,716.1
G1,1,6,1.31,797.0
G1,1,7,1.31,878.0
G1,1,8,1.31,958.9
G1,1,9,1.31,1039.9
G1,1,10,1.31,1120.82
G1,2,1,1.24,376.8
G1,2,2,1.24,454.6
G1,2,3,1.24,532.3
G1,2,4,1.24,610.1
G1,2,5,1.24,687.8
G1,2,6,1.24,765.6
G1,2,7,1.24,843.3
G1,2,8,1.24,921.1
G1,2,9,1.24,998.9
G1,2,10,1.24,1076.61
G1,3,1,1.19,378.3
G1,3,2,1.19,456.4
G1,3,3,1.19,534.4
G1,3,4,1.19,612.5
G1,3,5,1.19,690.6
G1,3,6,1.19,768.6
G1,3,7,1.19,846.7
G1,3,8,1.19,924.8
G1,3,9,1.19,1002.8
G1,3,10,1.19,1080.89
G1,4,1,1.09,353.6
G1,4,2,1.09,426.6
G1,4,3,1.09,499.5
G1,4,4,1.09,572.5
G1,4,5,1.09,645.5
G1,4,6,1.09,718.4
G1,4,7,1.09,791.4
G1,4,8,1.09,864.4
G1,4,9,1.09,937.3
G1,4,10,1.09,1010.3
G1,5,1,1.00,358.0
G1,5,2,1.00,431.8
G1,5,3,1.00,505.7
G1,5,4,1.00,579.5
G1,5,5,1.00,653.4
G1,5,6,1.00,727.3
G1,5,7,1.00,801.1
G1,5,8,1.00,875.0
G1,5,9,1.00,948.9
G1,5,10,1.00,1022.72
G1,6,1,1.00,343.6
G1,6,2,1.00,414.5
G1,6,3,1.00,485.5
G1,6,4,1.00,556.4
G1,6,5,1.00,627.3
G1,6,6,1.00,698.2
G1,6,7,1.00,769.1
G1,6,8,1.00,840.0
G1,6,9,1.00,910.9
G1,6,10,1.00,981.82
G1,7,1,0.88,346.1
G1,7,2,0.88,417.5
G1,7,3,0.88,488.9
G1,7,4,0.88,560.3
G1,7,5,0.88,631.7
G1,7,6,0.88,703.1
G1,7,7,0.88,774.5
G1,7,8,0.88,845.9
G1,7,9,0.88,917.3
G1,7,10,0.88,988.74
G1,8,1,0.89,339.2
G1,8,2,0.89,409.2
G1,8,3,0.89,479.3
G1,8,4,0.89,549.3
G1,8,5,0.89,619.3
G1,8,6,0.89,689.3
G1,8,7,0.89,759.3
G1,8,8,0.89,829.3
G1,8,9,0.89,899.3
G1,8,10,0.89,969.27
G1,9,1,0.90,342.9
G1,9,2,0.90,413.6
G1,9,3,0.90,484.4
G1,9,4,0.90,555.2
G1,9,5,0.90,625.9
G1,9,6,0.90,696.7
G1,9,7,0.90,767.4
G1,9,8,0.90,838.2
G1,9,9,0.90,908.9
G1,9,10,0.90,979.68
G1,10,1,0.88,333.3
G1,10,2,0.88,402.1
G1,10,3,0.88,470.8
G1,10,4,0.88,539.6
G1,10,5,0.88,608.4
G1,10,6,0.88,677.2
G1,10,7,0.88,745.9
G1,10,8,0.88,814.7
G1,10,9,0.88,883.5
G1,10,10,0.88,952.25
G1,11,1,0.93,329.7
G1,11,2,0.93,397.7
G1,11,3,0.93,465.8
G1,11,4,0.93,533.8
G1,11,5,0.93,601.8
G1,11,6,0.93,669.9
G1,11,7,0.93,737.9
G1,11,8,0.93,806.0
G1,11,9,0.93,874.0
G1,11,10,0.93,942.02
G1,12,1,0.93,325.7
G1,12,2,0.93,392.9
G1,12,3,0.93,460.1
G1,12,4,0.93,527.3
G1,12,5,0.93,594.5
G1,12,6,0.93,661.7
G1,12,7,0.93,728.9
G1,12,8,0.93,796.2
G1,12,9,0.93,863.4
G1,12,10,0.93,930.57
G1,13,1,0.88,328.8
G1,13,2,0.88,396.6
G1,13,3,0.88,464.4
G1,13,4,0.88,532.3
G1,13,5,0.88,600.1
G1,13,6,0.88,668.0
G1,13,7,0.88,735.8
G1,13,8,0.88,803.6
G1,13,9,0.88,871.5
G1,13,10,0.88,939.33
G1,14,1,0.87,315.3
G1,14,2,0.87,380.3
G1,14,3,0.87,445.4
G1,14,4,0.87,510.4
G1,14,5,0.87,575.5
G1,14,6,0.87,640.5
G1,14,7,0.87,705.6
G1,14,8,0.87,770.6
G1,14,9,0.87,835.7
G1,14,10,0.87,900.75
G1,15,1,0.89,314.1
G1,15,2,0.89,378.9
G1,15,3,0.89,443.8
G1,15,4,0.89,508.6
G1,15,5,0.89,573.4
G1,15,6,0.89,638.2
G1,15,7,0.89,703.0
G1,15,8,0.89,767.9
G1,15,9,0.89,832.7
G1,15,10,0.89,897.51
G1,16,1,0.87,323.6
G1,16,2,0.87,390.4
G1,16,3,0.87,457.2
G1,16,4,0.87,524.0
G1,16,5,0.87,590.8
G1,16,6,0.87,657.6
G1,16,7,0.87,724.3
G1,16,8,0.87,791.1
G1,16,9,0.87,857.9
G1,16,10,0.87,924.7
G1,17,1,0.92,326.5
G1,17,2,0.92,393.9
G1,17,3,0.92,461.3
G1,17,4,0.92,528.6
G1,17,5,0.92,596.0
G1,17,6,0.92,663.4
G1,17,7,0.92,730.8
G1,17,8,0.92,798.1
G1,17,9,0.92,865.5
G1,17,10,0.92,932.9
G1,18,1,0.96,328.1
G1,18,2,0.96,395.8
G1,18,3,0.96,463.5
G1,18,4,0.96,531.2
G1,18,5,0.96,598.9
G1,18,6,0.96,666.6
G1,18,7,0.96,734.3
G1,18,8,0.96,802.0
G1,18,9,0.96,869.7
G1,18,10,0.96,937.37
G1,19,1,0.99,321.3
G1,19,2,0.99,387.6
G1,19,3,0.99,453.9
G1,19,4,0.99,520.1
G1,19,5,0.99,586.4
G1,19,6,0.99,652.7
G1,19,7,0.99,719.0
G1,19,8,0.99,785.3
G1,19,9,0.99,851.6
G1,19,10,0.99,917.9
G1,20,1,1.10,322.0
G1,20,2,1.10,388.4
G1,20,3,1.10,454.8
G1,20,4,1.10,521.3
G1,20,5,1.10,587.7
G1,20,6,1.10,654.2
G1,20,7,1.10,720.6
G1,20,8,1.10,787.0
G1,20,9,1.10,853.5
G1,20,10,1.10,919.92
G1,21,1,1.06,331.1
G1,21,2,1.06,399.4
G1,21,3,1.06,467.8
G1,21,4,1.06,536.1
G1,21,5,1.06,604.4
G1,21,6,1.06,672.8
G1,21,7,1.06,741.1
G1,21,8,1.06,809.4
G1,21,9,1.06,877.7
G1,21,10,1.06,946.06
G1,22,1,1.18,336.8
G1,22,2,1.18,406.2
G1,22,3,1.18,475.7
G1,22,4,1.18,545.2
G1,22,5,1.18,614.7
G1,22,6,1.18,684.2
G1,22,7,1.18,753.7
G1,22,8,1.18,823.2
G1,22,9,1.18,892.7
G1,22,10,1.18,962.17
G1,23,1,1.28,345.5
G1,23,2,1.28,416.7
G1,23,3,1.28,488.0
G1,23,4,1.28,559.3
G1,23,5,1.28,630.6
G1,23,6,1.28,701.9
G1,23,7,1.28,773.2
G1,23,8,1.28,844.5
G1,23,9,1.28,915.7
G1,23,10,1.28,987.03
G1,24,1,1.44,381.4
G1,24,2,1.44,460.1
G1,24,3,1.44,538.8
G1,24,4,1.44,617.5
G1,24,5,1.44,696.2
G1,24,6,1.44,774.9
G1,24,7,1.44,853.7
G1,24,8,1.44,932.4
G1,24,9,1.44,1011.1
G1,24,10,1.44,1089.77
G1,25,1,1.44,392.3
G1,25,2,1.44,473.2
G1,25,3,1.44,554.2
G1,25,4,1.44,635.1
G1,25,5,1.44,716.1
G1,25,6,1.44,797.0
G1,25,7,1.44,878.0
G1,25,8,1.44,958.9
G1,25,9,1.44,1039.9
G1,25,10,1.44,1120.82
G1,26,1,1.69,407.2
G1,26,2,1.69,491.2
G1,26,3,1.69,575.2
G1,26,4,1.69,659.2
G1,26,5,1.69,743.3
G1,26,6,1.69,827.3
G1,26,7,1.69,911.3
G1,26,8,1.69,995.3
G1,26,9,1.69,1079.3
G1,26,10,1.69,1163.37
G1,27,1,1.84,404.6
G1,27,2,1.84,488.1
G1,27,3,1.84,571.6
G1,27,4,1.84,655.1
G1,27,5,1.84,738.6
G1,27,6,1.84,822.1
G1,27,7,1.84,905.6
G1,27,8,1.84,989.1
G1,27,9,1.84,1072.6
G1,27,10,1.84,1156.14
G1,28,1,1.99,406.6
G1,28,2,1.99,490.5
G1,28,3,1.99,574.4
G1,28,4,1.99,658.3
G1,28,5,1.99,742.2
G1,28,6,1.99,826.2
G1,28,7,1.99,910.1
G1,28,8,1.99,994.0
G1,28,9,1.99,1077.9
G1,28,10,1.99,1161.78
G1,29,1,2.16,414.3
G1,29,2,2.16,499.8
G1,29,3,2.16,585.3
G1,29,4,2.16,670.8
G1,29,5,2.16,756.3
G1,29,6,2.16,841.7
G1,29,7,2.16,927.2
G1,29,8,2.16,1012.7
G1,29,9,2.16,1098.2
G1,29,10,2.16,1183.7
G1,30,1,2.34,413.0
G1,30,2,2.34,498.2
G1,30,3,2.34,583.4
G1,30,4,2.34,668.6
G1,30,5,2.34,753.9
G1,30,6,2.34,839.1
G1,30,7,2.34,924.3
G1,30,8,2.34,1009.5
G1,30,9,2.34,1094.7
G1,30,10,2.34,1179.96
G1,31,1,2.43,405.9
G1,31,2,2.43,489.7
G1,31,3,2.43,573.4
G1,31,4,2.43,657.2
G1,31,5,2.43,740.9
G1,31,6,2.43,824.7
G1,31,7,2.43,908.4
G1,31,8,2.43,992.2
G1,31,9,2.43,1075.9
G1,31,10,2.43,1159.7
G1,32,1,2.58,392.5
G1,32,2,2.58,473.5
G1,32,3,2.58,554.5
G1,32,4,2.58,635.5
G1,32,5,2.58,716.5
G1,32,6,2.58,797.5
G1,32,7,2.58,878.5
G1,32,8,2.58,959.5
G1,32,9,2.58,1040.5
G1,32,10,2.58,1121.55
G1,33,1,2.70,416.5
G1,33,2,2.70,502.4
G1,33,3,2.70,588.3
G1,33,4,2.70,674.3
G1,33,5,2.70,760.2
G1,33,6,2.70,846.1
G1,33,7,2.70,932.1
G1,33,8,2.70,1018.0
G1,33,9,2.70,1103.9
G1,33,10,2.70,1189.88
G1,34,1,2.94,396.5
G1,34,2,2.94,478.3
G1,34,3,2.94,560.1
G1,34,4,2.94,641.9
G1,34,5,2.94,723.7
G1,34,6,2.94,805.5
G1,34,7,2.94,887.3
G1,34,8,2.94,969.1
G1,34,9,2.94,1050.9
G1,34,10,2.94,1132.76
G1,35,1,3.12,386.9
G1,35,2,3.12,466.7
G1,35,3,3.12,546.6
G1,35,4,3.12,626.4
G1,35,5,3.12,706.3
G1,35,6,3.12,786.1
G1,35,7,3.12,865.9
G1,35,8,3.12,945.8
G1,35,9,3.12,1025.6
G1,35,10,3.12,1105.45
G1,36,1,3.17,379.8
G1,36,2,3.17,458.2
G1,36,3,3.17,536.5
G1,36,4,3.17,614.9
G1,36,5,3.17,693.3
G1,36,6,3.17,771.6
G1,36,7,3.17,850.0
G1,36,8,3.17,928.4
G1,36,9,3.17,1006.8
G1,36,10,3.17,1085.12
G1,37,1,3.08,390.1
G1,37,2,3.08,470.6
G1,37,3,3.08,551.1
G1,37,4,3.08,631.6
G1,37,5,3.08,712.1
G1,37,6,3.08,792.6
G1,37,7,3.08,873.1
G1,37,8,3.08,953.6
G1,37,9,3.08,1034.1
G1,37,10,3.08,1114.63
G1,38,1,3.12,375.0
G1,38,2,3.12,452.4
G1,38,3,3.12,529.8
G1,38,4,3.12,607.2
G1,38,5,3.12,684.5
G1,38,6,3.12,761.9
G1,38,7,3.12,839.3
G1,38,8,3.12,916.7
G1,38,9,3.12,994.1
G1,38,10,3.12,1071.46
G1,39,1,3.24,346.9
G1,39,2,3.24,418.5
G1,39,3,3.24,490.0
G1,39,4,3.24,561.6
G1,39,5,3.24,633.2
G1,39,6,3.24,704.8
G1,39,7,3.24,776.3
G1,39,8,3.24,847.9
G1,39,9,3.24,919.5
G1,39,10,3.24,991.07
G1,40,1,3.17,344.1
G1,40,2,3.17,415.1
G1,40,3,3.17,486.1
G1,40,4,3.17,557.1
G1,40,5,3.17,628.1
G1,40,6,3.17,699.1
G1,40,7,3.17,770.1
G1,40,8,3.17,841.1
G1,40,9,3.17,912.1
G1,40,10,3.17,983.11
G1,41,1,3.43,364.3
G1,41,2,3.43,439.5
G1,41,3,3.43,514.6
G1,41,4,3.43,589.8
G1,41,5,3.43,665.0
G1,41,6,3.43,740.2
G1,41,7,3.43,815.3
G1,41,8,3.43,890.5
G1,41,9,3.43,965.7
G1,41,10,3.43,1040.85
G1,42,1,3.41,336.5
G1,42,2,3.41,406.0
G1,42,3,3.41,475.4
G1,42,4,3.41,544.9
G1,42,5,3.41,614.3
G1,42,6,3.41,683.8
G1,42,7,3.41,753.2
G1,42,8,3.41,822.7
G1,42,9,3.41,892.1
G1,42,10,3.91,961.56
G1,43,1,3.45,334.9
G1,43,2,3.45,404.0
G1,43,3,3.45,473.1
G1,43,4,3.45,542.2
G1,43,5,3.45,611.4
G1,43,6,3.45,680.5
G1,43,7,3.45,749.6
G1,43,8,3.45,818.7
G1,43,9,3.45,887.8
G1,43,10,3.45,956.9
G1,44,1,3.41,321.2
G1,44,2,3.41,387.5
G1,44,3,3.41,453.8
G1,44,4,3.41,520.1
G1,44,5,3.41,586.4
G1,44,6,3.41,652.6
G1,44,7,3.41,718.9
G1,44,8,3.41,785.2
G1,44,9,3.41,851.5
G1,44,10,3.41,917.78
G1,45,1,3.29,340.1
G1,45,2,3.29,410.3
G1,45,3,3.29,480.4
G1,45,4,3.29,550.6
G1,45,5,3.29,620.8
G1,45,6,3.29,691.0
G1,45,7,3.29,761.1
G1,45,8,3.29,831.3
G1,45,9,3.29,901.5
G1,45,10,3.29,971.66
G1,46,1,3.17,312.5
G1,46,2,3.17,377.0
G1,46,3,3.17,441.4
G1,46,4,3.17,505.9
G1,46,5,3.17,570.4
G1,46,6,3.17,634.9
G1,46,7,3.17,699.4
G1,46,8,3.17,763.8
G1,46,9,3.17,828.3
G1,46,10,3.17,892.79
G1,47,1,3.24,319.2
G1,47,2,3.24,385.0
G1,47,3,3.24,450.9
G1,47,4,3.24,516.8
G1,47,5,3.24,582.6
G1,47,6,3.24,648.5
G1,47,7,3.24,714.4
G1,47,8,3.24,780.2
G1,47,9,3.24,846.1
G1,47,10,3.24,911.96
G1,48,1,3.07,321.4
G1,48,2,3.07,387.8
G1,48,3,3.07,454.1
G1,48,4,3.07,520.4
G1,48,5,3.07,586.7
G1,48,6,3.07,653.1
G1,48,7,3.07,719.4
G1,48,8,3.07,785.7
G1,48,9,3.07,852.1
G1,48,10,3.07,918.39
G1,49,1,2.95,308.7
G1,49,2,2.95,372.4
G1,49,3,2.95,436.1
G1,49,4,2.95,499.8
G1,49,5,2.95,563.6
G1,49,6,2.95,627.3
G1,49,7,2.95,691.0
G1,49,8,2.95,754.7
G1,49,9,2.95,818.4
G1,49,10,2.95,882.08
G1,50,1,2.94,326.3
G1,50,2,2.94,393.6
G1,50,3,2.94,460.9
G1,50,4,2.94,528.3
G1,50,5,2.94,595.6
G1,50,6,2.94,662.9
G1,50,7,2.94,730.2
G1,50,8,2.94,797.6
G1,50,9,2.94,864.9
G1,50,10,2.94,932.23
G1,51,1,2.85,332.2
G1,51,2,2.85,400.7
G1,51,3,2.85,469.2
G1,51,4,2.85,537.8
G1,51,5,2.85,606.3
G1,51,6,2.85,674.8
G1,51,7,2.85,743.4
G1,51,8,2.85,811.9
G1,51,9,2.85,880.5
G1,51,10,2.85,949.0
G1,52,1,2.78,306.6
G1,52,2,2.78,369.9
G1,52,3,2.78,433.2
G1,52,4,2.78,496.4
G1,52,5,2.78,559.7
G1,52,6,2.78,623.0
G1,52,7,2.78,686.3
G1,52,8,2.78,749.5
G1,52,9,2.78,812.8
G1,52,10,2.78,876.08
G1,53,1,2.84,336.5
G1,53,2,2.84,406.0
G1,53,3,2.84,475.4
G1,53,4,2.84,544.9
G1,53,5,2.84,614.3
G1,53,6,2.84,683.8
G1,53,7,2.84,753.2
G1,53,8,2.84,822.7
G1,53,9,2.84,892.1
G1,53,10,2.84,961.56
G1,54,1,2.89,324.5
G1,54,2,2.89,391.5
G1,54,3,2.89,458.5
G1,54,4,2.89,525.5
G1,54,5,2.89,592.4
G1,54,6,2.89,659.4
G1,54,7,2.89,726.4
G1,54,8,2.89,793.3
G1,54,9,2.89,860.3
G1,54,10,2.89,927.27
G1,55,1,3.07,336.5
G1,55,2,3.07,406.0
G1,55,3,3.07,475.4
G1,55,4,3.07,544.9
G1,55,5,3.07,614.3
G1,55,6,3.07,683.8
G1,55,7,3.07,753.2
G1,55,8,3.07,822.7
G1,55,9,3.07,892.1
G1,55,10,3.17,961.56
G1,56,1,2.96,330.9
G1,56,2,2.96,399.2
G1,56,3,2.96,467.5
G1,56,4,2.96,535.8
G1,56,5,2.96,604.1
G1,56,6,2.96,672.4
G1,56,7,2.96,740.6
G1,56,8,2.96,808.9
G1,56,9,2.96,877.2
G1,56,10,2.96,945.51
G1,57,1,2.95,309.7
G1,57,2,2.95,373.6
G1,57,3,2.95,437.6
G1,57,4,2.95,501.5
G1,57,5,2.95,565.4
G1,57,6,2.95,629.3
G1,57,7,2.95,693.2
G1,57,8,2.95,757.1
G1,57,9,2.95,821.0
G1,57,10,2.95,884.96
G1,58,1,2.89,329.5
G1,58,2,2.89,397.5
G1,58,3,2.89,465.5
G1,58,4,2.89,533.5
G1,58,5,2.89,601.5
G1,58,6,2.89,669.4
G1,58,7,2.89,737.4
G1,58,8,2.89,805.4
G1,58,9,2.89,873.4
G1,58,10,2.89,941.41
G1,59,1,2.79,338.0
G1,59,2,2.79,407.8
G1,59,3,2.79,477.6
G1,59,4,2.79,547.3
G1,59,5,2.79,617.1
G1,59,6,2.79,686.8
