generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.18,310.7
G2,1,2,1.18,374.9
G2,1,3,1.18,439.0
G2,1,4,1.18,503.1
G2,1,5,1.18,567.2
G2,1,6,1.18,631.4
G2,1,7,1.18,695.5
G2,1,8,1.18,759.6
G2,1,9,1.18,823.7
G2,1,10,7.28,887.84
G2,2,1,1.07,304.1
G2,2,2,1.07,366.9
G2,2,3,1.07,429.7
G2,2,4,1.07,492.4
G2,2,5,1.07,555.2
G2,2,6,1.07,617.9
G2,2,7,1.07,680.7
G2,2,8,1.07,743.5
G2,2,9,1.07,806.2
G2,2,10,9.07,868.98
G2,3,1,1.11,300.0
G2,3,2,1.11,361.9
G2,3,3,1.11,423.8
G2,3,4,1.11,485.8
G2,3,5,1.11,547.7
G2,3,6,1.11,609.6
G2,3,7,1.11,671.5
G2,3,8,1.11,733.4
G2,3,9,1.11,795.3
G2,3,10,7.51,857.22
G2,4,1,1.11,294.5
G2,4,2,1.11,355.3
G2,4,3,1.11,416.1
G2,4,4,1.11,476.9
G2,4,5,1.11,537.7
G2,4,6,1.11,598.4
G2,4,7,1.11,659.2
G2,4,8,1.11,720.0
G2,4,9,1.11,780.8
G2,4,10,7.61,841.55
G2,5,1,1.12,292.0
G2,5,2,1.12,352.2
G2,5,3,1.12,412.5
G2,5,4,1.12,472.7
G2,5,5,1.12,533.0
G2,5,6,1.12,593.2
G2,5,7,1.12,653.5
G2,5,8,1.12,713.7
G2,5,9,1.12,774.0
G2,5,10,5.52,834.2
G2,6,1,1.13,289.8
G2,6,2,1.13,349.7
G2,6,3,1.13,409.5
G2,6,4,1.13,469.3
G2,6,5,1.13,529.1
G2,6,6,1.13,588.9
G2,6,7,1.13,648.7
G2,6,8,1.13,708.5
G2,6,9,1.13,768.3
G2,6,10,4.63,828.14
G2,7,1,1.07,287.7
G2,7,2,1.07,347.1
G2,7,3,1.07,406.5
G2,7,4,1.07,465.9
G2,7,5,1.07,525.3
G2,7,6,1.07,584.6
