generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.51,360.7
G2,1,2,1.51,435.2
G2,1,3,1.51,509.6
G2,1,4,1.51,584.1
G2,1,5,1.51,658.5
G2,1,6,1.51,732.9
G2,1,7,1.51,807.4
G2,1,8,1.51,881.8
G2,1,9,1.51,956.2
G2,1,10,4.31,1030.68
G2,2,1,1.52,358.6
G2,2,2,1.52,432.6
G2,2,3,1.52,506.6
G2,2,4,1.52,580.6
G2,2,5,1.52,654.5
G2,2,6,1.52,728.5
G2,2,7,1.52,802.5
G2,2,8,1.52,876.5
G2,2,9,1.52,950.5
G2,2,10,3.92,1024.5
G2,3,1,1.43,356.7
G2,3,2,1.43,430.3
G2,3,3,1.43,504.0
G2,3,4,1.43,577.6
G2,3,5,1.43,651.2
G2,3,6,1.43,724.8
G2,3,7,1.43,798.4
G2,3,8,1.43,872.0
G2,3,9,1.43,945.6
G2,3,10,4.23,1019.23
G2,4,1,1.35,323.9
G2,4,2,1.35,390.7
G2,4,3,1.35,457.5
G2,4,4,1.35,524.3
G2,4,5,1.35,591.2
G2,4,6,1.35,658.0
G2,4,7,1.35,724.8
G2,4,8,1.35,791.7
G2,4,9,1.35,858.5
G2,4,10,4.25,925.31
G2,5,1,1.36,358.6
G2,5,2,1.36,432.6
G2,5,3,1.36,506.6
G2,5,4,1.36,580.6
G2,5,5,1.36,654.5
G2,5,6,1.36,728.5
G2,5,7,1.36,802.5
G2,5,8,1.36,876.5
G2,5,9,1.36,950.5
G2,5,10,4.26,1024.5
G2,6,1,1.35,322.7
G2,6,2,1.35,389.3
G2,6,3,1.35,455.9
G2,6,4,1.35,522.5
G2,6,5,1.35,589.1
G2,6,6,1.35,655.7
G2,6,7,1.35,722.3
G2,6,8,1.35,788.9
G2,6,9,1.35,855.5
G2,6,10,3.65,922.12
G2,7,1,1.32,333.2
G2,7,2,1.32,401.9
G2,7,3,1.32,470.7
G2,7,4,1.32,539.4
G2,7,5,1.32,608.1
G2,7,6,1.32,676.9
G2,7,7,1.32,745.6
G2,7,8,1.32,814.4
G2,7,9,1.32,883.1
G2,7,10,4.22,951.88
G2,8,1,1.30,330.4
G2,8,2,1.30,398.5
G2,8,3,1.30,466.7
G2,8,4,1.30,534.9
G2,8,5,1.30,603.0
G2,8,6,1.30,671.2
G2,8,7,1.30,739.4
G2,8,8,1.30,807.5
G2,8,9,1.30,875.7
G2,8,10,3.90,943.86
G2,9,1,1.30,331.1
G2,9,2,1.30,399.4
G2,9,3,1.30,467.7
G2,9,4,1.30,536.1
G2,9,5,1.30,604.4
G2,9,6,1.30,672.7
G2,9,7,1.30,741.0
G2,9,8,1.30,809.4
G2,9,9,1.30,877.7
G2,9,10,3.20,946.0
G2,10,1,1.25,312.9
G2,10,2,1.25,377.4
G2,10,3,1.25,442.0
G2,10,4,1.25,506.6
G2,10,5,1.25,571.1
G2,10,6,1.25,635.7
G2,10,7,1.25,700.3
G2,10,8,1.25,764.8
G2,10,9,1.25,829.4
G2,10,10,3.75,893.96
G2,11,1,1.24,332.2
G2,11,2,1.24,400.7
G2,11,3,1.24,469.3
G2,11,4,1.24,537.8
G2,11,5,1.24,606.4
G2,11,6,1.24,674.9
G2,11,7,1.24,743.4
G2,11,8,1.24,812.0
G2,11,9,1.24,880.5
G2,11,10,3.34,949.07
G2,12,1,1.23,326.8
G2,12,2,1.23,394.3
G2,12,3,1.23,461.7
G2,12,4,1.23,529.1
G2,12,5,1.23,596.6
G2,12,6,1.23,664.0
G2,12,7,1.23,731.4
G2,12,8,1.23,798.9
G2,12,9,1.23,866.3
G2,12,10,3.23,933.76
G2,13,1,1.32,311.7
G2,13,2,1.32,376.0
G2,13,3,1.32,440.3
G2,13,4,1.32,504.7
G2,13,5,1.32,569.0
