generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.17,345.0
G2,1,2,1.17,416.2
G2,1,3,1.17,487.4
G2,1,4,1.17,558.6
G2,1,5,1.17,629.7
G2,1,6,1.17,700.9
G2,1,7,1.17,772.1
G2,1,8,1.17,843.3
G2,1,9,1.17,914.5
G2,1,10,5.57,985.68
G2,2,1,1.12,342.7
G2,2,2,1.12,413.4
G2,2,3,1.12,484.1
G2,2,4,1.12,554.8
G2,2,5,1.12,625.5
G2,2,6,1.12,696.2
G2,2,7,1.12,766.9
G2,2,8,1.12,837.6
G2,2,9,1.12,908.3
G2,2,10,4.82,979.01
G2,3,1,0.99,342.1
G2,3,2,0.99,412.6
G2,3,3,0.99,483.2
G2,3,4,0.99,553.8
G2,3,5,0.99,624.4
G2,3,6,0.99,695.0
G2,3,7,0.99,765.5
G2,3,8,0.99,836.1
G2,3,9,0.99,906.7
G2,3,10,5.19,977.29
G2,4,1,0.98,335.9
G2,4,2,0.98,405.2
G2,4,3,0.98,474.5
G2,4,4,0.98,543.8
G2,4,5,0.98,613.1
G2,4,6,0.98,682.4
G2,4,7,0.98,751.7
G2,4,8,0.98,821.0
G2,4,9,0.98,890.3
G2,4,10,4.38,959.6
G2,5,1,1.02,338.2
G2,5,2,1.02,407.9
G2,5,3,1.02,477.7
G2,5,4,1.02,547.5
G2,5,5,1.02,617.3
G2,5,6,1.02,687.0
G2,5,7,1.02,756.8
G2,5,8,1.02,826.6
G2,5,9,1.02,896.4
G2,5,10,3.62,966.15
G2,6,1,1.06,326.7
G2,6,2,1.06,394.1
G2,6,3,1.06,461.5
G2,6,4,1.06,528.9
G2,6,5,1.06,596.3
G2,6,6,1.06,663.7
G2,6,7,1.06,731.1
G2,6,8,1.06,798.5
G2,6,9,1.06,865.9
G2,6,10,3.46,933.33
G2,7,1,0.96,326.0
G2,7,2,0.96,393.2
G2,7,3,0.96,460.5
G2,7,4,0.96,527.7
G2,7,5,0.96,595.0
G2,7,6,0.96,662.3
G2,7,7,0.96,729.5
G2,7,8,0.96,796.8
G2,7,9,0.96,864.0
G2,7,10,4.26,931.31
G2,8,1,0.90,318.9
G2,8,2,0.90,384.7
G2,8,3,0.90,450.5
G2,8,4,0.90,516.3
G2,8,5,0.90,582.1
G2,8,6,0.90,647.9
G2,8,7,0.90,713.6
G2,8,8,0.90,779.4
G2,8,9,0.90,845.2
G2,8,10,4.50,911.04
G2,9,1,0.86,320.4
G2,9,2,0.86,386.5
G2,9,3,0.86,452.6
G2,9,4,0.86,518.7
G2,9,5,0.86,584.8
G2,9,6,0.86,650.9
G2,9,7,0.86,717.1
G2,9,8,0.86,783.2
G2,9,9,0.86,849.3
G2,9,10,3.66,915.39
G2,10,1,0.86,313.4
G2,10,2,0.86,378.1
G2,10,3,0.86,442.7
G2,10,4,0.86,507.4
G2,10,5,0.86,572.1
G2,10,6,0.86,636.8
G2,10,7,0.86,701.4
G2,10,8,0.86,766.1
G2,10,9,0.86,830.8
G2,10,10,5.36,895.43
G2,11,1,0.79,316.1
G2,11,2,0.79,381.4
G2,11,3,0.79,446.6
G2,11,4,0.79,511.8
G2,11,5,0.79,577.1
G2,11,6,0.79,642.3
G2,11,7,0.79,707.6
G2,11,8,0.79,772.8
G2,11,9,0.79,838.0
G2,11,10,4.89,903.26
G2,12,1,0.76,303.7
G2,12,2,0.76,366.4
G2,12,3,0.76,429.1
G2,12,4,0.76,491.7
G2,12,5,0.76,554.4
G2,12,6,0.76,617.1
G2,12,7,0.76,679.7
G2,12,8,0.76,742.4
G2,12,9,0.76,805.1
G2,12,10,5.26,867.75
G2,13,1,0.77,311.2
G2,13,2,0.77,375.4
G2,13,3,0.77,439.7
G2,13,4,0.77,503.9
G2,13,5,0.77,568.1
G2,13,6,0.77,632.3
G2,13,7,0.77,696.5
G2,13,8,0.77,760.7
G2,13,9,0.77,825.0
G2,13,10,5.07,889.18
G2,14,1,0.81,310.8
G2,14,2,0.81,375.0
G2,14,3,0.81,439.1
G2,14,4,0.81,503.3
G2,14,5,0.81,567.4
G2,14,6,0.81,631.6
G2,14,7,0.81,695.7
G2,14,8,0.81,759.9
G2,14,9,0.81,824.0
G2,14,10,4.71,888.14
G2,15,1,0.73,309.0
G2,15,2,0.73,372.7
G2,15,3,0.73,436.5
G2,15,4,0.73,500.3
G2,15,5,0.73,564.0
G2,15,6,0.73,627.8
G2,15,7,0.73,691.5
G2,15,8,0.73,755.3
G2,15,9,0.73,819.1
G2,15,10,5.43,882.81
G2,16,1,0.71,302.0
G2,16,2,0.71,364.3
G2,16,3,0.71,426.6
G2,16,4,0.71,488.9
G2,16,5,0.71,551.2
G2,16,6,0.71,613.5
G2,16,7,0.71,675.8
G2,16,8,0.71,738.1
G2,16,9,0.71,800.4
G2,16,10,4.91,862.73
G2,17,1,0.75,300.4
G2,17,2,0.75,362.4
G2,17,3,0.75,424.4
G2,17,4,0.75,486.3
G2,17,5,0.75,548.3
G2,17,6,0.75,610.3
G2,17,7,0.75,672.3
G2,17,8,0.75,734.3
G2,17,9,0.75,796.3
G2,17,10,4.45,858.26
G2,18,1,0.88,306.9
G2,18,2,0.88,370.2
G2,18,3,0.88,433.5
G2,18,4,0.88,496.9
G2,18,5,0.88,560.2
G2,18,6,0.88,623.5
G2,18,7,0.88,686.8
G2,18,8,0.88,750.2
G2,18,9,0.88,813.5
G2,18,10,4.38,876.81
G2,19,1,0.93,311.2
G2,19,2,0.93,375.4
G2,19,3,0.93,439.6
G2,19,4,0.93,503.8
G2,19,5,0.93,568.0
G2,19,6,0.93,632.2
G2,19,7,0.93,696.4
G2,19,8,0.93,760.6
G2,19,9,0.93,824.8
G2,19,10,4.73,889.0
G2,20,1,0.89,311.7
G2,20,2,0.89,376.0
G2,20,3,0.89,440.3
G2,20,4,0.89,504.6
G2,20,5,0.89,568.9
G2,20,6,0.89,633.3
G2,20,7,0.89,697.6
G2,20,8,0.89,761.9
G2,20,9,0.89,826.2
G2,20,10,5.49,890.53
G2,21,1,0.99,322.8
G2,21,2,0.99,389.4
G2,21,3,0.99,456.0
G2,21,4,0.99,522.6
G2,21,5,0.99,589.3
G2,21,6,0.99,655.9
G2,21,7,0.99,722.5
G2,21,8,0.99,789.1
G2,21,9,0.99,855.7
G2,21,10,4.89,922.31
G2,22,1,1.13,327.7
G2,22,2,1.13,395.3
G2,22,3,1.13,463.0
G2,22,4,1.13,530.6
G2,22,5,1.13,598.2
G2,22,6,1.13,665.8
G2,22,7,1.13,733.5
G2,22,8,1.13,801.1
G2,22,9,1.13,868.7
G2,22,10,5.83,936.33
G2,23,1,1.12,332.4
G2,23,2,1.12,401.0
G2,23,3,1.12,469.6
G2,23,4,1.12,538.2
G2,23,5,1.12,606.8
G2,23,6,1.12,675.4
G2,23,7,1.12,744.0
G2,23,8,1.12,812.6
G2,23,9,1.12,881.1
G2,23,10,7.42,949.74
G2,24,1,1.24,333.7
G2,24,2,1.24,402.6
G2,24,3,1.24,471.4
G2,24,4,1.24,540.3
G2,24,5,1.24,609.1
G2,24,6,1.24,678.0
G2,24,7,1.24,746.8
G2,24,8,1.24,815.7
G2,24,9,1.24,884.6
G2,24,10,8.44,953.41
G2,25,1,1.29,335.4
G2,25,2,1.29,404.6
G2,25,3,1.29,473.9
G2,25,4,1.29,543.1
G2,25,5,1.29,612.3
G2,25,6,1.29,681.5
G2,25,7,1.29,750.7
G2,25,8,1.29,819.9
G2,25,9,1.29,889.2
G2,25,10,9.19,958.37
G2,26,1,1.57,336.8
G2,26,2,1.57,406.3
G2,26,3,1.57,475.8
G2,26,4,1.57,545.3
G2,26,5,1.57,614.8
G2,26,6,1.57,684.3
G2,26,7,1.57,753.8
G2,26,8,1.57,823.3
G2,26,9,1.57,892.8
G2,26,10,8.37,962.35
G2,27,1,1.72,338.2
G2,27,2,1.72,408.0
G2,27,3,1.72,477.8
G2,27,4,1.72,547.6
G2,27,5,1.72,617.3
G2,27,6,1.72,687.1
G2,27,7,1.72,756.9
G2,27,8,1.72,826.7
G2,27,9,1.72,896.5
G2,27,10,9.82,966.27
G2,28,1,1.90,335.4
G2,28,2,1.90,404.6
G2,28,3,1.90,473.8
G2,28,4,1.90,543.0
G2,28,5,1.90,612.2
G2,28,6,1.90,681.4
G2,28,7,1.90,750.6
G2,28,8,1.90,819.8
G2,28,9,1.90,889.0
G2,28,10,10.70,958.19
G2,29,1,2.03,353.6
G2,29,2,2.03,426.6
G2,29,3,2.03,499.5
G2,29,4,2.03,572.5
G2,29,5,2.03,645.5
G2,29,6,2.03,718.4
G2,29,7,2.03,791.4
G2,29,8,2.03,864.4
G2,29,9,2.03,937.3
G2,29,10,11.43,1010.3
G2,30,1,2.20,344.0
G2,30,2,2.20,414.9
G2,30,3,2.20,485.9
G2,30,4,2.20,556.9
G2,30,5,2.20,627.9
G2,30,6,2.20,698.8
G2,30,7,2.20,769.8
G2,30,8,2.20,840.8
G2,30,9,2.20,911.8
G2,30,10,12.40,982.74
G2,31,1,2.39,335.9
G2,31,2,2.39,405.2
G2,31,3,2.39,474.5
G2,31,4,2.39,543.8
G2,31,5,2.39,613.1
G2,31,6,2.39,682.4
G2,31,7,2.39,751.7
G2,31,8,2.39,821.0
G2,31,9,2.39,890.3
G2,31,10,12.39,959.6
G2,32,1,2.36,300.0
G2,32,2,2.36,361.9
G2,32,3,2.36,423.8
G2,32,4,2.36,485.8
G2,32,5,2.36,547.7
G2,32,6,2.36,609.6
G2,32,7,2.36,671.5
G2,32,8,2.36,733.4
G2,32,9,2.36,795.3
G2,32,10,14.96,857.22
G2,33,1,2.57,335.9
G2,33,2,2.57,405.2
G2,33,3,2.57,474.5
G2,33,4,2.57,543.8
G2,33,5,2.57,613.1
G2,33,6,2.57,682.4
G2,33,7,2.57,751.7
G2,33,8,2.57,821.0
G2,33,9,2.57,890.3
G2,33,10,14.67,959.6
G2,34,1,2.57,318.8
G2,34,2,2.57,384.6
G2,34,3,2.57,450.3
G2,34,4,2.57,516.1
G2,34,5,2.57,581.9
G2,34,6,2.57,647.7
G2,34,7,2.57,713.5
G2,34,8,2.57,779.2
G2,34,9,2.57,845.0
G2,34,10,16.57,910.8
G2,35,1,2.71,280.1
G2,35,2,2.71,337.9
G2,35,3,2.71,395.7
G2,35,4,2.71,453.5
G2,35,5,2.71,511.3
G2,35,6,2.71,569.1
G2,35,7,2.71,626.9
G2,35,8,2.71,684.7
G2,35,9,2.71,742.5
G2,35,10,16.81,800.34
G2,36,1,2.91,235.7
G2,36,2,2.91,284.4
G2,36,3,2.91,333.0
G2,36,4,2.91,381.6
G2,36,5,2.91,430.3
G2,36,6,2.91,478.9
G2,36,7,2.91,527.6
G2,36,8,2.91,576.2
G2,36,9,2.91,624.8
G2,36,10,16.41,673.47
G2,37,1,2.98,297.2
G2,37,2,2.98,358.5
G2,37,3,2.98,419.9
G2,37,4,2.98,481.2
G2,37,5,2.98,542.5
G2,37,6,2.98,603.8
G2,37,7,2.98,665.2
G2,37,8,2.98,726.5
G2,37,9,2.98,787.8
G2,37,10,15.18,849.14
G2,38,1,3.03,258.8
G2,38,2,3.03,312.2
G2,38,3,3.03,365.6
G2,38,4,3.03,419.0
G2,38,5,3.03,472.4
G2,38,6,3.03,525.8
G2,38,7,3.03,579.3
G2,38,8,3.03,632.7
G2,38,9,3.03,686.1
G2,38,10,16.03,739.47
G2,39,1,3.12,220.4
G2,39,2,3.12,265.9
G2,39,3,3.12,311.4
G2,39,4,3.12,356.9
G2,39,5,3.12,402.3
G2,39,6,3.12,447.8
G2,39,7,3.12,493.3
G2,39,8,3.12,538.8
G2,39,9,3.12,584.3
G2,39,10,15.92,629.75
G2,40,1,3.15,182.0
G2,40,2,3.15,219.6
G2,40,3,3.15,257.2
G2,40,4,3.15,294.7
G2,40,5,3.15,332.3
G2,40,6,3.15,369.8
G2,40,7,3.15,407.4
G2,40,8,3.15,445.0
G2,40,9,3.15,482.5
G2,40,10,15.55,520.09
G2,41,1,3.19,220.6
G2,41,2,3.19,266.1
G2,41,3,3.19,311.6
G2,41,4,3.19,357.1
G2,41,5,3.19,402.6
G2,41,6,3.19,448.1
G2,41,7,3.19,493.6
G2,41,8,3.19,539.2
G2,41,9,3.19,584.7
G2,41,10,16.59,630.18
G2,42,1,3.16,149.6
G2,42,2,3.16,180.5
G2,42,3,3.16,211.4
G2,42,4,3.16,242.3
G2,42,5,3.16,273.2
G2,42,6,3.16,304.0
G2,42,7,3.16,334.9
G2,42,8,3.16,365.8
G2,42,9,3.16,396.7
G2,42,10,15.76,427.57
G2,43,1,3.21,170.1
G2,43,2,3.21,205.1
G2,43,3,3.21,240.2
G2,43,4,3.21,275.3
G2,43,5,3.21,310.4
G2,43,6,3.21,345.5
G2,43,7,3.21,380.6
G2,43,8,3.21,415.7
G2,43,9,3.21,450.8
G2,43,10,14.21,485.86
G2,44,1,3.12,146.1
G2,44,2,3.12,176.2
G2,44,3,3.12,206.4
G2,44,4,3.12,236.5
G2,44,5,3.12,266.6
G2,44,6,3.12,296.8
G2,44,7,3.12,326.9
G2,44,8,3.12,357.1
