consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.50,1576.84
C1,1,2,2.50,1517.4
C1,1,3,2.50,1458.1
C1,1,4,2.50,1398.7
C1,1,5,2.50,1339.3
C1,1,6,2.50,1279.9
C1,1,7,2.50,1220.5
C1,1,8,2.50,1161.1
C1,1,9,2.50,1101.7
C1,1,10,2.50,1042.32
C1,2,1,2.48,1529.6
C1,2,2,2.48,1472.0
C1,2,3,2.48,1414.4
C1,2,4,2.48,1356.8
C1,2,5,2.48,1299.2
C1,2,6,2.48,1241.5
C1,2,7,2.48,1183.9
C1,2,8,2.48,1126.3
C1,2,9,2.48,1068.7
C1,2,10,2.48,1011.09
C1,3,1,2.49,1528.49
C1,3,2,2.49,1470.9
C1,3,3,2.49,1413.4
C1,3,4,2.49,1355.8
C1,3,5,2.49,1298.2
C1,3,6,2.49,1240.6
C1,3,7,2.49,1183.1
C1,3,8,2.49,1125.5
C1,3,9,2.49,1067.9
C1,3,10,2.49,1010.36
C1,4,1,2.43,1477.26
C1,4,2,2.43,1421.6
C1,4,3,2.43,1366.0
C1,4,4,2.43,1310.3
C1,4,5,2.43,1254.7
C1,4,6,2.43,1199.1
C1,4,7,2.43,1143.4
C1,4,8,2.43,1087.8
C1,4,9,2.43,1032.1
C1,4,10,2.43,976.5
C1,5,1,2.43,1667.99
C1,5,2,2.43,1605.2
C1,5,3,2.43,1542.3
C1,5,4,2.43,1479.5
C1,5,5,2.43,1416.7
C1,5,6,2.43,1353.9
C1,5,7,2.43,1291.0
C1,5,8,2.43,1228.2
C1,5,9,2.43,1165.4
C1,5,10,2.43,1102.57
C1,6,1,2.35,1595.09
C1,6,2,2.35,1535.0
C1,6,3,2.35,1474.9
C1,6,4,2.35,1414.9
C1,6,5,2.35,1354.8
C1,6,6,2.35,1294.7
C1,6,7,2.35,1234.6
C1,6,8,2.35,1174.5
C1,6,9,2.35,1114.5
C1,6,10,2.35,1054.38
C1,7,1,2.31,1458.74
C1,7,2,2.31,1403.8
C1,7,3,2.31,1348.9
C1,7,4,2.31,1293.9
C1,7,5,2.31,1239.0
C1,7,6,2.31,1184.0
C1,7,7,2.31,1129.1
C1,7,8,2.31,1074.1
C1,7,9,2.31,1019.2
C1,7,10,2.31,964.25
C1,8,1,2.37,1403.9
C1,8,2,2.37,1351.0
C1,8,3,2.37,1298.1
C1,8,4,2.37,1245.3
C1,8,5,2.37,1192.4
C1,8,6,2.37,1139.5
C1,8,7,2.37,1086.6
C1,8,8,2.37,1033.8
C1,8,9,2.37,980.9
C1,8,10,2.37,928.0
C1,9,1,2.28,1474.76
C1,9,2,2.28,1419.2
C1,9,3,2.28,1363.7
C1,9,4,2.28,1308.1
C1,9,5,2.28,1252.6
C1,9,6,2.28,1197.0
C1,9,7,2.28,1141.5
C1,9,8,2.28,1085.9
C1,9,9,2.28,1030.4
C1,9,10,2.28,974.84
C1,10,1,2.25,1435.86
C1,10,2,2.25,1381.8
C1,10,3,2.25,1327.7
C1,10,4,2.25,1273.6
C1,10,5,2.25,1219.5
C1,10,6,2.25,1165.5
C1,10,7,2.25,1111.4
C1,10,8,2.25,1057.3
C1,10,9,2.25,1003.2
C1,10,10,2.25,949.13
C1,11,1,2.24,1430.95
C1,11,2,2.24,1377.1
C1,11,3,2.24,1323.2
C1,11,4,2.24,1269.3
C1,11,5,2.24,1215.4
C1,11,6,2.24,1161.5
C1,11,7,2.24,1107.6
C1,11,8,2.24,1053.7
C1,11,9,2.24,999.8
C1,11,10,2.24,945.88
C1,12,1,2.23,1424.65
C1,12,2,2.23,1371.0
C1,12,3,2.23,1317.3
C1,12,4,2.23,1263.7
C1,12,5,2.23,1210.0
C1,12,6,2.23,1156.4
C1,12,7,2.23,1102.7
C1,12,8,2.23,1049.0
C1,12,9,2.23,995.4
C1,12,10,2.23,941.72
C1,13,1,2.19,1389.54
C1,13,2,2.19,1337.2
C1,13,3,2.19,1284.9
C1,13,4,2.19,1232.5
C1,13,5,2.19,1180.2
C1,13,6,2.19,1127.9
C1,13,7,2.19,1075.5
C1,13,8,2.19,1023.2
C1,13,9,2.19,970.8
C1,13,10,2.19,918.51
C1,14,1,2.21,1389.45
C1,14,2,2.21,1337.1
C1,14,3,2.21,1284.8
C1,14,4,2.21,1232.5
C1,14,5,2.21,1180.1
C1,14,6,2.21,1127.8
C1,14,7,2.21,1075.5
C1,14,8,2.21,1023.1
C1,14,9,2.21,970.8
C1,14,10,2.21,918.45
C1,15,1,2.24,1417.42
C1,15,2,2.24,1364.0
C1,15,3,2.24,1310.6
C1,15,4,2.24,1257.3
C1,15,5,2.24,1203.9
C1,15,6,2.24,1150.5
C1,15,7,2.24,1097.1
C1,15,8,2.24,1043.7
C1,15,9,2.24,990.3
C1,15,10,2.24,936.94
C1,16,1,2.26,1424.28
C1,16,2,2.26,1370.6
C1,16,3,2.26,1317.0
C1,16,4,2.26,1263.3
C1,16,5,2.26,1209.7
C1,16,6,2.26,1156.1
C1,16,7,2.26,1102.4
C1,16,8,2.26,1048.8
