generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.22,377.8
G1,1,2,1.22,455.7
G1,1,3,1.22,533.7
G1,1,4,1.22,611.6
G1,1,5,1.22,689.6
G1,1,6,1.22,767.5
G1,1,7,1.22,845.5
G1,1,8,1.22,923.4
G1,1,9,1.22,1001.4
G1,1,10,3.42,1079.3
G1,2,1,1.21,369.4
G1,2,2,1.21,445.6
G1,2,3,1.21,521.9
G1,2,4,1.21,598.1
G1,2,5,1.21,674.3
G1,2,6,1.21,750.6
G1,2,7,1.21,826.8
G1,2,8,1.21,903.0
G1,2,9,1.21,979.3
G1,2,10,3.01,1055.48
G1,3,1,1.13,350.2
G1,3,2,1.13,422.5
G1,3,3,1.13,494.8
G1,3,4,1.13,567.0
G1,3,5,1.13,639.3
G1,3,6,1.13,711.6
G1,3,7,1.13,783.8
G1,3,8,1.13,856.1
G1,3,9,1.13,928.4
G1,3,10,2.93,1000.62
G1,4,1,1.08,344.4
G1,4,2,1.08,415.4
G1,4,3,1.08,486.5
G1,4,4,1.08,557.5
G1,4,5,1.08,628.6
G1,4,6,1.08,699.7
G1,4,7,1.08,770.7
G1,4,8,1.08,841.8
G1,4,9,1.08,912.8
G1,4,10,2.18,983.9
G1,5,1,1.08,350.0
G1,5,2,1.08,422.2
G1,5,3,1.08,494.4
G1,5,4,1.08,566.7
G1,5,5,1.08,638.9
G1,5,6,1.08,711.1
G1,5,7,1.08,783.3
G1,5,8,1.08,855.6
G1,5,9,1.08,927.8
G1,5,10,1.48,1000.01
G1,6,1,1.04,338.5
G1,6,2,1.04,408.3
G1,6,3,1.04,478.1
G1,6,4,1.04,548.0
G1,6,5,1.04,617.8
G1,6,6,1.04,687.7
G1,6,7,1.04,757.5
G1,6,8,1.04,827.3
G1,6,9,1.04,897.2
G1,6,10,2.24,967.01
G1,7,1,1.06,330.1
G1,7,2,1.06,398.2
G1,7,3,1.06,466.4
G1,7,4,1.06,534.5
G1,7,5,1.06,602.6
G1,7,6,1.06,670.7
G1,7,7,1.06,738.8
G1,7,8,1.06,807.0
G1,7,9,1.06,875.1
G1,7,10,1.96,943.19
G1,8,1,1.04,324.2
G1,8,2,1.04,391.1
G1,8,3,1.04,458.0
G1,8,4,1.04,524.9
G1,8,5,1.04,591.8
G1,8,6,1.04,658.7
G1,8,7,1.04,725.5
G1,8,8,1.04,792.4
G1,8,9,1.04,859.3
G1,8,10,2.24,926.23
G1,9,1,1.01,332.5
G1,9,2,1.01,401.1
G1,9,3,1.01,469.7
G1,9,4,1.01,538.3
G1,9,5,1.01,606.9
G1,9,6,1.01,675.5
G1,9,7,1.01,744.1
G1,9,8,1.01,812.7
G1,9,9,1.01,881.3
G1,9,10,1.41,949.92
G1,10,1,1.04,321.5
G1,10,2,1.04,387.8
G1,10,3,1.04,454.1
G1,10,4,1.04,520.5
G1,10,5,1.04,586.8
G1,10,6,1.04,653.1
G1,10,7,1.04,719.5
G1,10,8,1.04,785.8
G1,10,9,1.04,852.1
G1,10,10,1.34,918.45
G1,11,1,0.93,321.4
G1,11,2,0.93,387.8
G1,11,3,0.93,454.1
G1,11,4,0.93,520.4
G1,11,5,0.93,586.7
G1,11,6,0.93,653.1
G1,11,7,0.93,719.4
G1,11,8,0.93,785.7
G1,11,9,0.93,852.1
G1,11,10,2.53,918.39
G1,12,1,0.85,318.1
G1,12,2,0.85,383.7
G1,12,3,0.85,449.3
G1,12,4,0.85,515.0
G1,12,5,0.85,580.6
G1,12,6,0.85,646.2
G1,12,7,0.85,711.9
G1,12,8,0.85,777.5
G1,12,9,0.85,843.1
G1,12,10,3.65,908.78
G1,13,1,0.87,310.4
G1,13,2,0.87,374.5
G1,13,3,0.87,438.5
G1,13,4,0.87,502.6
G1,13,5,0.87,566.6
G1,13,6,0.87,630.7
G1,13,7,0.87,694.8
G1,13,8,0.87,758.8
G1,13,9,0.87,822.9
G1,13,10,2.97,886.92
G1,14,1,0.93,308.5
G1,14,2,0.93,372.1
G1,14,3,0.93,435.8
G1,14,4,0.93,499.4
G1,14,5,0.93,563.1
G1,14,6,0.93,626.7
G1,14,7,0.93,690.4
G1,14,8,0.93,754.0
G1,14,9,0.93,817.7
G1,14,10,2.43,881.34
G1,15,1,0.88,308.2
G1,15,2,0.88,371.8
G1,15,3,0.88,435.4
G1,15,4,0.88,499.0
G1,15,5,0.88,562.6
G1,15,6,0.88,626.2
G1,15,7,0.88,689.8
G1,15,8,0.88,753.4
G1,15,9,0.88,817.0
G1,15,10,2.18,880.61
G1,16,1,0.89,308.1
G1,16,2,0.89,371.7
G1,16,3,0.89,435.2
G1,16,4,0.89,498.8
G1,16,5,0.89,562.4
G1,16,6,0.89,625.9
G1,16,7,0.89,689.5
G1,16,8,0.89,753.1
