generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.00,364.8
G1,1,2,1.00,440.1
G1,1,3,1.00,515.4
G1,1,4,1.00,590.6
G1,1,5,1.00,665.9
G1,1,6,1.00,741.2
G1,1,7,1.00,816.5
G1,1,8,1.00,891.8
G1,1,9,1.00,967.0
G1,1,10,3.00,1042.32
G1,2,1,0.98,353.9
G1,2,2,0.98,426.9
G1,2,3,0.98,499.9
G1,2,4,0.98,573.0
G1,2,5,0.98,646.0
G1,2,6,0.98,719.0
G1,2,7,0.98,792.0
G1,2,8,0.98,865.0
G1,2,9,0.98,938.1
G1,2,10,4.28,1011.09
G1,3,1,0.99,353.6
G1,3,2,0.99,426.6
G1,3,3,0.99,499.6
G1,3,4,0.99,572.5
G1,3,5,0.99,645.5
G1,3,6,0.99,718.5
G1,3,7,0.99,791.4
G1,3,8,0.99,864.4
G1,3,9,0.99,937.4
G1,3,10,3.69,1010.36
G1,4,1,0.93,341.8
G1,4,2,0.93,412.3
G1,4,3,0.93,482.8
G1,4,4,0.93,553.4
G1,4,5,0.93,623.9
G1,4,6,0.93,694.4
G1,4,7,0.93,764.9
G1,4,8,0.93,835.5
G1,4,9,0.93,906.0
G1,4,10,4.03,976.5
G1,5,1,0.93,385.9
G1,5,2,0.93,465.5
G1,5,3,0.93,545.2
G1,5,4,0.93,624.8
G1,5,5,0.93,704.4
G1,5,6,0.93,784.0
G1,5,7,0.93,863.7
G1,5,8,0.93,943.3
G1,5,9,0.93,1022.9
G1,5,10,2.83,1102.57
G1,6,1,0.85,369.0
G1,6,2,0.85,445.2
G1,6,3,0.85,521.3
G1,6,4,0.85,597.5
G1,6,5,0.85,673.6
G1,6,6,0.85,749.8
G1,6,7,0.85,825.9
G1,6,8,0.85,902.1
G1,6,9,0.85,978.2
G1,6,10,3.25,1054.38
G1,7,1,0.81,337.5
G1,7,2,0.81,407.1
G1,7,3,0.81,476.8
G1,7,4,0.81,546.4
G1,7,5,0.81,616.0
G1,7,6,0.81,685.7
G1,7,7,0.81,755.3
G1,7,8,0.81,825.0
G1,7,9,0.81,894.6
G1,7,10,4.11,964.25
G1,8,1,0.87,324.8
G1,8,2,0.87,391.8
G1,8,3,0.87,458.8
G1,8,4,0.87,525.9
G1,8,5,0.87,592.9
G1,8,6,0.87,659.9
G1,8,7,0.87,726.9
G1,8,8,0.87,794.0
G1,8,9,0.87,861.0
G1,8,10,2.77,928.0
G1,9,1,0.78,341.2
G1,9,2,0.78,411.6
G1,9,3,0.78,482.0
G1,9,4,0.78,552.4
G1,9,5,0.78,622.8
G1,9,6,0.78,693.2
G1,9,7,0.78,763.6
G1,9,8,0.78,834.0
G1,9,9,0.78,904.4
G1,9,10,3.68,974.84
G1,10,1,0.75,332.2
G1,10,2,0.75,400.7
G1,10,3,0.75,469.3
G1,10,4,0.75,537.8
