generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.14,368.0
G1,1,2,1.14,443.9
G1,1,3,1.14,519.9
G1,1,4,1.14,595.8
G1,1,5,1.14,671.8
G1,1,6,1.14,747.7
G1,1,7,1.14,823.6
G1,1,8,1.14,899.6
G1,1,9,1.14,975.5
G1,1,10,4.44,1051.44
G1,2,1,1.09,347.2
G1,2,2,1.09,418.9
G1,2,3,1.09,490.5
G1,2,4,1.09,562.2
G1,2,5,1.09,633.8
G1,2,6,1.09,705.5
G1,2,7,1.09,777.1
G1,2,8,1.09,848.8
G1,2,9,1.09,920.4
G1,2,10,3.49,992.05
G1,3,1,0.98,332.5
G1,3,2,0.98,401.2
G1,3,3,0.98,469.8
G1,3,4,0.98,538.4
G1,3,5,0.98,607.0
G1,3,6,0.98,675.6
G1,3,7,0.98,744.3
G1,3,8,0.98,812.9
G1,3,9,0.98,881.5
G1,3,10,4.48,950.11
G1,4,1,1.02,325.4
G1,4,2,1.02,392.5
G1,4,3,1.02,459.7
G1,4,4,1.02,526.8
G1,4,5,1.02,594.0
G1,4,6,1.02,661.1
G1,4,7,1.02,728.3
G1,4,8,1.02,795.4
G1,4,9,1.02,862.6
G1,4,10,4.12,929.72
G1,5,1,0.94,332.2
G1,5,2,0.94,400.7
G1,5,3,0.94,469.2
G1,5,4,0.94,537.8
G1,5,5,0.94,606.3
G1,5,6,0.94,674.8
G1,5,7,0.94,743.4
G1,5,8,0.94,811.9
G1,5,9,0.94,880.5
G1,5,10,5.04,949.0
G1,6,1,0.92,325.9
G1,6,2,0.92,393.2
G1,6,3,0.92,460.5
G1,6,4,0.92,527.7
G1,6,5,0.92,595.0
G1,6,6,0.92,662.2
G1,6,7,0.92,729.5
G1,6,8,0.92,796.7
G1,6,9,0.92,864.0
G1,6,10,5.02,931.25
G1,7,1,0.87,318.0
G1,7,2,0.87,383.6
G1,7,3,0.87,449.2
G1,7,4,0.87,514.9
G1,7,5,0.87,580.5
G1,7,6,0.87,646.1
G1,7,7,0.87,711.7
G1,7,8,0.87,777.3
G1,7,9,0.87,843.0
G1,7,10,5.37,908.59
G1,8,1,0.82,316.2
G1,8,2,0.82,381.5
G1,8,3,0.82,446.7
G1,8,4,0.82,512.0
G1,8,5,0.82,577.2
G1,8,6,0.82,642.5
G1,8,7,0.82,707.7
G1,8,8,0.82,773.0
G1,8,9,0.82,838.2
G1,8,10,6.22,903.45
G1,9,1,0.72,321.4
G1,9,2,0.72,387.8
G1,9,3,0.72,454.1
G1,9,4,0.72,520.4
G1,9,5,0.72,586.7
G1,9,6,0.72,653.1
G1,9,7,0.72,719.4
G1,9,8,0.72,785.7
G1,9,9,0.72,852.1
G1,9,10,6.42,918.39
G1,10,1,0.72,320.0
G1,10,2,0.72,386.1
G1,10,3,0.72,452.1
G1,10,4,0.72,518.2
G1,10,5,0.72,584.2
G1,10,6,0.72,650.2
G1,10,7,0.72,716.3
G1,10,8,0.72,782.3
G1,10,9,0.72,848.4
G1,10,10,6.62,914.41
G1,11,1,0.66,321.5
G1,11,2,0.66,387.8
G1,11,3,0.66,454.1
G1,11,4,0.66,520.5
G1,11,5,0.66,586.8
G1,11,6,0.66,653.1
G1,11,7,0.66,719.5
G1,11,8,0.66,785.8
G1,11,9,0.66,852.1
G1,11,10,6.56,918.45
G1,12,1,0.67,317.2
G1,12,2,0.67,382.7
G1,12,3,0.67,448.1
G1,12,4,0.67,513.6
G1,12,5,0.67,579.0
G1,12,6,0.67,644.5
G1,12,7,0.67,710.0
G1,12,8,0.67,775.4
G1,12,9,0.67,840.9
G1,12,10,5.47,906.33
G1,13,1,0.68,309.6
G1,13,2,0.68,373.5
G1,13,3,0.68,437.4
G1,13,4,0.68,501.3
G1,13,5,0.68,565.2
G1,13,6,0.68,629.1
G1,13,7,0.68,693.0
G1,13,8,0.68,756.9
G1,13,9,0.68,820.8
G1,13,10,5.08,884.71
G1,14,1,0.66,307.5
G1,14,2,0.66,371.0
G1,14,3,0.66,434.4
G1,14,4,0.66,497.9
G1,14,5,0.66,561.3
G1,14,6,0.66,624.8
G1,14,7,0.66,688.2
G1,14,8,0.66,751.7
G1,14,9,0.66,815.1
G1,14,10,5.16,878.59
G1,15,1,0.62,310.3
G1,15,2,0.62,374.3
G1,15,3,0.62,438.3
G1,15,4,0.62,502.3
G1,15,5,0.62,566.4
G1,15,6,0.62,630.4
G1,15,7,0.62,694.4
G1,15,8,0.62,758.4
G1,15,9,0.62,822.5
G1,15,10,5.42,886.49
G1,16,1,0.71,307.7
G1,16,2,0.71,371.2
G1,16,3,0.71,434.7
G1,16,4,0.71,498.2
G1,16,5,0.71,561.7
G1,16,6,0.71,625.3
G1,16,7,0.71,688.8
G1,16,8,0.71,752.3
G1,16,9,0.71,815.8
G1,16,10,4.31,879.26
G1,17,1,0.68,308.7
G1,17,2,0.68,372.4
G1,17,3,0.68,436.1
G1,17,4,0.68,499.7
G1,17,5,0.68,563.4
G1,17,6,0.68,627.1
G1,17,7,0.68,690.8
G1,17,8,0.68,754.5
G1,17,9,0.68,818.2
G1,17,10,5.58,881.9
G1,18,1,0.72,311.5
G1,18,2,0.72,375.8
G1,18,3,0.72,440.0
G1,18,4,0.72,504.3
G1,18,5,0.72,568.6
G1,18,6,0.72,632.9
G1,18,7,0.72,697.2
G1,18,8,0.72,761.4
G1,18,9,0.72,825.7
G1,18,10,6.42,889.98
G1,19,1,0.75,311.7
G1,19,2,0.75,376.0
G1,19,3,0.75,440.3
G1,19,4,0.75,504.6
G1,19,5,0.75,568.9
G1,19,6,0.75,633.3
G1,19,7,0.75,697.6
G1,19,8,0.75,761.9
G1,19,9,0.75,826.2
G1,19,10,6.05,890.53
G1,20,1,0.79,318.1
G1,20,2,0.79,383.8
G1,20,3,0.79,449.4
G1,20,4,0.79,515.0
G1,20,5,0.79,580.7
G1,20,6,0.79,646.3
G1,20,7,0.79,712.0
G1,20,8,0.79,777.6
G1,20,9,0.79,843.3
G1,20,10,6.79,908.9
G1,21,1,0.82,315.2
G1,21,2,0.82,380.2
G1,21,3,0.82,445.3
G1,21,4,0.82,510.3
G1,21,5,0.82,575.4
G1,21,6,0.82,640.4
G1,21,7,0.82,705.4
G1,21,8,0.82,770.5
G1,21,9,0.82,835.5
G1,21,10,7.12,900.57
G1,22,1,1.02,331.8
G1,22,2,1.02,400.2
G1,22,3,1.02,468.7
G1,22,4,1.02,537.2
G1,22,5,1.02,605.6
G1,22,6,1.02,674.1
G1,22,7,1.02,742.6
G1,22,8,1.02,811.0
G1,22,9,1.02,879.5
G1,22,10,7.32,947.96
G1,23,1,1.15,337.7
G1,23,2,1.15,407.4
G1,23,3,1.15,477.1
G1,23,4,1.15,546.8
G1,23,5,1.15,616.5
G1,23,6,1.15,686.2
G1,23,7,1.15,755.9
G1,23,8,1.15,825.5
G1,23,9,1.15,895.2
G1,23,10,8.25,964.92
G1,24,1,1.28,348.2
G1,24,2,1.28,420.1
G1,24,3,1.28,492.0
G1,24,4,1.28,563.8
G1,24,5,1.28,635.7
G1,24,6,1.28,707.5
G1,24,7,1.28,779.4
G1,24,8,1.28,851.3
G1,24,9,1.28,923.1
G1,24,10,9.58,994.99
G1,25,1,1.32,364.3
G1,25,2,1.32,439.5
G1,25,3,1.32,514.7
G1,25,4,1.32,589.9
G1,25,5,1.32,665.1
G1,25,6,1.32,740.2
G1,25,7,1.32,815.4
G1,25,8,1.32,890.6
G1,25,9,1.32,965.8
G1,25,10,9.32,1040.97
G1,26,1,1.51,376.4
G1,26,2,1.51,454.1
G1,26,3,1.51,531.8
G1,26,4,1.51,609.5
G1,26,5,1.51,687.1
G1,26,6,1.51,764.8
G1,26,7,1.51,842.5
G1,26,8,1.51,920.2
G1,26,9,1.51,997.8
G1,26,10,10.71,1075.5
G1,27,1,1.66,387.2
G1,27,2,1.66,467.1
