generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,0.91,386.5
G1,1,2,0.91,466.2
G1,1,3,0.91,545.9
G1,1,4,0.91,625.7
G1,1,5,0.91,705.4
G1,1,6,0.91,785.2
G1,1,7,0.91,864.9
G1,1,8,0.91,944.7
G1,1,9,0.91,1024.4
G1,1,10,1.21,1104.16
G1,2,1,0.86,375.7
G1,2,2,0.86,453.2
G1,2,3,0.86,530.7
G1,2,4,0.86,608.2
G1,2,5,0.86,685.7
G1,2,6,0.86,763.2
G1,2,7,0.86,840.8
G1,2,8,0.86,918.3
G1,2,9,0.86,995.8
G1,2,10,1.36,1073.3
G1,3,1,0.85,364.3
G1,3,2,0.85,439.5
G1,3,3,0.85,514.7
G1,3,4,0.85,589.8
G1,3,5,0.85,665.0
G1,3,6,0.85,740.2
G1,3,7,0.85,815.4
G1,3,8,0.85,890.6
G1,3,9,0.85,965.7
G1,3,10,1.45,1040.91
G1,4,1,0.85,339.7
G1,4,2,0.85,409.8
G1,4,3,0.85,479.9
G1,4,4,0.85,550.0
G1,4,5,0.85,620.0
G1,4,6,0.85,690.1
G1,4,7,0.85,760.2
G1,4,8,0.85,830.3
G1,4,9,0.85,900.4
G1,4,10,1.05,970.5
G1,5,1,0.83,342.9
G1,5,2,0.83,413.7
G1,5,3,0.83,484.4
G1,5,4,0.83,555.2
G1,5,5,0.83,625.9
G1,5,6,0.83,696.7
G1,5,7,0.83,767.5
G1,5,8,0.83,838.2
G1,5,9,0.83,909.0
G1,5,10,1.13,979.74
G1,6,1,0.77,330.7
G1,6,2,0.77,399.0
G1,6,3,0.77,467.2
G1,6,4,0.77,535.4
G1,6,5,0.77,603.7
G1,6,6,0.77,671.9
G1,6,7,0.77,740.2
G1,6,8,0.77,808.4
G1,6,9,0.77,876.7
G1,6,10,0.77,944.9
G1,7,1,0.72,320.4
G1,7,2,0.72,386.5
G1,7,3,0.72,452.6
G1,7,4,0.72,518.7
G1,7,5,0.72,584.8
G1,7,6,0.72,650.9
G1,7,7,0.72,717.1
G1,7,8,0.72,783.2
G1,7,9,0.72,849.3
G1,7,10,0.72,915.39
G1,8,1,0.70,305.7
G1,8,2,0.70,368.8
G1,8,3,0.70,431.9
G1,8,4,0.70,495.0
G1,8,5,0.70,558.1
G1,8,6,0.70,621.2
G1,8,7,0.70,684.2
G1,8,8,0.70,747.3
G1,8,9,0.70,810.4
G1,8,10,0.70,873.51
G1,9,1,0.72,322.6
G1,9,2,0.72,389.2
G1,9,3,0.72,455.8
G1,9,4,0.72,522.3
G1,9,5,0.72,588.9
G1,9,6,0.72,655.5
G1,9,7,0.72,722.0
G1,9,8,0.72,788.6
G1,9,9,0.72,855.2
G1,9,10,0.72,921.76
G1,10,1,0.71,321.5
G1,10,2,0.71,387.8
G1,10,3,0.71,454.1
G1,10,4,0.71,520.5
G1,10,5,0.71,586.8
G1,10,6,0.71,653.1
G1,10,7,0.71,719.5
G1,10,8,0.71,785.8
G1,10,9,0.71,852.1
G1,10,10,0.71,918.45
G1,11,1,0.64,314.8
G1,11,2,0.64,379.7
G1,11,3,0.64,444.6
G1,11,4,0.64,509.6
G1,11,5,0.64,574.5
G1,11,6,0.64,639.5
G1,11,7,0.64,704.4
