generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G2,1,1,1.25,379.1
G2,1,2,1.25,457.3
G2,1,3,1.25,535.6
G2,1,4,1.25,613.8
G2,1,5,1.25,692.0
G2,1,6,1.25,770.2
G2,1,7,1.25,848.5
G2,1,8,1.25,926.7
G2,1,9,1.25,1004.9
G2,1,10,4.55,1083.16
G2,2,1,1.32,367.5
G2,2,2,1.32,443.3
G2,2,3,1.32,519.1
G2,2,4,1.32,594.9
G2,2,5,1.32,670.8
G2,2,6,1.32,746.6
G2,2,7,1.32,822.4
G2,2,8,1.32,898.3
G2,2,9,1.32,974.1
G2,2,10,3.82,1049.91
G2,3,1,1.33,359.5
G2,3,2,1.33,433.7
G2,3,3,1.33,507.9
G2,3,4,1.33,582.1
G2,3,5,1.33,656.3
G2,3,6,1.33,730.5
G2,3,7,1.33,804.7
G2,3,8,1.33,878.9
G2,3,9,1.33,953.1
G2,3,10,3.53,1027.26
G2,4,1,1.26,352.0
G2,4,2,1.26,424.6
G2,4,3,1.26,497.3
G2,4,4,1.26,569.9
G2,4,5,1.26,642.5
G2,4,6,1.26,715.2
G2,4,7,1.26,787.8
G2,4,8,1.26,860.4
G2,4,9,1.26,933.1
G2,4,10,3.26,1005.7
G2,5,1,1.24,359.0
G2,5,2,1.24,433.0
G2,5,3,1.24,507.1
G2,5,4,1.24,581.2
G2,5,5,1.24,655.2
G2,5,6,1.24,729.3
G2,5,7,1.24,803.4
G2,5,8,1.24,877.5
G2,5,9,1.24,951.5
G2,5,10,1.84,1025.6
G2,6,1,1.17,349.2
G2,6,2,1.17,421.2
G2,6,3,1.17,493.3
G2,6,4,1.17,565.4
G2,6,5,1.17,637.4
G2,6,6,1.17,709.5
G2,6,7,1.17,781.5
G2,6,8,1.17,853.6
G2,6,9,1.17,925.6
G2,6,10,1.77,997.68
G2,7,1,1.14,343.7
G2,7,2,1.14,414.6
G2,7,3,1.14,485.5
G2,7,4,1.14,556.5
G2,7,5,1.14,627.4
G2,7,6,1.14,698.3
G2,7,7,1.14,769.2
G2,7,8,1.14,840.2
G2,7,9,1.14,911.1
G2,7,10,2.04,982.01
G2,8,1,1.10,342.9
G2,8,2,1.10,413.6
G2,8,3,1.10,484.4
G2,8,4,1.10,555.1
G2,8,5,1.10,625.9
G2,8,6,1.10,696.6
G2,8,7,1.10,767.4
G2,8,8,1.10,838.1
G2,8,9,1.10,908.9
G2,8,10,2.30,979.62
G2,9,1,1.01,331.2
G2,9,2,1.01,399.5
G2,9,3,1.01,467.9
G2,9,4,1.01,536.2
G2,9,5,1.01,604.5
G2,9,6,1.01,672.9
G2,9,7,1.01,741.2
G2,9,8,1.01,809.6
G2,9,9,1.01,877.9
G2,9,10,3.71,946.25
G2,10,1,1.06,324.9
G2,10,2,1.06,391.9
G2,10,3,1.06,458.9
G2,10,4,1.06,526.0
G2,10,5,1.06,593.0
G2,10,6,1.06,660.0
G2,10,7,1.06,727.1
G2,10,8,1.06,794.1
G2,10,9,1.06,861.2
G2,10,10,2.86,928.19
G2,11,1,1.07,322.6
G2,11,2,1.07,389.2
G2,11,3,1.07,455.8
G2,11,4,1.07,522.3
G2,11,5,1.07,588.9
G2,11,6,1.07,655.5
G2,11,7,1.07,722.0
G2,11,8,1.07,788.6
G2,11,9,1.07,855.2
G2,11,10,3.67,921.76
G2,12,1,1.02,319.3
G2,12,2,1.02,385.2
G2,12,3,1.02,451.1
G2,12,4,1.02,517.0
G2,12,5,1.02,582.8
G2,12,6,1.02,648.7
G2,12,7,1.02,714.6
G2,12,8,1.02,780.5
G2,12,9,1.02,846.4
G2,12,10,3.82,912.27
G2,13,1,1.09,311.0
G2,13,2,1.09,375.2
G2,13,3,1.09,439.3
G2,13,4,1.09,503.5
G2,13,5,1.09,567.7
G2,13,6,1.09,631.9
G2,13,7,1.09,696.0
G2,13,8,1.09,760.2
G2,13,9,1.09,824.4
G2,13,10,3.89,888.57
G2,14,1,1.09,313.7
G2,14,2,1.09,378.4
G2,14,3,1.09,443.2
G2,14,4,1.09,507.9
G2,14,5,1.09,572.6
G2,14,6,1.09,637.4
G2,14,7,1.09,702.1
G2,14,8,1.09,766.8
G2,14,9,1.09,831.5
G2,14,10,3.39,896.28
G2,15,1,1.10,312.6
G2,15,2,1.10,377.1
G2,15,3,1.10,441.6
G2,15,4,1.10,506.2
G2,15,5,1.10,570.7
G2,15,6,1.10,635.2
G2,15,7,1.10,699.7
G2,15,8,1.10,764.2
G2,15,9,1.10,828.7
G2,15,10,2.60,893.22
G2,16,1,1.11,313.5
G2,16,2,1.11,378.1
G2,16,3,1.11,442.8
G2,16,4,1.11,507.5
G2,16,5,1.11,572.2
G2,16,6,1.11,636.9
G2,16,7,1.11,701.6
G2,16,8,1.11,766.2
G2,16,9,1.11,830.9
G2,16,10,1.81,895.61
G2,17,1,1.17,321.8
G2,17,2,1.17,388.3
G2,17,3,1.17,454.7
G2,17,4,1.17,521.1
G2,17,5,1.17,587.5
G2,17,6,1.17,653.9
G2,17,7,1.17,720.3
G2,17,8,1.17,786.7
G2,17,9,1.17,853.1
G2,17,10,1.67,919.55
G2,18,1,1.18,328.4
G2,18,2,1.18,396.2
