generator_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
G1,1,1,1.50,385.3
G1,1,2,1.50,464.8
G1,1,3,1.50,544.2
G1,1,4,1.50,623.7
G1,1,5,1.50,703.2
G1,1,6,1.50,782.7
G1,1,7,1.50,862.2
G1,1,8,1.50,941.7
G1,1,9,1.50,1021.2
G1,1,10,3.00,1100.73
G1,2,1,1.49,364.3
G1,2,2,1.49,439.5
G1,2,3,1.49,514.7
G1,2,4,1.49,589.9
G1,2,5,1.49,665.1
G1,2,6,1.49,740.2
G1,2,7,1.49,815.4
G1,2,8,1.49,890.6
G1,2,9,1.49,965.8
G1,2,10,2.59,1040.97
G1,3,1,1.50,344.6
G1,3,2,1.50,415.7
G1,3,3,1.50,486.8
G1,3,4,1.50,557.9
G1,3,5,1.50,629.0
G1,3,6,1.50,700.1
G1,3,7,1.50,771.2
G1,3,8,1.50,842.3
G1,3,9,1.50,913.4
G1,3,10,1.70,984.52
G1,4,1,1.46,334.7
G1,4,2,1.46,403.8
G1,4,3,1.46,472.9
G1,4,4,1.46,542.0
G1,4,5,1.46,611.0
G1,4,6,1.46,680.1
G1,4,7,1.46,749.2
G1,4,8,1.46,818.3
G1,4,9,1.46,887.3
G1,4,10,1.46,956.41
G1,5,1,1.41,355.3
G1,5,2,1.41,428.6
G1,5,3,1.41,501.9
G1,5,4,1.41,575.2
G1,5,5,1.41,648.5
G1,5,6,1.41,721.8
G1,5,7,1.41,795.1
G1,5,8,1.41,868.4
G1,5,9,1.41,941.8
G1,5,10,1.41,1015.07
G1,6,1,1.35,339.4
G1,6,2,1.35,409.4
G1,6,3,1.35,479.5
G1,6,4,1.35,549.5
G1,6,5,1.35,619.5
G1,6,6,1.35,689.6
G1,6,7,1.35,759.6
G1,6,8,1.35,829.6
G1,6,9,1.35,899.7
G1,6,10,1.35,969.7
G1,7,1,1.28,329.9
G1,7,2,1.28,398.0
G1,7,3,1.28,466.1
G1,7,4,1.28,534.2
G1,7,5,1.28,602.2
G1,7,6,1.28,670.3
G1,7,7,1.28,738.4
G1,7,8,1.28,806.5
G1,7,9,1.28,874.6
G1,7,10,1.28,942.64
G1,8,1,1.31,321.0
G1,8,2,1.31,387.2
G1,8,3,1.31,453.4
G1,8,4,1.31,519.7
G1,8,5,1.31,585.9
G1,8,6,1.31,652.1
G1,8,7,1.31,718.3
G1,8,8,1.31,784.6
G1,8,9,1.31,850.8
G1,8,10,1.31,917.04
G1,9,1,1.25,326.1
G1,9,2,1.25,393.4
G1,9,3,1.25,460.7
