consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,1,1,2.58,1615.84
C1,1,2,2.58,1555.0
C1,1,3,2.58,1494.1
C1,1,4,2.58,1433.3
C1,1,5,2.58,1372.4
C1,1,6,2.58,1311.5
C1,1,7,2.58,1250.7
C1,1,8,2.58,1189.8
C1,1,9,2.58,1129.0
C1,1,10,2.58,1068.1
C1,2,1,2.57,1580.45
C1,2,2,2.57,1520.9
C1,2,3,2.57,1461.4
C1,2,4,2.57,1401.9
C1,2,5,2.57,1342.3
C1,2,6,2.57,1282.8
C1,2,7,2.57,1223.3
C1,2,8,2.57,1163.8
C1,2,9,2.57,1104.2
C1,2,10,2.57,1044.71
C1,3,1,2.50,1499.68
C1,3,2,2.50,1443.2
C1,3,3,2.50,1386.7
C1,3,4,2.50,1330.2
C1,3,5,2.50,1273.7
C1,3,6,2.50,1217.3
C1,3,7,2.50,1160.8
C1,3,8,2.50,1104.3
C1,3,9,2.50,1047.8
C1,3,10,2.50,991.31
C1,4,1,2.47,1437.25
C1,4,2,2.47,1383.1
C1,4,3,2.47,1329.0
C1,4,4,2.47,1274.8
C1,4,5,2.47,1220.7
C1,4,6,2.47,1166.6
C1,4,7,2.47,1112.4
C1,4,8,2.47,1058.3
C1,4,9,2.47,1004.2
C1,4,10,2.47,950.04
C1,5,1,2.40,1488.47
C1,5,2,2.40,1432.4
C1,5,3,2.40,1376.3
C1,5,4,2.40,1320.3
C1,5,5,2.40,1264.2
C1,5,6,2.40,1208.2
C1,5,7,2.40,1152.1
C1,5,8,2.40,1096.0
C1,5,9,2.40,1040.0
C1,5,10,2.40,983.9
C1,6,1,2.38,1413.26
C1,6,2,2.38,1360.0
C1,6,3,2.38,1306.8
C1,6,4,2.38,1253.6
C1,6,5,2.38,1200.3
C1,6,6,2.38,1147.1
C1,6,7,2.38,1093.9
C1,6,8,2.38,1040.7
C1,6,9,2.38,987.4
C1,6,10,2.38,934.19
C1,7,1,2.33,1395.75
C1,7,2,2.33,1343.2
C1,7,3,2.33,1290.6
C1,7,4,2.33,1238.0
C1,7,5,2.33,1185.5
C1,7,6,2.33,1132.9
C1,7,7,2.33,1080.3
C1,7,8,2.33,1027.8
C1,7,9,2.33,975.2
C1,7,10,2.33,922.61
C1,8,1,2.34,1341.47
C1,8,2,2.34,1290.9
C1,8,3,2.34,1240.4
C1,8,4,2.34,1189.9
C1,8,5,2.34,1139.4
C1,8,6,2.34,1088.8
C1,8,7,2.34,1038.3
C1,8,8,2.34,987.8
C1,8,9,2.34,937.3
C1,8,10,2.34,886.73
C1,9,1,2.34,1431.41
C1,9,2,2.34,1377.5
C1,9,3,2.34,1323.6
C1,9,4,2.34,1269.7
C1,9,5,2.34,1215.8
C1,9,6,2.34,1161.8
C1,9,7,2.34,1107.9
C1,9,8,2.34,1054.0
C1,9,9,2.34,1000.1
C1,9,10,2.34,946.19
C1,10,1,2.35,1411.03
C1,10,2,2.35,1357.9
C1,10,3,2.35,1304.7
C1,10,4,2.35,1251.6
C1,10,5,2.35,1198.4
C1,10,6,2.35,1145.3
C1,10,7,2.35,1092.2
C1,10,8,2.35,1039.0
C1,10,9,2.35,985.9
C1,10,10,2.35,932.72
C1,11,1,2.28,1371.2
C1,11,2,2.28,1319.6
C1,11,3,2.28,1267.9
C1,11,4,2.28,1216.3
C1,11,5,2.28,1164.6
C1,11,6,2.28,1113.0
C1,11,7,2.28,1061.3
C1,11,8,2.28,1009.7
C1,11,9,2.28,958.0
C1,11,10,2.28,906.39
C1,12,1,2.27,1335.45
C1,12,2,2.27,1285.2
C1,12,3,2.27,1234.9
C1,12,4,2.27,1184.6
C1,12,5,2.27,1134.3
C1,12,6,2.27,1084.0
C1,12,7,2.27,1033.7
C1,12,8,2.27,983.4
C1,12,9,2.27,933.1
C1,12,10,2.27,882.75
C1,13,1,2.32,1443.08
C1,13,2,2.32,1388.7
C1,13,3,2.32,1334.4
C1,13,4,2.32,1280.0
C1,13,5,2.32,1225.7
C1,13,6,2.32,1171.3
C1,13,7,2.32,1117.0
C1,13,8,2.32,1062.6
C1,13,9,2.32,1008.3
C1,13,10,2.32,953.9
C1,14,1,2.27,1445.49
C1,14,2,2.27,1391.0
C1,14,3,2.27,1336.6
C1,14,4,2.27,1282.2
C1,14,5,2.27,1227.7
C1,14,6,2.27,1173.3
C1,14,7,2.27,1118.8
C1,14,8,2.27,1064.4
C1,14,9,2.27,1009.9
C1,14,10,2.27,955.49
C1,15,1,2.37,1395.93
C1,15,2,2.37,1343.4
C1,15,3,2.37,1290.8
C1,15,4,2.37,1238.2
C1,15,5,2.37,1185.6
C1,15,6,2.37,1133.0
C1,15,7,2.37,1080.5
C1,15,8,2.37,1027.9
C1,15,9,2.37,975.3
C1,15,10,2.37,922.74
C1,16,1,2.41,1406.77
C1,16,2,2.41,1353.8
C1,16,3,2.41,1300.8
C1,16,4,2.41,1247.8
C1,16,5,2.41,1194.8
C1,16,6,2.41,1141.8
C1,16,7,2.41,1088.9
C1,16,8,2.41,1035.9
C1,16,9,2.41,982.9
C1,16,10,2.41,929.9
C1,17,1,2.36,1395.84
C1,17,2,2.36,1343.3
C1,17,3,2.36,1290.7
C1,17,4,2.36,1238.1
C1,17,5,2.36,1185.5
C1,17,6,2.36,1133.0
C1,17,7,2.36,1080.4
C1,17,8,2.36,1027.8
C1,17,9,2.36,975.2
C1,17,10,2.36,922.67
C1,18,1,2.45,1400.75
C1,18,2,2.45,1348.0
C1,18,3,2.45,1295.2
C1,18,4,2.45,1242.5
C1,18,5,2.45,1189.7
C1,18,6,2.45,1137.0
C1,18,7,2.45,1084.2
C1,18,8,2.45,1031.4
C1,18,9,2.45,978.7
C1,18,10,2.45,925.92
C1,19,1,2.50,1419.74
C1,19,2,2.50,1366.3
C1,19,3,2.50,1312.8
C1,19,4,2.50,1259.3
C1,19,5,2.50,1205.8
C1,19,6,2.50,1152.4
C1,19,7,2.50,1098.9
C1,19,8,2.50,1045.4
C1,19,9,2.50,991.9
C1,19,10,2.50,938.47
C1,20,1,2.60,1395.84
C1,20,2,2.60,1343.3
C1,20,3,2.60,1290.7
C1,20,4,2.60,1238.1
C1,20,5,2.60,1185.5
C1,20,6,2.60,1133.0
C1,20,7,2.60,1080.4
C1,20,8,2.60,1027.8
C1,20,9,2.60,975.2
C1,20,10,2.60,922.67
C1,21,1,2.67,1420.02
C1,21,2,2.67,1366.5
C1,21,3,2.67,1313.1
C1,21,4,2.67,1259.6
C1,21,5,2.67,1206.1
C1,21,6,2.67,1152.6
C1,21,7,2.67,1099.1
C1,21,8,2.67,1045.6
C1,21,9,2.67,992.1
C1,21,10,2.67,938.66
C1,22,1,2.75,1449.84
C1,22,2,2.75,1395.2
C1,22,3,2.75,1340.6
C1,22,4,2.75,1286.0
C1,22,5,2.75,1231.4
C1,22,6,2.75,1176.8
C1,22,7,2.75,1122.2
C1,22,8,2.75,1067.6
C1,22,9,2.75,1013.0
C1,22,10,2.75,958.37
C1,23,1,2.83,1465.22
C1,23,2,2.83,1410.0
C1,23,3,2.83,1354.8
C1,23,4,2.83,1299.7
C1,23,5,2.83,1244.5
C1,23,6,2.83,1189.3
C1,23,7,2.83,1134.1
C1,23,8,2.83,1078.9
C1,23,9,2.83,1023.7
C1,23,10,2.83,968.54
C1,24,1,2.99,1492.36
C1,24,2,2.99,1436.2
C1,24,3,2.99,1379.9
C1,24,4,2.99,1323.7
C1,24,5,2.99,1267.5
C1,24,6,2.99,1211.3
C1,24,7,2.99,1155.1
C1,24,8,2.99,1098.9
C1,24,9,2.99,1042.7
C1,24,10,2.99,986.48
C1,25,1,3.16,1476.52
C1,25,2,3.16,1420.9
C1,25,3,3.16,1365.3
C1,25,4,3.16,1309.7
C1,25,5,3.16,1254.1
C1,25,6,3.16,1198.5
C1,25,7,3.16,1142.8
C1,25,8,3.16,1087.2
C1,25,9,3.16,1031.6
C1,25,10,3.16,976.01
C1,26,1,3.31,1484.21
C1,26,2,3.31,1428.3
C1,26,3,3.31,1372.4
C1,26,4,3.31,1316.5
C1,26,5,3.31,1260.6
C1,26,6,3.31,1204.7
C1,26,7,3.31,1148.8
C1,26,8,3.31,1092.9
C1,26,9,3.31,1037.0
C1,26,10,3.31,981.09
C1,27,1,3.51,1488.38
C1,27,2,3.51,1432.3
C1,27,3,3.51,1376.3
C1,27,4,3.51,1320.2
C1,27,5,3.51,1264.1
C1,27,6,3.51,1208.1
C1,27,7,3.51,1152.0
C1,27,8,3.51,1096.0
C1,27,9,3.51,1039.9
C1,27,10,3.51,983.84
C1,28,1,3.70,1459.29
C1,28,2,3.70,1404.3
C1,28,3,3.70,1349.4
C1,28,4,3.70,1294.4
C1,28,5,3.70,1239.4
C1,28,6,3.70,1184.5
C1,28,7,3.70,1129.5
C1,28,8,3.70,1074.5
C1,28,9,3.70,1019.6
C1,28,10,3.70,964.62
C1,29,1,3.85,1489.21
C1,29,2,3.85,1433.1
C1,29,3,3.85,1377.0
C1,29,4,3.85,1320.9
C1,29,5,3.85,1264.8
C1,29,6,3.85,1208.8
C1,29,7,3.85,1152.7
C1,29,8,3.85,1096.6
