consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,1,1,2.81,1399.73
C2,1,2,2.81,1347.0
C2,1,3,2.81,1294.3
C2,1,4,2.81,1241.6
C2,1,5,2.81,1188.9
C2,1,6,2.81,1136.1
C2,1,7,2.81,1083.4
C2,1,8,2.81,1030.7
C2,1,9,2.81,978.0
C2,1,10,2.81,925.25
C2,2,1,2.78,1303.4
C2,2,2,2.78,1254.3
C2,2,3,2.78,1205.2
C2,2,4,2.78,1156.1
C2,2,5,2.78,1107.0
C2,2,6,2.78,1057.9
C2,2,7,2.78,1008.8
C2,2,8,2.78,959.8
C2,2,9,2.78,910.7
C2,2,10,2.78,861.57
C2,3,1,2.74,1211.51
C2,3,2,2.74,1165.9
C2,3,3,2.74,1120.2
C2,3,4,2.74,1074.6
C2,3,5,2.74,1029.0
C2,3,6,2.74,983.4
C2,3,7,2.74,937.7
C2,3,8,2.74,892.1
C2,3,9,2.74,846.5
C2,3,10,2.74,800.83
C2,4,1,2.71,1180.11
C2,4,2,2.71,1135.7
C2,4,3,2.71,1091.2
C2,4,4,2.71,1046.8
C2,4,5,2.71,1002.3
C2,4,6,2.71,957.9
C2,4,7,2.71,913.4
C2,4,8,2.71,869.0
C2,4,9,2.71,824.5
C2,4,10,2.71,780.07
C2,5,1,2.64,1295.43
C2,5,2,2.64,1246.6
C2,5,3,2.64,1197.8
C2,5,4,2.64,1149.1
C2,5,5,2.64,1100.3
C2,5,6,2.64,1051.5
C2,5,7,2.64,1002.7
C2,5,8,2.64,953.9
C2,5,9,2.64,905.1
C2,5,10,2.64,856.3
C2,6,1,2.71,1131.48
C2,6,2,2.71,1088.9
C2,6,3,2.71,1046.2
C2,6,4,2.71,1003.6
C2,6,5,2.71,961.0
C2,6,6,2.71,918.4
C2,6,7,2.71,875.8
C2,6,8,2.71,833.2
C2,6,9,2.71,790.5
C2,6,10,2.71,747.92
C2,7,1,2.65,1173.34
C2,7,2,2.65,1129.1
C2,7,3,2.65,1085.0
C2,7,4,2.65,1040.8
C2,7,5,2.65,996.6
C2,7,6,2.65,952.4
C2,7,7,2.65,908.2
C2,7,8,2.65,864.0
C2,7,9,2.65,819.8
