time_slot,power_mw,price_yuan_per_mwh
1,28.5,1395.68
2,28.1,1389.43
3,27.2,1347.0
4,27.1,1232.01
5,26.3,1140.29
6,25.5,1099.02
7,25.6,1110.65
8,25.3,1071.53
9,24.6,1108.39
10,25.3,1071.53
11,25.4,1070.91
12,26.0,919.0
13,26.2,1070.91
14,25.4,1063.63
15,25.5,1061.18
16,25.2,1062.89
17,24.8,1086.4
18,25.0,1092.16
19,25.6,1188.41
20,26.0,1224.6
21,26.9,1217.99
22,28.2,1237.58
23,29.7,1332.43
24,30.7,1395.86
25,31.3,1381.35
26,33.3,1395.49
27,35.6,1422.43
28,36.6,1447.35
29,38.5,1395.98
30,40.0,1407.07
31,40.3,1375.59
32,42.6,1201.82
33,43.4,1396.84
34,43.6,1309.4
35,45.4,1083.71
36,45.3,918.45
37,46.5,1134.04
38,46.9,958.98
39,48.7,826.61
40,49.7,743.94
41,49.6,841.12
42,49.5,832.3
43,48.0,776.83
44,49.1,846.57
45,49.5,690.61
46,48.3,712.59
47,49.8,764.89
48,48.8,784.3
49,48.5,700.17
50,47.7,786.19
51,46.6,727.9
52,47.7,826.54
53,48.0,919.06
54,46.8,918.69
55,47.4,859.67
56,46.3,731.45
57,47.5,830.52
58,47.1,844.48
59,48.0,857.46
60,48.6,896.41
61,47.9,771.74
62,49.0,796.85
63,50.1,986.05
64,51.3,1071.53
65,51.8,1000.13
66,52.2,1042.75
67,53.4,1194.6
68,53.9,1320.49
69,56.1,1183.15
70,57.5,1231.4
71,57.6,1364.94
72,58.6,1362.18
73,59.3,1219.46
74,59.3,1239.66
75,60.1,1395.49
76,61.0,1395.98
77,62.0,1363.84
78,60.0,1395.98
79,59.3,1395.86
80,61.0,1395.68
81,57.9,1580.96
82,56.5,1495.36
83,55.2,1437.13
84,54.8,1364.88
85,53.2,1424.88
86,51.8,1469.21
87,50.0,1395.74
88,49.8,1277.93
89,47.6,1395.8
90,45.1,1334.81
91,43.2,1291.4
92,41.4,1154.8
93,41.2,1261.71
94,37.2,1071.53
95,34.6,1137.53
96,30.9,1071.53
