time_slot,power_mw,price_yuan_per_mwh
1,25.9,1586.75
2,25.9,1514.78
3,25.7,1450.31
4,25.4,1343.13
5,25.6,1487.36
6,25.3,1450.03
7,24.3,1357.4
8,23.8,1301.17
9,23.2,1389.45
10,23.6,1372.31
11,23.3,1354.62
12,24.0,1330.17
13,24.0,1343.23
14,24.3,1347.86
15,24.0,1353.51
16,23.8,1323.22
17,23.6,1282.65
18,23.8,1314.14
19,24.1,1328.13
20,24.0,1337.11
21,24.7,1287.83
22,25.8,1304.32
23,27.2,1335.82
24,28.3,1382.04
25,29.6,1402.88
26,31.5,1408.44
27,33.5,1418.17
28,35.1,1435.67
29,37.6,1361.01
30,40.0,1318.77
31,42.7,1283.85
32,44.1,1246.61
33,46.4,1365.74
34,47.4,1270.42
35,48.7,1172.14
36,49.4,967.52
37,50.0,1296.91
38,49.4,1092.2
39,47.9,860.44
40,49.0,665.92
41,49.9,888.51
42,50.2,744.56
43,50.0,617.47
44,47.1,543.09
45,47.2,541.33
46,47.9,485.47
47,47.3,387.93
48,47.8,336.62
49,47.7,397.75
50,47.6,283.73
51,46.1,250.56
52,46.8,262.24
53,46.3,201.75
54,45.8,200.36
55,46.8,198.88
56,46.4,134.41
57,46.6,232.04
58,47.3,173.4
59,46.7,237.13
60,48.3,321.15
61,48.0,152.38
62,49.0,225.83
63,48.8,370.52
64,50.2,455.46
65,49.8,277.98
66,50.7,541.89
67,50.4,787.45
68,51.2,1164.27
69,51.4,982.06
70,51.8,1157.88
71,53.9,1467.07
72,52.0,1649.74
73,52.8,1359.99
74,53.0,1418.17
75,53.7,1620.93
76,52.2,1649.74
77,53.4,1498.75
78,53.8,1571.93
79,52.1,1649.74
80,51.2,1663.73
81,51.2,1651.5
82,49.7,1649.74
83,48.8,1676.7
84,47.9,1725.79
85,47.2,1620.28
86,45.3,1648.72
87,44.6,1607.22
88,44.5,1487.92
89,42.7,1649.74
90,41.7,1579.25
91,40.3,1534.88
92,39.1,1405.2
93,37.5,1537.01
94,33.8,1449.29
95,31.4,1376.48
96,28.2,1343.13
